panel,scenario,tier,year,entity,origin_region,destination_region,region,role,metric,value,x_value,y_value,minimum,maximum,unit,source_type,style
c,S5,low,2030,,,,EC,,regional_demand_met_pct,63.10730920251403,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2030,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2030,,,,SC,,regional_demand_met_pct,55.1337365714263,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2030,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2030,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2035,,,,NC,,regional_demand_met_pct,95.17826162949974,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2035,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2035,,,,EC,,regional_demand_met_pct,56.60954657707981,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2035,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2035,,,,SC,,regional_demand_met_pct,47.51894131380432,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2035,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2035,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2040,,,,NC,,regional_demand_met_pct,92.1024365173554,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2040,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2040,,,,EC,,regional_demand_met_pct,57.253870157881735,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2040,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2040,,,,SC,,regional_demand_met_pct,44.94867265229641,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2040,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2040,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2045,,,,NC,,regional_demand_met_pct,89.96121862232468,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2045,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2045,,,,EC,,regional_demand_met_pct,56.657520756611405,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2045,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2045,,,,SC,,regional_demand_met_pct,42.65151384046302,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2045,,,,SW,,regional_demand_met_pct,99.99991831714766,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2045,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2050,,,,NC,,regional_demand_met_pct,88.14252613713246,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2050,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2050,,,,EC,,regional_demand_met_pct,55.08703171746908,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2050,,,,CC,,regional_demand_met_pct,99.99995388570233,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2050,,,,SC,,regional_demand_met_pct,40.271754000802304,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2050,,,,SW,,regional_demand_met_pct,99.99993514176472,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2050,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2055,,,,NC,,regional_demand_met_pct,86.92871341811971,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2055,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2055,,,,EC,,regional_demand_met_pct,53.97311949347063,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2055,,,,CC,,regional_demand_met_pct,99.8510602095536,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2055,,,,SC,,regional_demand_met_pct,36.0332816401373,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2055,,,,SW,,regional_demand_met_pct,95.38557913274278,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2055,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2060,,,,NC,,regional_demand_met_pct,86.05560439179067,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2060,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2060,,,,EC,,regional_demand_met_pct,53.127343229061,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2060,,,,CC,,regional_demand_met_pct,99.63372085946584,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2060,,,,SC,,regional_demand_met_pct,29.88828633359048,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2060,,,,SW,,regional_demand_met_pct,90.05279500490174,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,low,2060,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2025,,,,NC,,regional_demand_met_pct,99.999537646135,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2025,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2025,,,,EC,,regional_demand_met_pct,69.27541653718265,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2025,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2025,,,,SC,,regional_demand_met_pct,80.45550345352316,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2025,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2025,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2030,,,,NC,,regional_demand_met_pct,85.49472591313817,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2030,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2030,,,,EC,,regional_demand_met_pct,51.47828625279686,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2030,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2030,,,,SC,,regional_demand_met_pct,31.935644659424483,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2030,,,,SW,,regional_demand_met_pct,99.9997470622116,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2030,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2035,,,,NC,,regional_demand_met_pct,71.49779363992741,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2035,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2035,,,,EC,,regional_demand_met_pct,50.38288935371684,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2035,,,,CC,,regional_demand_met_pct,98.539417646927,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2035,,,,SC,,regional_demand_met_pct,26.56076277626218,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2035,,,,SW,,regional_demand_met_pct,99.99988643166432,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2035,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2040,,,,NC,,regional_demand_met_pct,67.78583443529699,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2040,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2040,,,,EC,,regional_demand_met_pct,47.96145706440648,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2040,,,,CC,,regional_demand_met_pct,97.7858248358818,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2040,,,,SC,,regional_demand_met_pct,22.820884124469497,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2040,,,,SW,,regional_demand_met_pct,95.20323358539105,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2040,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2045,,,,NC,,regional_demand_met_pct,63.67525147602392,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2045,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2045,,,,EC,,regional_demand_met_pct,37.66422877412628,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2045,,,,CC,,regional_demand_met_pct,97.3086757157552,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2045,,,,SC,,regional_demand_met_pct,19.440752920047967,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2045,,,,SW,,regional_demand_met_pct,90.33926041835036,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2045,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2050,,,,NC,,regional_demand_met_pct,58.59485932219544,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2050,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2050,,,,EC,,regional_demand_met_pct,30.348174054921238,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2050,,,,CC,,regional_demand_met_pct,96.92929999676367,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2050,,,,SC,,regional_demand_met_pct,15.925989125158276,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2050,,,,SW,,regional_demand_met_pct,86.25954586352744,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2050,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2055,,,,NC,,regional_demand_met_pct,55.96157184363352,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2055,,,,NE,,regional_demand_met_pct,96.03200045645916,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2055,,,,EC,,regional_demand_met_pct,25.34020528362798,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2055,,,,CC,,regional_demand_met_pct,96.80437530912694,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2055,,,,SC,,regional_demand_met_pct,13.32471579376029,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2055,,,,SW,,regional_demand_met_pct,83.36736843893142,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2055,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2060,,,,NC,,regional_demand_met_pct,55.95631660107751,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2060,,,,NE,,regional_demand_met_pct,84.97994765955467,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2060,,,,EC,,regional_demand_met_pct,20.46084663964864,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2060,,,,CC,,regional_demand_met_pct,96.8155547517498,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2060,,,,SC,,regional_demand_met_pct,11.2911431054542,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2060,,,,SW,,regional_demand_met_pct,76.02857701813099,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,mid,2060,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2025,,,,NC,,regional_demand_met_pct,95.1210754557378,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2025,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2025,,,,EC,,regional_demand_met_pct,57.98095769913205,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2025,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2025,,,,SC,,regional_demand_met_pct,53.394199612676864,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2025,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2025,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2030,,,,NC,,regional_demand_met_pct,52.25398046073949,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2030,,,,NE,,regional_demand_met_pct,80.96129452816488,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2030,,,,EC,,regional_demand_met_pct,46.159443422897766,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2030,,,,CC,,regional_demand_met_pct,94.64352151659509,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2030,,,,SC,,regional_demand_met_pct,17.478228588794178,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2030,,,,SW,,regional_demand_met_pct,97.8366323143205,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2030,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2035,,,,NC,,regional_demand_met_pct,51.7658211146,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2035,,,,NE,,regional_demand_met_pct,65.4004086704558,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2035,,,,EC,,regional_demand_met_pct,32.38706199878592,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2035,,,,CC,,regional_demand_met_pct,92.84297910358742,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2035,,,,SC,,regional_demand_met_pct,13.486034411950214,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2035,,,,SW,,regional_demand_met_pct,93.33023300086138,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2035,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2040,,,,NC,,regional_demand_met_pct,51.9837088836258,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2040,,,,NE,,regional_demand_met_pct,61.86345822208521,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2040,,,,EC,,regional_demand_met_pct,26.05301192242375,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2040,,,,CC,,regional_demand_met_pct,92.80931574458872,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2040,,,,SC,,regional_demand_met_pct,11.875048877180664,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2040,,,,SW,,regional_demand_met_pct,89.98503839502993,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2040,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2045,,,,NC,,regional_demand_met_pct,52.237890851082895,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2045,,,,NE,,regional_demand_met_pct,57.164780044873496,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2045,,,,EC,,regional_demand_met_pct,20.32026632450249,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2045,,,,CC,,regional_demand_met_pct,92.78509698355867,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2045,,,,SC,,regional_demand_met_pct,10.328403548971613,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2045,,,,SW,,regional_demand_met_pct,87.36963977497027,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2045,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2050,,,,NC,,regional_demand_met_pct,52.35112489723176,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2050,,,,NE,,regional_demand_met_pct,50.57678564465045,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2050,,,,EC,,regional_demand_met_pct,14.402645077833606,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2050,,,,CC,,regional_demand_met_pct,92.6932134052714,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2050,,,,SC,,regional_demand_met_pct,8.622636184950814,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2050,,,,SW,,regional_demand_met_pct,80.07956621912966,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2050,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2055,,,,NC,,regional_demand_met_pct,52.35623567208648,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2055,,,,NE,,regional_demand_met_pct,45.58824431680038,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2055,,,,EC,,regional_demand_met_pct,10.167328463767678,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2055,,,,CC,,regional_demand_met_pct,83.52615276286826,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2055,,,,SC,,regional_demand_met_pct,7.358242282358595,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2055,,,,SW,,regional_demand_met_pct,72.38145609453144,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2055,,,,NW,,regional_demand_met_pct,99.9999927580568,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2060,,,,NC,,regional_demand_met_pct,50.54152576997234,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2060,,,,NE,,regional_demand_met_pct,41.81317356044437,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2060,,,,EC,,regional_demand_met_pct,7.633432403335498,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2060,,,,CC,,regional_demand_met_pct,67.39932081065594,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2060,,,,SC,,regional_demand_met_pct,6.387393438572718,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2060,,,,SW,,regional_demand_met_pct,66.27519013168785,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S5,high,2060,,,,NW,,regional_demand_met_pct,99.99998988917636,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2025,,,,NC,,regional_demand_met_pct,99.99733026963578,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2025,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2025,,,,EC,,regional_demand_met_pct,84.9383472291504,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2025,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2025,,,,SC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2025,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2025,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2030,,,,NC,,regional_demand_met_pct,99.9996818050132,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2030,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2030,,,,EC,,regional_demand_met_pct,65.6663463740825,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2030,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2030,,,,SC,,regional_demand_met_pct,55.00671062262303,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2030,,,,SW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2030,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2035,,,,NC,,regional_demand_met_pct,97.87182529819636,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2035,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2035,,,,EC,,regional_demand_met_pct,57.48703189585081,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2035,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2035,,,,SC,,regional_demand_met_pct,45.64373358505496,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2035,,,,SW,,regional_demand_met_pct,99.9998611776125,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2035,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2040,,,,NC,,regional_demand_met_pct,93.99832932396448,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2040,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2040,,,,EC,,regional_demand_met_pct,57.30166682191598,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2040,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2040,,,,SC,,regional_demand_met_pct,42.09899582913283,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2040,,,,SW,,regional_demand_met_pct,99.99990911909508,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2040,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2045,,,,NC,,regional_demand_met_pct,91.35457962168287,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2045,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2045,,,,EC,,regional_demand_met_pct,56.22454587319281,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2045,,,,CC,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2045,,,,SC,,regional_demand_met_pct,39.21291982712313,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2045,,,,SW,,regional_demand_met_pct,99.99994281126985,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2045,,,,NW,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2050,,,,NC,,regional_demand_met_pct,89.1935484877878,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2050,,,,NE,,regional_demand_met_pct,100.0,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2050,,,,EC,,regional_demand_met_pct,54.339552714593815,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2050,,,,CC,,regional_demand_met_pct,99.99995083254252,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
c,S6,low,2050,,,,SC,,regional_demand_met_pct,36.49872917541891,,,,,%,frozen_all_scenario_regional_account,scenario_tier_year_heatmap
