panel,scenario,year,k,candidate_ids,links,candidate_id,link,region,construction_cost_10k_cny_per_km,capacity_10kt_y_per_link,metric,value,x_value,unit,source_type,style,marker,capacity_relaxation_gain_mt_y,connector_gain_mt_y,capacity_reaches_connector
e,S2,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,200.0,capacity_response_gain_pp,5.413899657538412,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S2,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,280.0,capacity_response_gain_pp,6.247232990871744,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S2,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,364.35,capacity_response_gain_pp,7.12587882420507,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S2,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,480.0,capacity_response_gain_pp,7.877961115871744,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S2,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,600.0,capacity_response_gain_pp,7.877961115871744,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S3,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,200.0,capacity_response_gain_pp,3.642934639092354,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S3,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,280.0,capacity_response_gain_pp,3.642934639092354,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S3,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,364.35,capacity_response_gain_pp,3.642934639092354,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S3,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,480.0,capacity_response_gain_pp,3.642934639092354,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S3,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,600.0,capacity_response_gain_pp,3.642934639092354,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S4,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,200.0,capacity_response_gain_pp,4.1300302948969465,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S4,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,280.0,capacity_response_gain_pp,4.1300302948969465,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S4,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,364.35,capacity_response_gain_pp,4.130030294896955,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S4,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,480.0,capacity_response_gain_pp,4.1300302948969465,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S4,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,600.0,capacity_response_gain_pp,4.1300302948969465,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S5,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,200.0,capacity_response_gain_pp,4.872564417420318,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S5,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,280.0,capacity_response_gain_pp,6.322081213661346,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S5,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,364.35,capacity_response_gain_pp,7.00107332743946,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S5,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,480.0,capacity_response_gain_pp,7.001073327439461,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S5,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,600.0,capacity_response_gain_pp,7.001073327439461,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S6,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,200.0,capacity_response_gain_pp,4.742536088808425,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S6,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,280.0,capacity_response_gain_pp,6.182818862060949,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S6,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,364.35,capacity_response_gain_pp,6.574775816511099,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S6,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,480.0,capacity_response_gain_pp,6.5747758165111065,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S6,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,600.0,capacity_response_gain_pp,6.5747758165111065,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S7,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,200.0,capacity_response_gain_pp,5.063735333378774,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S7,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,280.0,capacity_response_gain_pp,6.513252129619803,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S7,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,364.35,capacity_response_gain_pp,7.132395325689132,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S7,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,480.0,capacity_response_gain_pp,7.664119463620156,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S7,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,600.0,capacity_response_gain_pp,8.096161302700615,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S8,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,200.0,capacity_response_gain_pp,4.92974099910115,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S8,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,280.0,capacity_response_gain_pp,6.379257795342178,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S8,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,364.35,capacity_response_gain_pp,6.927152070271878,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S8,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,480.0,capacity_response_gain_pp,7.458876208202908,,percentage points,capacity_response_audit,scenario_trace,,,,
e,S8,,,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,,600.0,capacity_response_gain_pp,7.562777357628195,,percentage points,capacity_response_audit,scenario_trace,,,,
f,low|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,unlock_cost_cny_per_t,707.8583907284084,80.43755416666664,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_rail_cny_per_t,323.0606430643759,80.43755416666664,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_road_cny_per_t,610.2256591215989,80.43755416666664,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_rail_cny_per_t,-384.7977476640325,80.43755416666664,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_road_cny_per_t,-97.63273160680944,80.43755416666664,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,unlock_cost_cny_per_t,943.811187637878,80.43755416666664,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_rail_cny_per_t,323.0606430643759,80.43755416666664,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_road_cny_per_t,610.2256591215989,80.43755416666664,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_rail_cny_per_t,-620.750544573502,80.43755416666664,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_road_cny_per_t,-333.58552851627894,80.43755416666664,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,unlock_cost_cny_per_t,1769.6459768210211,80.43755416666664,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_rail_cny_per_t,323.0606430643759,80.43755416666664,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_road_cny_per_t,610.2256591215989,80.43755416666664,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_rail_cny_per_t,-1446.5853337566452,80.43755416666664,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_road_cny_per_t,-1159.4203176994222,80.43755416666664,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,unlock_cost_cny_per_t,764.6079089675478,74.46744531249998,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_rail_cny_per_t,310.3501055620033,74.46744531249998,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_road_cny_per_t,586.2168660615619,74.46744531249998,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_rail_cny_per_t,-454.2578034055445,74.46744531249998,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_road_cny_per_t,-178.39104290598596,74.46744531249998,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,unlock_cost_cny_per_t,1019.4772119567303,74.46744531249998,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_rail_cny_per_t,310.3501055620033,74.46744531249998,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_road_cny_per_t,586.2168660615619,74.46744531249998,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_rail_cny_per_t,-709.1271063947272,74.46744531249998,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_road_cny_per_t,-433.2603458951686,74.46744531249998,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,unlock_cost_cny_per_t,1911.5197724188697,74.46744531249998,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_rail_cny_per_t,310.3501055620033,74.46744531249998,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_road_cny_per_t,586.2168660615619,74.46744531249998,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_rail_cny_per_t,-1601.1696668568663,74.46744531249998,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|all_years,"2025,2030,2035,2040,2045,2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_road_cny_per_t,-1325.3029063573078,74.46744531249998,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,unlock_cost_cny_per_t,376.5836258942205,151.1972208333333,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_rail_cny_per_t,320.71772420876766,151.1972208333333,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_road_cny_per_t,605.8001457276722,151.1972208333333,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_rail_cny_per_t,-55.865901685452855,151.1972208333333,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_road_cny_per_t,229.21651983345168,151.1972208333333,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,unlock_cost_cny_per_t,502.1115011922941,151.1972208333333,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_rail_cny_per_t,320.71772420876766,151.1972208333333,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_road_cny_per_t,605.8001457276722,151.1972208333333,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_rail_cny_per_t,-181.3937769835264,151.1972208333333,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_road_cny_per_t,103.68864453537816,151.1972208333333,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,unlock_cost_cny_per_t,941.4590647355514,151.1972208333333,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_rail_cny_per_t,320.71772420876766,151.1972208333333,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,saving_vs_road_cny_per_t,605.8001457276722,151.1972208333333,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_rail_cny_per_t,-620.7413405267837,151.1972208333333,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,low|late,"2050,2055,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,net_dividend_vs_road_cny_per_t,-335.65891900787915,151.1972208333333,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,unlock_cost_cny_per_t,380.0534790690344,149.81680416666654,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_rail_cny_per_t,451.7263776634513,149.81680416666654,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,saving_vs_road_cny_per_t,853.260935586519,149.81680416666654,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_rail_cny_per_t,71.67289859441689,149.81680416666654,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,600.0,364.35,net_dividend_vs_road_cny_per_t,473.2074565174846,149.81680416666654,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,unlock_cost_cny_per_t,506.7379720920459,149.81680416666654,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_rail_cny_per_t,451.7263776634513,149.81680416666654,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,saving_vs_road_cny_per_t,853.260935586519,149.81680416666654,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_rail_cny_per_t,-55.01159442859455,149.81680416666654,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,800.0,364.35,net_dividend_vs_road_cny_per_t,346.5229634944732,149.81680416666654,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
f,mid|sparse,"2025,2040,2060",,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,C0698;C0788,Wuhan-Shangrao;Shangrao-Huizhou,,1500.0,364.35,unlock_cost_cny_per_t,950.133697672586,149.81680416666654,CNY/t,economic_boundary_audit,joint_sensitivity_economic_boundary_heatmap,,,,
