panel,scenario,year,case,metric,value,unit,denominator,source_type,style,x,y,note
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,350.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S080,350.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"115.9490642,115.8530507","29.65948813,28.68633588",N010->N025; design throughput=330 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,330.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S081,330.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"115.8530507,114.9619304","28.68633588,27.09470019",N025->N030; design throughput=240 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,240.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S082,240.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"114.9619304,114.4123745","27.09470019,27.81877183",N030->N076; design throughput=274 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,274.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S083,274.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"114.4123745,114.9288134","27.81877183,25.83432314",N076->N128; design throughput=170 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,170.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S084,170.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network_unknown_throughput,"117.938144,114.4123745","28.45851288,27.81877183",N004->N076; design throughput unknown (missing frozen value); unknown is not zero
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput_unknown,S085,,unknown is not zero
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"117.107568,117.2197334","30.53495975,31.82313855",N045->N029; design throughput=410 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,410.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S086,410.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"117.2197334,117.0131142","31.82313855,32.58738167",N029->N092; design throughput=270 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,270.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S087,270.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"117.0131142,115.8074841","32.58738167,32.89327954",N092->N145; design throughput=140 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,140.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S088,140.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"115.8074841,115.7750466","32.89327954,33.84858031",N145->N011; design throughput=140 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,140.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S089,140.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"117.107568,117.2197334","30.53495975,31.82313855",N045->N029; design throughput=120 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,120.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S090,120.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"117.2197334,116.5092677","31.82313855,31.73197266",N029->N017; design throughput=140 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,140.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S091,140.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"117.0131142,117.379653","32.58738167,32.91909899",N092->N122; design throughput=80 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,80.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S092,80.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"120.7489996,120.0792982","30.74856427,30.8934637",N035->N093; design throughput=510 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,510.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S093,510.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"120.7489996,120.581097","30.74856427,31.3019128",N035->N116; design throughput=510 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,510.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S094,510.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"118.7902705,119.915306","32.06154044,32.45511081",N023->N087; design throughput=545 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,545.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S095,545.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"118.7902705,117.2749121","32.06154044,34.20440827",N023->N054; design throughput=545 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,545.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S096,545.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"118.7902705,120.1563009","32.06154044,33.34840987",N023->N105; design throughput=545 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,545.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S097,545.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"118.7902705,120.581097","32.06154044,31.3019128",N022->N116; design throughput=580 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,580.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S098,580.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"121.6219554,118.8550477","29.8607673,28.97458612",N110->N153; design throughput=760 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,760.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S099,760.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"118.8550477,114.4123745","28.97458612,27.81877183",N153->N076; design throughput=450 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,450.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S100,450.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"120.5800044,120.2048484","30.05145821,30.24977957",N126->N074; design throughput=135 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,135.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S101,135.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"120.5800044,120.2048484","30.05145821,30.24977957",N111->N120; design throughput=500 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,500.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S102,500.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"121.6219554,121.6219554","29.8607673,29.8607673",N110->N043; design throughput=460 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,460.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S103,460.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"121.6219554,121.4197134","29.8607673,28.66043016",N043->N008; design throughput=460 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,460.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S104,460.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"121.4197134,120.6794261","28.66043016,28.01154027",N008->N099; design throughput=460 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,460.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S105,460.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"120.6794261,120.6794261","28.01154027,28.01154027",N099->N104; design throughput=460 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,460.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S106,460.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"118.6751351,119.2915964","24.87843187,26.07737918",N085->N019; design throughput=220 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,220.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S107,220.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"118.6751351,118.0810222","24.87843187,24.48114183",N085->N005; design throughput=380 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,380.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S108,380.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"118.6751351,118.0810222","24.87843187,24.48114183",N085->N107; design throughput=380 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,380.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S109,380.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"118.050415,118.050415","36.81483572,36.81483572",N152->N091; design throughput=655 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,655.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S110,655.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"118.050415,116.9954885","36.81483572,36.64792998",N091->N089; design throughput=655 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,655.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S111,655.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"116.9954885,117.0815513","36.64792998,36.20000913",N089->N086; design throughput=655 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,655.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S112,655.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"117.0815513,116.5836833","36.20000913,35.41651785",N086->N065; design throughput=655 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,655.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S113,655.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"116.5836833,117.3160283","35.41651785,34.81395871",N065->N067; design throughput=655 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,655.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S114,655.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"117.3160283,117.2749121","34.81395871,34.20440827",N067->N053; design throughput=655 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,655.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S115,655.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"117.2749121,116.9588379","34.20440827,33.64921788",N053->N046; design throughput=655 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,655.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S116,655.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"116.5836833,116.5836833","35.41651785,35.41651785",N065->N090; design throughput=655 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,655.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S117,655.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"117.3160283,118.3508968","34.81395871,35.10515503",N067->N007; design throughput=655 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,655.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S118,655.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"120.3775345,119.1535384","36.06661649,36.70714657",N147->N097; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S119,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"119.1535384,116.9954885","36.70714657,36.64792998",N097->N089; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S120,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"116.9954885,115.9801841","36.64792998,36.45418762",N089->N113; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S121,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"115.9801841,115.0236155","36.45418762,35.76426442",N113->N098; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S122,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"115.0236155,114.3583007","35.76426442,36.09691222",N098->N082; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S123,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"114.3583007,113.9183294","36.09691222,35.30446704",N082->N061; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S124,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"113.9183294,113.6193176","35.30446704,34.74752068",N061->N133; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S125,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"114.3583007,114.5356201","36.09691222,36.62685489",N082->N132; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S126,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"114.5356201,114.4967119","36.62685489,37.07003791",N132->N131; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S127,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"114.4967119,114.5089353","37.07003791,38.04183339",N131->N106; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S128,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"114.5089353,114.5089353","38.04183339,38.04183339",N106->N149; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S129,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"114.5089353,113.5899658","38.04183339,37.84854586",N149->N146; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S130,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"113.5899658,112.7446161","37.84854586,37.68567283",N146->N064; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S131,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"112.7446161,112.5426953","37.68567283,37.87098243",N064->N040; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S132,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"112.402798,113.6193176","34.64229511,34.74752068",N088->N048; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S133,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"113.6193176,113.6193176","34.74752068,34.74752068",N048->N133; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S134,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"113.6193176,113.8418998","34.74752068,34.03900016",N133->N125; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S135,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"113.8418998,114.012047","34.03900016,33.58330496",N125->N096; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S136,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"114.012047,114.0197418","33.58330496,33.00970244",N096->N148; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S137,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"114.0197418,114.0851703","33.00970244,32.15058474",N148->N014; design throughput=820 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,820.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S138,820.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"117.2614223,117.2614223","39.13515139,39.13515139",N028->N079; design throughput=155 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,155.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S139,155.0,frozen design-throughput field
e,S5,2060,complete_existing_network,network_segment,1,directed segment,140 directed physical segments,frozen_existing_pipeline_geometry,vector_network,"97.36903221,91.17069453","37.37652179,29.65619389",N072->N059; design throughput=130 10 kt/y
e,S5,2060,existing_network_design_throughput,design_throughput_10kt_y,130.0,10 kt/y,existing directed segment design value,frozen_existing_pipeline_geometry,network_throughput,S140,130.0,frozen design-throughput field
e,S5,2060,model_called_task,pipeline_task_volume_10kt_y,383.2992,10 kt/y,model-called methanol task,frozen_model_edge_flow,vector_task,"93.51362048,98.49115772","42.81802454,39.73039911",N034->N068; assigned task only
e,S5,2060,model_called_task,pipeline_task_volume_10kt_y,383.2992,10 kt/y,model-called methanol task,frozen_model_edge_flow,vector_task,"98.49115772,98.49115772","39.73039911,39.73039911",N068->N136; assigned task only
e,S5,2060,model_called_task,pipeline_task_volume_10kt_y,383.2992,10 kt/y,model-called methanol task,frozen_model_edge_flow,vector_task,"98.49115772,100.4482023","39.73039911,38.92467819",N136->N052; assigned task only
e,S5,2060,model_called_task,pipeline_task_volume_10kt_y,383.2992,10 kt/y,model-called methanol task,frozen_model_edge_flow,vector_task,"100.4482023,102.63634","38.92467819,37.92858453",N052->N077; assigned task only
e,S5,2060,model_called_task,pipeline_task_volume_10kt_y,383.2992,10 kt/y,model-called methanol task,frozen_model_edge_flow,vector_task,"102.63634,103.8314138","37.92858453,36.06163277",N077->N018; assigned task only
e,S5,2060,model_called_task,pipeline_task_volume_10kt_y,583.374,10 kt/y,model-called methanol task,frozen_model_edge_flow,vector_task,"103.8314138,108.7047772","36.06163277,34.3303351",N018->N033; assigned task only
e,S5,2060,model_called_task,pipeline_task_volume_10kt_y,614.4936,10 kt/y,model-called methanol task,frozen_model_edge_flow,vector_task,"108.7047772,113.6193176","34.3303351,34.74752068",N033->N133; assigned task only
e,S5,2060,model_called_task,pipeline_task_volume_10kt_y,325.1534,10 kt/y,model-called methanol task,frozen_model_edge_flow,vector_task,"113.6193176,114.3012374","34.74752068,30.59713291",N133->N078; assigned task only
e,S5,2060,model_called_task,pipeline_task_volume_10kt_y,146.4079,10 kt/y,model-called methanol task,frozen_model_edge_flow,vector_task,"114.3012374,112.9334488","30.59713291,28.23178771",N078->N144; assigned task only
e,S5,2060,model_called_task,pipeline_task_volume_10kt_y,217.9462,10 kt/y,model-called methanol task,frozen_model_edge_flow,vector_task,"116.855601,116.3499607","38.31116389,37.4368547",N084->N055; assigned task only
e,S5,2060,model_called_task,pipeline_task_volume_10kt_y,176.2956,10 kt/y,model-called methanol task,frozen_model_edge_flow,vector_task,"103.8314138,104.0385743","36.06163277,30.69284828",N018->N057; assigned task only
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,0.0,%,province demand,frozen_province_service_account,vector_province_fill,上海,0.0,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,87.7668176392895,%,province demand,frozen_province_service_account,vector_province_fill,云南,87.7668176392895,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,100.0,%,province demand,frozen_province_service_account,vector_province_fill,内蒙古,100.0,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,0.3557528775498152,%,province demand,frozen_province_service_account,vector_province_fill,北京,0.3557528775498152,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,99.9999696858764,%,province demand,frozen_province_service_account,vector_province_fill,四川,99.9999696858764,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,8.553191076795569,%,province demand,frozen_province_service_account,vector_province_fill,天津,8.553191076795569,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,100.0,%,province demand,frozen_province_service_account,vector_province_fill,宁夏,100.0,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,10.668613322482775,%,province demand,frozen_province_service_account,vector_province_fill,安徽,10.668613322482775,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,75.346576118195,%,province demand,frozen_province_service_account,vector_province_fill,山东,75.346576118195,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,100.0,%,province demand,frozen_province_service_account,vector_province_fill,山西,100.0,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,3.827080509073556,%,province demand,frozen_province_service_account,vector_province_fill,广东,3.827080509073556,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,30.46981203883848,%,province demand,frozen_province_service_account,vector_province_fill,广西,30.46981203883848,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,100.0,%,province demand,frozen_province_service_account,vector_province_fill,新疆,100.0,research-scale model expression
e,S5,2060,province_demand_coverage,map_demand_coverage_pct,13.398055141263733,%,province demand,frozen_province_service_account,vector_province_fill,江苏,13.398055141263733,research-scale model expression
