scenario,tier,year,region,demand_methanol_10kt,local_direct_methanol_10kt,pipeline_served_methanol_10kt,served_methanol_10kt,unserved_methanol_10kt,demand_met_pct,pipeline_share_pct
S4,mid,2035,NC,24.46439914172,20.68191376929,0,20.68191376929,3.782485372426,84.53881760792,0
S4,mid,2035,NE,3.13556810418,3.13556810418,0,3.13556810418,0,100,0
S4,mid,2035,NW,13.23906532876,13.23906532876,0,13.23906532876,0,100,0
S4,mid,2035,SC,46.68512510667,36.81154531441,0,36.81154531441,9.87357979226,78.85069437064,0
S4,mid,2035,SW,41.18046110155,41.18046110155,0,41.18046110155,0,100,0
S4,mid,2040,CC,89.47222599405,89.47222599405,0,89.47222599405,0,100,0
S4,mid,2040,EC,193.3451854176,113.8201883162,12.896,126.7161883162,66.62899710134,65.5388382403,10.17707379883
S4,mid,2040,NC,42.23974525549,35.58621462698,0,35.58621462698,6.653530628504,84.24817529495,0
S4,mid,2040,NE,5.413809559946,5.413809559946,0,5.413809559946,0,100,0
S4,mid,2040,NW,22.85830703089,22.85830703089,0,22.85830703089,0,100,0
S4,mid,2040,SC,80.60560900365,57.91270621883,0,57.91270621883,22.69290278482,71.84699295083,0
S4,mid,2040,SW,71.10136555397,71.10136555397,0,71.10136555397,0,100,0
S4,mid,2045,CC,130.7716741687,130.7716741687,0,130.7716741687,0,100,0
S4,mid,2045,EC,282.5913104162,148.9382742827,35.627,184.5652742827,98.0260361335,65.31173021947,19.30319781901
S4,mid,2045,NC,61.73717197879,51.88536490885,0,51.88536490885,9.851807069943,84.04234150322,0
S4,mid,2045,NE,7.912767698793,7.912767698793,0,7.912767698793,0,100,0
S4,mid,2045,NW,33.40946361713,33.40946361713,0,33.40946361713,0,100,0
S4,mid,2045,SC,117.8123190709,78.84948759482,0,78.84948759482,38.9628314761,66.92804981401,0
S4,mid,2045,SW,103.9210157775,103.9210157775,0,103.9210157775,0,100,0
S4,mid,2050,CC,170.4753666647,170.4753666647,0,170.4753666647,0,100,0
S4,mid,2050,EC,368.3890839946,169.1382946839,64.226,233.3642946839,135.0247893107,63.34723389559,27.52177666554
S4,mid,2050,NC,80.48124409838,67.4963258799,0,67.4963258799,12.98491821848,83.86590768576,0
S4,mid,2050,NE,10.31516942303,10.31516942303,0,10.31516942303,0,100,0
S4,mid,2050,NW,43.55293756392,43.55293756392,0,43.55293756392,0,100,0
S4,mid,2050,SC,153.5814114096,96.35621131242,0,96.35621131242,57.22520009719,62.73950110761,0
S4,mid,2050,SW,135.4725584225,135.4725584225,0,135.4725584225,0,100,0
S4,mid,2055,CC,203.0504092915,203.0504092915,0,203.0504092915,0,100,0
S4,mid,2055,EC,438.782187404,183.3951680265,88.531,271.9261680265,166.8560193775,61.97292776065,32.55699907167
S4,mid,2055,NC,95.8598879955,78.87593820739,0,78.87593820739,16.98394978811,82.28252698469,0
S4,mid,2055,NE,12.28622888008,12.28622888008,0,12.28622888008,0,100,0
S4,mid,2055,NW,51.87518860479,51.87518860479,0,51.87518860479,0,100,0
S4,mid,2055,SC,182.928296659,110.4020117915,0,110.4020117915,72.52628486751,60.3526156466,0
S4,mid,2055,SW,161.3591392917,161.3591392917,0,161.3591392917,0,100,0
S4,mid,2060,CC,223.2216108054,218.3664105226,4.855,223.2214105226,0.0002002827999945,99.99991027625,2.174970576807
S4,mid,2060,EC,482.3711855927,191.9611544723,103.792,295.7531544724,186.6180311204,61.31235930043,35.09413118016
S4,mid,2060,NC,105.3826913457,85.3360381378,0,85.3360381378,20.04665320787,80.97728103934,0
S4,mid,2060,NE,13.50675337669,13.50675337669,0,13.50675337669,0,100,0
S4,mid,2060,NW,57.02851425713,57.02851425713,0,57.02851425713,0,100,0
S4,mid,2060,SC,201.1005502751,119.0855879461,0,119.0855879461,82.01496232907,59.21693788661,0
S4,mid,2060,SW,177.3886943472,175.6442316445,1.744,177.3882316445,0.0004627027099957,99.99973915885,0.9831542847191
S5,high,2025,CC,9.101990670839,9.101990670839,0,9.101990670839,0,100,0
S5,high,2025,EC,27.80865920465,16.43125947212,0,16.43125947212,11.37739973253,59.0868454002,0
S5,high,2025,NC,9.110395065386,7.163372301365,0,7.163372301365,1.947022764021,78.62855836605,0
S5,high,2025,NE,1.705329347058,1.705329347058,0,1.705329347058,0,100,0
S5,high,2025,NW,1.170149676905,1.170149676905,0,1.170149676905,0,100,0
S5,high,2025,SC,12.63845062601,10.59861491457,0,10.59861491457,2.039835711448,83.8600808611,0
S5,high,2025,SW,4.827656988096,4.827656988096,0,4.827656988096,0,100,0
S5,high,2030,CC,40.16527805631,40.16527805631,0,40.16527805631,0,100,0
S5,high,2030,EC,136.4733904917,71.19723104453,0,71.19723104453,65.27615944718,52.16931358414,0
S5,high,2030,NC,47.63421969666,33.27907720268,0,33.27907720268,14.35514249398,69.8638025659,0
S5,high,2030,NE,19.90969738611,19.90969738611,0,19.90969738611,0,100,0
S5,high,2030,NW,18.76977793779,18.76977793779,0,18.76977793779,0,100,0
S5,high,2030,SC,74.42397446238,35.65804942584,0,35.65804942584,38.76592503654,47.91204673417,0
S5,high,2030,SW,37.25889940882,33.47269172364,3.786,37.25869172364,0.0002076851805981,99.99944258906,10.16138738333
S5,high,2035,CC,86.11886511527,86.11886511527,0,86.11886511527,0,100,0
S5,high,2035,EC,277.4124913339,146.1911897083,0,146.1911897083,131.2213016256,52.69812797735,0
S5,high,2035,NC,95.64595924096,61.77499935206,0,61.77499935206,33.87095988891,64.58715019672,0
S5,high,2035,NE,37.36485177683,37.36485177683,0,37.36485177683,0,100,0
S5,high,2035,NW,36.13525197143,36.13525197143,0,36.13525197143,0,100,0
S5,high,2035,SC,148.597223473,61.12383447852,0,61.12383447852,87.4733889945,41.13390078895,0
S5,high,2035,SW,75.32270790897,60.58313297546,14.739,75.32213297546,0.0005749335049998,99.99923670627,19.56795355862
S5,high,2040,CC,141.6233872638,141.6233872638,0,141.6233872638,0,100,0
S5,high,2040,EC,446.3384466671,231.7344605592,6.639,238.3734605592,207.9649861079,53.4064368282,2.785125485205
S5,high,2040,NC,151.7552878091,94.04282235175,0,94.04282235175,57.7124654573,61.97004645405,0
S5,high,2040,NE,54.70166912966,54.70166912966,0,54.70166912966,0,100,0
S5,high,2040,NW,52.89444118076,52.89444118076,0,52.89444118076,0,100,0
S5,high,2040,SC,233.2567429638,91.21540247528,0,91.21540247528,142.0413404886,39.1051513951,0
S5,high,2040,SW,116.6059086394,91.48872702188,25.117,116.6057270219,0.0001816174849978,99.99984424676,21.54010839904
S5,high,2045,CC,207.3166349901,207.3166349901,0,207.3166349901,0,100,0
S5,high,2045,EC,641.9488028043,309.6460004609,37.211,346.8570004609,295.0918023434,54.03187901367,10.72805218017
S5,high,2045,NC,216.0044025868,131.5038333093,0,131.5038333093,84.50056927753,60.88016342928,0
S5,high,2045,NE,72.05754075428,72.05754075428,0,72.05754075428,0,100,0
S5,high,2045,NW,69.38909852074,69.38909852074,0,69.38909852074,0,100,0
S5,high,2045,SC,328.4420779853,125.4083434261,0,125.4083434261,203.0337345592,38.1827883307,0
S5,high,2045,SW,161.5586123582,127.6387071727,33.919,161.5577071727,0.0009051854800077,99.99943971698,20.99497485672
S5,high,2050,CC,284.5802560408,284.5802560408,0,284.5802560408,0,100,0
S5,high,2050,EC,860.7227146239,393.6897829161,76.513,470.2027829161,390.5199317078,54.62883399348,16.2723409516
S5,high,2050,NC,287.6034409035,173.1048671074,0,173.1048671074,114.498573796,60.18873298721,0
S5,high,2050,NE,89.09195156085,89.09195156085,0,89.09195156085,0,100,0
S5,high,2050,NW,85.99495852169,85.99495852169,0,85.99495852169,0,100,0
S5,high,2050,SC,433.127665233,163.2052282882,0,163.2052282882,269.9224369448,37.68062892044,0
S5,high,2050,SW,210.9843749264,169.2818037961,41.702,210.9838037961,0.0005711302439977,99.99972930212,19.76549822767
S5,high,2055,CC,375.9866643259,375.9866643259,0,375.9866643259,0,100,0
S5,high,2055,EC,1096.570127623,473.8534458024,124.983,598.8364458024,497.7336818203,54.6099543219,20.8709741827
S5,high,2055,NC,364.7976635166,217.0101068319,0,217.0101068319,147.7875566847,59.48780064543,0
S5,high,2055,NE,104.8921031347,104.8921031347,0,104.8921031347,0,100,0
S5,high,2055,NW,103.224100351,103.224100351,0,103.224100351,0,100,0
S5,high,2055,SC,545.1114174411,203.8989407595,0,203.8989407595,341.2124766815,37.40500276378,0
S5,high,2055,SW,266.338247217,217.306091672,49.032,266.338091672,0.0001555449860007,99.9999415987,18.40968360635
S5,high,2060,CC,485.8863571701,485.8863571701,0,485.8863571701,0,100,0
S5,high,2060,EC,1341.198731288,546.3071794634,183.827,730.1341794633,611.0645518251,54.43892559919,25.17715307276
S5,high,2060,NC,444.9901484732,260.5933979918,0,260.5933979918,184.3967504814,58.56161060778,0
S5,high,2060,NE,117.9403682139,117.9403682139,0,117.9403682139,0,100,0
S5,high,2060,NW,121.8341357762,121.8341357762,0,121.8341357762,0,100,0
S5,high,2060,SC,661.232785795,246.6394045707,0,246.6394045707,414.5933812244,37.29993579707,0
S5,high,2060,SW,330.0766181762,273.5014020942,56.575,330.0764020942,0.0002160820070003,99.99993453581,17.13997112216
S5,low,2025,CC,0.9283401774014,0.9283401774014,0,0.9283401774014,0,100,0
S5,low,2025,EC,3.152842602073,2.518667008798,0,2.518667008798,0.6341755932754,79.88559299286,0
S5,low,2025,NC,1.038955257898,0.9735288586443,0,0.9735288586443,0.0654263992538,93.70267403178,0
S5,low,2025,NE,0.2121054033836,0.2121054033836,0,0.2121054033836,0,100,0
S5,low,2025,NW,0.1169021630775,0.1169021630775,0,0.1169021630775,0,100,0
S5,low,2025,SC,1.430681186095,1.430681186095,0,1.430681186095,0,100,0
S5,low,2025,SW,0.4872964977418,0.4872964977418,0,0.4872964977418,0,100,0
S5,low,2030,CC,8.031006078266,8.031006078266,0,8.031006078266,0,100,0
S5,low,2030,EC,25.24569617824,14.88517462051,0,14.88517462051,10.36052155772,58.96123646354,0
S5,low,2030,NC,8.104504268933,6.419746613392,0,6.419746613392,1.684757655542,79.21208256994,0
S5,low,2030,NE,1.889764067578,1.889764067578,0,1.889764067578,0,100,0
S5,low,2030,NW,1.581347056014,1.581347056014,0,1.581347056014,0,100,0
S5,low,2030,SC,11.74014112708,10.96558064991,0,10.96558064991,0.7745604771644,93.40246025342,0
S5,low,2030,SW,5.030797037848,5.030797037848,0,5.030797037848,0,100,0
S5,low,2035,CC,22.17367559257,22.17367559257,0,22.17367559257,0,100,0
S5,low,2035,EC,59.44355898802,35.45622807393,0,35.45622807393,23.98733091408,59.64687962422,0
S5,low,2035,NC,18.86041585947,14.19525099892,0,14.19525099892,4.665164860552,75.26478262562,0
S5,low,2035,NE,3.574662491903,3.574662491903,0,3.574662491903,0,100,0
S5,low,2035,NW,3.830943939911,3.830943939911,0,3.830943939911,0,100,0
S5,low,2035,SC,27.39421507636,19.03435959423,0,19.03435959423,8.359855482133,69.48313554951,0
S5,low,2035,SW,13.2584251164,13.2584251164,0,13.2584251164,0,100,0
S5,low,2040,CC,43.39694845407,43.39694845407,0,43.39694845407,0,100,0
S5,low,2040,EC,106.2458446474,63.9426288799,0.242,64.1846288799,42.06121576751,60.41142511776,0.3770373128632
S5,low,2040,NC,33.55780996761,24.39534278047,0,24.39534278047,9.162467187143,72.69646858366,0
S5,low,2040,NE,5.43826853547,5.43826853547,0,5.43826853547,0,100,0
S5,low,2040,NW,6.985316773442,6.985316773442,0,6.985316773442,0,100,0
S5,low,2040,SC,48.77095925771,29.09550735886,0,29.09550735886,19.67545189885,59.65744328529,0
S5,low,2040,SW,25.29830096394,25.29830096394,0,25.29830096394,0,100,0
S5,low,2045,CC,71.79387427495,71.79387427495,0,71.79387427495,0,100,0
S5,low,2045,EC,166.1910176909,91.60973717094,9.611,101.2207371709,64.97028051996,60.90626231027,9.495089908078
S5,low,2045,NC,52.54644550396,36.23926956928,0,36.23926956928,16.30717593468,68.96616740051,0
S5,low,2045,NE,7.563422209987,7.563422209987,0,7.563422209987,0,100,0
S5,low,2045,NW,10.99110812653,10.99110812653,0,10.99110812653,0,100,0
S5,low,2045,SC,76.20260347756,41.09228218906,0,41.09228218906,35.1103212885,53.92503709032,0
S5,low,2045,SW,41.04004234893,41.04004234893,0,41.04004234893,0,100,0
S5,low,2050,CC,107.5892737063,107.5892737063,0,107.5892737063,0,100,0
S5,low,2050,EC,239.8644771841,118.9331712418,27.802,146.7351712418,93.12930594221,61.17419843258,18.94705936191
S5,low,2050,NC,76.20125133013,49.48332803707,0,49.48332803707,26.71792329306,64.93768432055,0
S5,low,2050,NE,10.00606096817,10.00606096817,0,10.00606096817,0,100,0
S5,low,2050,NW,15.79087875261,15.79087875261,0,15.79087875261,0,100,0
S5,low,2050,SC,110.0407874711,55.06059560092,0,55.06059560092,54.98019187019,50.03653360385,0
S5,low,2050,SW,60.41134672956,60.41134672956,0,60.41134672956,0,100,0
S5,low,2055,CC,151.3668857925,151.3668857925,0,151.3668857925,0,100,0
S5,low,2055,EC,328.4858971794,144.0529946328,51.364,195.4169946328,133.0689025465,59.49022357149,26.28430556744
S5,low,2055,NC,105.0672601795,65.18162367838,0,65.18162367838,39.88563650117,62.03799696213,0
S5,low,2055,NE,12.82633838405,12.82633838405,0,12.82633838405,0,100,0
S5,low,2055,NW,21.38583024321,21.38583024321,0,21.38583024321,0,100,0
S5,low,2055,SC,150.9119196602,71.13970848225,0,71.13970848225,79.77221117797,47.13988705627,0
S5,low,2055,SW,83.56193446977,83.56193446977,0,83.56193446977,0,100,0
S5,low,2060,CC,204.2171132975,200.8645113875,3.352,204.2165113875,0.0006019100059049,99.99970525976,1.641395192399
S5,low,2060,EC,434.2826834884,171.686563101,81.035,252.721563101,181.5611203874,58.19287130469,32.06493304555
S5,low,2060,NC,139.9356392805,83.71495402369,0,83.71495402369,56.22068525682,59.82389793916,0
S5,low,2060,NE,16.10534194081,16.10534194081,0,16.10534194081,0,100,0
S5,low,2060,NW,27.88336366182,27.88336366182,0,27.88336366182,0,100,0
S5,low,2060,SC,199.8720645482,89.63456535189,0,89.63456535189,110.2374991962,44.84596962287,0
S5,low,2060,SW,110.9986428059,110.9986428059,0,110.9986428059,0,100,0
S5,mid,2025,CC,4.843757327235,4.843757327235,0,4.843757327235,0,100,0
S5,mid,2025,EC,13.46366427389,8.520128440057,0,8.520128440057,4.943535833836,63.28238930154,0
S5,mid,2025,NC,4.416900922991,3.443346214601,0,3.443346214601,0.9735547083896,77.95842095254,0
S5,mid,2025,NE,0.7492564908669,0.7492564908669,0,0.7492564908669,0,100,0
S5,mid,2025,NW,0.6156896419673,0.6156896419673,0,0.6156896419673,0,100,0
S5,mid,2025,SC,6.140948575388,6.140948575388,0,6.140948575388,0,100,0
S5,mid,2025,SW,2.554485317233,2.554485317233,0,2.554485317233,0,100,0
S5,mid,2030,CC,23.59096468895,23.59096468895,0,23.59096468895,0,100,0
S5,mid,2030,EC,72.84160086833,40.23329924752,0,40.23329924752,32.60830162081,55.23395802385,0
S5,mid,2030,NC,24.50383063683,17.72705616993,0,17.72705616993,6.776774466895,72.34402013573,0
S5,mid,2030,NE,7.927029757618,7.927029757618,0,7.927029757618,0,100,0
S5,mid,2030,NW,7.542238438172,7.542238438172,0,7.542238438172,0,100,0
S5,mid,2030,SC,37.01052226901,20.63748816753,0,20.63748816753,16.37303410148,55.76113738014,0
S5,mid,2030,SW,17.93918524192,17.93918524192,0,17.93918524192,0,100,0
S5,mid,2035,CC,54.56408531122,54.56408531122,0,54.56408531122,0,100,0
S5,mid,2035,EC,155.6886929413,87.82585395007,0,87.82585395007,67.86283899127,56.41119614458,0
S5,mid,2035,NC,51.14845952957,36.33325565714,0,36.33325565714,14.81520387243,71.03489722136,0
S5,mid,2035,NE,14.28201740279,14.28201740279,0,14.28201740279,0,100,0
S5,mid,2035,NW,14.6506708703,14.6506708703,0,14.6506708703,0,100,0
S5,mid,2035,SC,76.81169795425,38.1618261624,0,38.1618261624,38.64987179185,49.68231034956,0
S5,mid,2035,SW,38.52292549326,38.52292549326,0,38.52292549326,0,100,0
S5,mid,2040,CC,94.74779204606,94.74779204606,0,94.74779204606,0,100,0
S5,mid,2040,EC,259.5293705602,142.41950308,6.285,148.70450308,110.8248674802,57.29775507064,4.226502809145
S5,mid,2040,NC,83.89428507251,57.03802202718,0,57.03802202718,26.85626304533,67.98797078714,0
S5,mid,2040,NE,20.8559578171,20.8559578171,0,20.8559578171,0,100,0
S5,mid,2040,NW,22.49747824546,22.49747824546,0,22.49747824546,0,100,0
S5,mid,2040,SC,125.3063028903,59.99548631173,0,59.99548631173,65.31081657858,47.87906508123,0
S5,mid,2040,SW,63.75874614812,63.75874614812,0,63.75874614812,0,100,0
S5,mid,2045,CC,143.8834093871,143.8834093871,0,143.8834093871,0,100,0
S5,mid,2045,EC,384.6066917055,191.6256612999,30.672,222.2976612999,162.3090304056,57.79869827906,13.79771600863
S5,mid,2045,NC,123.2727545981,80.75953882921,0,80.75953882921,42.51321576891,65.51288570819,0
S5,mid,2045,NE,27.89016917759,27.89016917759,0,27.89016917759,0,100,0
S5,mid,2045,NW,30.98890910912,30.98890910912,0,30.98890910912,0,100,0
S5,mid,2045,SC,182.9093673457,83.49083837181,0,83.49083837181,99.41852897396,45.64601561055,0
S5,mid,2045,SW,93.23296164571,93.23296164571,0,93.23296164571,0,100,0
S5,mid,2050,CC,201.6929037856,201.6929037856,0,201.6929037856,0,100,0
S5,mid,2050,EC,531.1347399442,233.9793632199,68.944,302.9233632199,228.2113767243,57.03324230904,22.75955187714
S5,mid,2050,NC,169.8658301824,107.1908671728,0,107.1908671728,62.67496300961,63.10325452606,0
S5,mid,2050,NE,35.58114800889,35.58114800889,0,35.58114800889,0,100,0
S5,mid,2050,NW,39.92359933008,39.92359933008,0,39.92359933008,0,100,0
S5,mid,2050,SC,249.991841254,107.1613658762,0,107.1613658762,142.8304753778,42.86594527993,0
S5,mid,2050,SW,126.3616874989,123.6187083389,2.742,126.3607083389,0.0009791599929976,99.99922511324,2.169978339031
S5,mid,2055,CC,268.3991742558,265.1666077357,3.232,268.3986077357,0.0005665201399978,99.99978892627,1.204179122711
S5,mid,2055,EC,700.468710302,273.1236935924,115.797,388.9206935923,311.5480167096,55.52292170547,29.77393641115
S5,mid,2055,NC,224.5810413821,137.6862630455,0,137.6862630455,86.89477833652,61.30805262912,0
S5,mid,2055,NE,44.13838795634,44.13838795634,0,44.13838795634,0,100,0
S5,mid,2055,NW,49.14610101348,49.14610101348,0,49.14610101348,0,100,0
S5,mid,2055,SC,327.3966190984,133.0390942074,0,133.0390942074,194.357524891,40.63545145144,0
S5,mid,2055,SW,162.8240451893,156.1986339015,6.625,162.8236339015,0.0004112877420042,99.99974740356,4.068819643226
S5,mid,2060,CC,345.2087361998,306.0311673732,39.176,345.2071673732,0.001568826609983,99.99954554261,11.3485476846
S5,mid,2060,EC,896.1655593103,314.834308439,171.954,486.788308439,409.3772508713,54.31901542988,35.32418445944
S5,mid,2060,NC,288.8896112047,172.9739735161,0,172.9739735161,115.9156376885,59.87545650909,0
S5,mid,2060,NE,53.82782417032,53.82782417032,0,53.82782417032,0,100,0
S5,mid,2060,NW,58.68478151778,58.68478151778,0,58.68478151778,0,100,0
S5,mid,2060,SC,416.895729319,151.3410549783,0,151.3410549783,265.5546743408,36.30189621406,0
S5,mid,2060,SW,202.9622410366,182.4622535324,11.059,193.5212535324,9.440987504249,95.34840201999,5.714617799409
S6,high,2025,CC,8.828258696078,8.828258696078,0,8.828258696078,0,100,0
S6,high,2025,EC,20.4980365775,13.02590407011,0,13.02590407011,7.472132507384,63.54708179423,0
S6,high,2025,NC,6.64076536145,4.784036181806,0,4.784036181806,1.856729179644,72.04043391711,0
S6,high,2025,NE,0.8775675291606,0.8775675291606,0,0.8775675291606,0,100,0
S6,high,2025,NW,1.157977860894,1.157977860894,0,1.157977860894,0,100,0
S6,high,2025,SC,9.380991522072,9.380991522072,0,9.380991522072,0,100,0
S6,high,2025,SW,4.730402452849,4.730402452849,0,4.730402452849,0,100,0
S6,high,2030,CC,55.04999922744,55.04999922744,0,55.04999922744,0,100,0
S6,high,2030,EC,137.0594475903,78.86310357904,0,78.86310357904,58.19634401129,57.53934147959,0
S6,high,2030,NC,46.06129971618,30.71167318059,0,30.71167318059,15.34962653559,66.67565476837,0
S6,high,2030,NE,13.11262298238,13.11262298238,0,13.11262298238,0,100,0
S6,high,2030,NW,15.60875788457,15.60875788457,0,15.60875788457,0,100,0
S6,high,2030,SC,70.18290292651,37.71743899302,0,37.71743899302,32.46546393349,53.74163424462,0
S6,high,2030,SW,39.41496967256,39.41496967256,0,39.41496967256,0,100,0
S6,high,2035,CC,116.3373515152,116.3373515152,0,116.3373515152,0,100,0
S6,high,2035,EC,283.5913584627,158.167016131,4.855,163.022016131,120.5693423317,57.48483205365,2.978125357068
S6,high,2035,NC,94.85619732967,60.99481195103,0,60.99481195103,33.86138537865,64.30240054747,0
S6,high,2035,NE,25.70828733223,25.70828733223,0,25.70828733223,0,100,0
S6,high,2035,NW,31.45310004632,31.45310004632,0,31.45310004632,0,100,0
S6,high,2035,SC,144.1039605084,65.41596653677,0,65.41596653677,78.68799397155,45.3949817243,0
S6,high,2035,SW,81.56478025985,76.71359051769,4.851,81.56459051769,0.0001897421579997,99.99976737244,5.947433769005
S6,high,2040,CC,189.7664432831,189.7664432831,0,189.7664432831,0,100,0
S6,high,2040,EC,457.6341392495,227.0319125119,36.931,263.9629125119,193.6712267375,57.67989969996,13.99098064518
S6,high,2040,NC,152.3062830546,92.32020434608,0,92.32020434608,59.98607870849,60.61483642996,0
S6,high,2040,NE,39.25337505874,39.25337505874,0,39.25337505874,0,100,0
S6,high,2040,NW,48.80483641378,48.80483641378,0,48.80483641378,0,100,0
S6,high,2040,SC,230.3573853322,97.3321305689,0,97.3321305689,133.0252547633,42.25266336851,0
S6,high,2040,SW,130.2251281376,115.9515738216,14.273,130.2245738216,0.0005543160530053,99.99957434018,10.96029695559
S6,high,2045,CC,275.0959220546,275.0959220546,0,275.0959220546,0,100,0
S6,high,2045,EC,657.3576936484,297.1238440146,77.897,375.0208440146,282.3368496338,57.0497383142,20.7713787762
S6,high,2045,NC,217.9491754885,128.0076327074,0,128.0076327074,89.9415427811,58.73279053271,0
S6,high,2045,NE,53.53450766854,53.53450766854,0,53.53450766854,0,100,0
S6,high,2045,NW,67.48219184064,67.48219184064,0,67.48219184064,0,100,0
S6,high,2045,SC,328.1277065377,132.997983891,0,132.997983891,195.1297226466,40.53238456892,0
S6,high,2045,SW,185.0132179138,160.8450655494,24.168,185.0130655494,0.0001523644529939,99.99991764672,13.06286122455
S6,high,2050,CC,372.1500462059,372.1500462059,0,372.1500462059,0,100,0
S6,high,2050,EC,879.8076864238,366.7589598193,127.297,494.0559598192,385.7517266046,56.15499471565,25.76570476886
S6,high,2050,NC,290.9323246261,167.4360951258,0,167.4360951258,123.4962295003,57.55156129212,0
S6,high,2050,NE,68.19115331053,68.19115331053,0,68.19115331053,0,100,0
S6,high,2050,NW,87.32015339927,87.32015339927,0,87.32015339927,0,100,0
S6,high,2050,SC,436.0991864375,172.0350064101,0,172.0350064101,264.0641800274,39.44859604427,0
S6,high,2050,SW,245.5983935186,211.1860175725,34.412,245.5980175725,0.0003759461509958,99.99984692646,14.01151374923
S6,high,2055,CC,480.8260849244,472.5607831059,8.265,480.8257831059,0.0003018185200006,99.99993722918,1.718917805658
S6,high,2055,EC,1120.527772223,438.0463180002,184.573,622.6193180002,497.9084542225,55.56482698909,29.6445989811
S6,high,2055,NC,369.8855199017,209.6157640615,0,209.6157640615,160.2697558402,56.67044336236,0
S6,high,2055,NE,82.66907163003,82.66907163003,0,82.66907163003,0,100,0
S6,high,2055,NW,108.1723609175,108.1723609175,0,108.1723609175,0,100,0
S6,high,2055,SC,552.2885081995,213.8948388827,0,213.8948388827,338.3936693168,38.7288230168,0
S6,high,2055,SW,311.7080187688,266.8167442019,44.891,311.7077442019,0.000274566846997,99.99991191537,14.40163128283
S6,high,2060,CC,601.1003325351,568.1360616918,32.964,601.1000616918,0.0002708432600116,99.99995494208,5.483945535993
S6,high,2060,EC,1373.143612556,508.7879205503,249.035,757.8229205502,615.3206920055,55.18890475991,32.86189863711
S6,high,2060,NC,452.781028916,253.0886855975,0,253.0886855975,199.6923433186,55.89648625593,0
S6,high,2060,NE,96.16947090546,96.16947090546,0,96.16947090546,0,100,0
S6,high,2060,NW,129.9126435144,129.9126435144,0,129.9126435144,0,100,0
S6,high,2060,SC,673.8606547697,257.8107198305,0,257.8107198305,416.0499349393,38.25875839547,0
S6,high,2060,SW,383.1322568035,324.8296517277,58.302,383.1316517277,0.0006050758100145,99.9998420713,15.21722356717
S6,low,2025,CC,0.8471104118789,0.8471104118789,0,0.8471104118789,0,100,0
S6,low,2025,EC,2.031868423383,1.668847533655,0,1.668847533655,0.3630208897282,82.13364184657,0
S6,low,2025,NC,0.6669229480889,0.6204771928541,0,0.6204771928541,0.0464457552348,93.03581390206,0
S6,low,2025,NE,0.09266757464785,0.09266757464785,0,0.09266757464785,0,100,0
S6,low,2025,NW,0.1066732238082,0.1066732238082,0,0.1066732238082,0,100,0
S6,low,2025,SC,0.9320993640035,0.9320993640035,0,0.9320993640035,0,100,0
S6,low,2025,SW,0.4446580541894,0.4446580541894,0,0.4446580541894,0,100,0
S6,low,2030,CC,10.03171184893,10.03171184893,0,10.03171184893,0,100,0
S6,low,2030,EC,23.83171275362,14.7891794672,0,14.7891794672,9.042533286414,62.05672089161,0
S6,low,2030,NC,7.722746630249,5.460116486848,0,5.460116486848,2.262630143402,70.70174315264,0
S6,low,2030,NE,1.488034292136,1.488034292136,0,1.488034292136,0,100,0
S6,low,2030,NW,1.934229929982,1.934229929982,0,1.934229929982,0,100,0
S6,low,2030,SC,11.3618690504,10.85337860165,0,10.85337860165,0.5084904487564,95.52458801892,0
S6,low,2030,SW,6.159695494678,6.159695494678,0,6.159695494678,0,100,0
S6,low,2035,CC,25.20972170483,25.20972170483,0,25.20972170483,0,100,0
S6,low,2035,EC,56.88126124679,34.98981432415,0,34.98981432415,21.89144692265,61.51378073763,0
S6,low,2035,NC,18.3095791438,12.60673837334,0,12.60673837334,5.702840770462,68.85323946732,0
S6,low,2035,NE,3.079119551071,3.079119551071,0,3.079119551071,0,100,0
S6,low,2035,NW,4.490635073537,4.490635073537,0,4.490635073537,0,100,0
S6,low,2035,SC,26.86556410549,18.74490163322,0,18.74490163322,8.120662472266,69.7729686956,0
S6,low,2035,SW,15.05405571799,15.05405571799,0,15.05405571799,0,100,0
S6,low,2040,CC,46.27515782389,46.27515782389,0,46.27515782389,0,100,0
S6,low,2040,EC,101.1100240912,61.49722372851,0.779,62.27622372851,38.83380036266,61.59253178732,1.250878671443
S6,low,2040,NC,32.4338358072,22.00103157046,0,22.00103157046,10.43280423674,67.83357880098,0
S6,low,2040,NE,4.936032075834,4.936032075834,0,4.936032075834,0,100,0
S6,low,2040,NW,7.829584614005,7.829584614005,0,7.829584614005,0,100,0
S6,low,2040,SC,47.48163069306,28.37637661589,0,28.37637661589,19.10525407717,59.76285186861,0
S6,low,2040,SW,27.14415827365,27.14415827365,0,27.14415827365,0,100,0
S6,low,2045,CC,72.94821553877,72.94821553877,0,72.94821553877,0,100,0
S6,low,2045,EC,155.9739022759,87.88885684048,8.346,96.23485684048,59.73904543547,61.69933266798,8.67253329408
S6,low,2045,NC,49.98304350452,33.53085917981,0,33.53085917981,16.45218432471,67.08446870943,0
S6,low,2045,NE,7.041031719263,7.041031719263,0,7.041031719263,0,100,0
S6,low,2045,NW,11.86832369273,11.86832369273,0,11.86832369273,0,100,0
S6,low,2045,SC,72.97583031505,39.57437870029,0,39.57437870029,33.40145161476,54.22943257986,0
