scenario,tier,year,province_key,demand_10kt,supply_10kt,local_direct_10kt,pipeline_served_10kt,served_10kt,unserved_10kt
S4,low,2045,山东,9.339508735320594,102.66797326619948,9.339508735320594,0.0,9.339508735320594,0.0
S4,low,2045,山西,5.8797437366166765,110.31999133963168,5.8797437366166765,0.0,5.8797437366166765,0.0
S4,low,2045,广东,24.75681573312285,17.367130776138378,17.367130776138378,0.0,17.367130776138378,7.389684956984471
S4,low,2045,广西,16.71085061985792,47.59544137227116,16.71085061985792,0.0,16.71085061985792,0.0
S4,low,2045,新疆,0.0,544.6001981358315,0.0,0.0,0.0,0.0
S4,low,2045,江苏,24.447355536458808,30.596524925513656,24.447355536458808,0.0,24.447355536458808,0.0
S4,low,2045,江西,13.090166318888706,21.29115029767063,13.090166318888706,0.0,13.090166318888706,0.0
S4,low,2045,河北,6.808124326608783,278.7579953471424,6.808124326608783,0.0,6.808124326608783,0.0
S4,low,2045,河南,18.19625956384529,67.97254129261941,18.19625956384529,0.0,18.19625956384529,0.0
S4,low,2045,浙江,21.66221376648249,2.16368881587541,2.16368881587541,0.0,2.16368881587541,19.49852495060708
S4,low,2045,海南,0.0,7.155124175020299,0.0,0.0,0.0,0.0
S4,low,2045,湖北,13.83287079088239,31.708409214301707,13.83287079088239,0.0,13.83287079088239,0.0
S4,low,2045,湖南,13.999979297080973,48.96010339217721,13.999979297080973,0.0,13.999979297080973,0.0
S4,low,2045,甘肃,0.0618920393328071,206.17447545320616,0.0618920393328071,0.0,0.0618920393328071,0.0
S4,low,2045,福建,5.551715928152801,0.0,0.0,0.0,0.0,5.551715928152801
S4,low,2045,西藏,0.1856761179984213,36.69902727343752,0.1856761179984213,0.0,0.1856761179984213,0.0
S4,low,2045,贵州,11.759487473233351,29.15465621211067,11.759487473233351,0.0,11.759487473233351,0.0
S4,low,2045,辽宁,1.2378407866561425,85.4345354104636,1.2378407866561425,0.0,1.2378407866561425,0.0
S4,low,2045,陕西,11.202459119238087,84.03955958245204,11.202459119238087,0.0,11.202459119238087,0.0
S4,low,2045,青海,0.4951363146624571,253.2316217311269,0.4951363146624571,0.0,0.4951363146624571,0.0
S4,low,2045,黑龙江,1.547300983320178,69.20715361385571,1.547300983320178,0.0,1.547300983320178,0.0
S4,low,2050,上海,11.214503504326576,0.0,0.0,0.0,0.0,11.214503504326576
S4,low,2050,云南,25.63315086703217,143.6626289163858,25.63315086703217,0.0,25.63315086703217,0.0
S4,low,2050,内蒙古,2.0025899114868886,736.475383112536,2.0025899114868886,0.0,2.0025899114868886,0.0
S4,low,2050,北京,4.806215787568532,0.46069188873872,0.46069188873872,0.0,0.46069188873872,4.345523898829812
S4,low,2050,四川,6.248080523839091,15.94271150492471,6.248080523839091,0.0,6.248080523839091,0.0
S4,low,2050,天津,4.894329743673956,8.86178699162873,4.894329743673956,0.0,4.894329743673956,0.0
S4,low,2050,宁夏,0.0,130.50746876037974,0.0,0.0,0.0,0.0
S4,low,2050,安徽,21.627971044058388,16.50126615214506,16.50126615214506,5.126,21.62726615214506,0.0007048919133261222
S4,low,2050,山东,12.087632705734856,120.36483149634772,12.087632705734856,0.0,12.087632705734856,0.0
S4,low,2050,山西,7.609841663650177,130.85226345231143,7.609841663650177,0.0,7.609841663650177,0.0
S4,low,2050,广东,32.04143858379022,20.65702379096161,20.65702379096161,0.0,20.65702379096161,11.384414792828608
S4,low,2050,广西,21.627971044058388,56.09193497883136,21.627971044058388,0.0,21.627971044058388,0.0
S4,low,2050,新疆,0.0,624.6708205093825,0.0,0.0,0.0,0.0
S4,low,2050,江苏,31.64092060149283,36.36745341177279,31.64092060149283,0.0,31.64092060149283,0.0
S4,low,2050,江西,16.941910651179075,25.17073024978858,16.941910651179075,0.0,16.941910651179075,0.0
S4,low,2050,河北,8.811395610542307,326.742380416692,8.811395610542307,0.0,8.811395610542307,0.0
S4,low,2050,河南,23.55045735908581,81.32402361887074,23.55045735908581,0.0,23.55045735908581,0.0
S4,low,2050,浙江,28.03625876081644,2.60315733976931,2.60315733976931,0.0,2.60315733976931,25.43310142104713
S4,low,2050,海南,0.0,8.2489030708567,0.0,0.0,0.0,0.0
S4,low,2050,湖北,17.90315380869278,35.98888460404155,17.90315380869278,0.0,17.90315380869278,0.0
S4,low,2050,湖南,18.11943351913337,58.37338194879317,18.11943351913337,0.0,18.11943351913337,0.0
S4,low,2050,甘肃,0.0801035964594755,237.5949154256578,0.0801035964594755,0.0,0.0801035964594755,0.0
S4,low,2050,福建,7.1852926024149575,0.0,0.0,0.0,0.0,7.1852926024149575
S4,low,2050,西藏,0.2403107893784265,41.21884418766046,0.2403107893784265,0.0,0.2403107893784265,0.0
S4,low,2050,贵州,15.219683327300354,32.62922250477307,15.219683327300354,0.0,15.219683327300354,0.0
S4,low,2050,辽宁,1.602071929189511,101.95731309335304,1.602071929189511,0.0,1.602071929189511,0.0
S4,low,2050,陕西,14.498750959165072,95.88708143331426,14.498750959165072,0.0,14.498750959165072,0.0
S4,low,2050,青海,0.6408287716758045,283.5865606799279,0.6408287716758045,0.0,0.6408287716758045,0.0
S4,low,2050,黑龙江,2.0025899114868886,82.07180026529741,2.0025899114868886,0.0,2.0025899114868886,0.0
S4,low,2055,上海,13.128510249250931,0.0,0.0,0.0,0.0,13.128510249250931
S4,low,2055,云南,30.008023426859268,159.9521727510259,30.008023426859268,0.0,30.008023426859268,0.0
S4,low,2055,内蒙古,2.3443768302233807,848.3084364999766,2.3443768302233807,0.0,2.3443768302233807,0.0
S4,low,2055,北京,5.626504392536113,0.53468653256512,0.53468653256512,0.0,0.53468653256512,5.091817859970993
S4,low,2055,四川,7.314455710296947,18.13826535904749,7.314455710296947,0.0,7.314455710296947,0.0
S4,low,2055,天津,5.729656973065943,9.96175640413964,5.729656973065943,0.0,5.729656973065943,0.0
S4,low,2055,宁夏,0.0,146.26317249104716,0.0,0.0,0.0,0.0
S4,low,2055,安徽,25.319269766412503,18.59064478017316,18.59064478017316,6.728,25.31864478017316,0.0006249862393445937
S4,low,2055,山东,14.150658547228325,138.06168972649596,14.150658547228325,0.0,14.150658547228325,0.0
S4,low,2055,山西,8.908631954848847,151.38453556499124,8.908631954848847,0.0,8.908631954848847,0.0
S4,low,2055,广东,37.51002928357409,23.94691680578484,23.94691680578484,0.0,23.94691680578484,13.56311247778925
S4,low,2055,广西,25.319269766412503,64.58842858539158,25.319269766412503,0.0,25.319269766412503,0.0
S4,low,2055,新疆,0.0,704.7414428829336,0.0,0.0,0.0,0.0
S4,low,2055,江苏,37.04115391752941,42.13838189803192,37.04115391752941,0.0,37.04115391752941,0.0
S4,low,2055,江西,19.8334279836898,29.05031020190653,19.8334279836898,0.0,19.8334279836898,0.0
S4,low,2055,河北,10.315258052982871,374.7267654862415,10.315258052982871,0.0,10.315258052982871,0.0
S4,low,2055,河南,27.56987152342696,94.67550594512208,27.56987152342696,0.0,27.56987152342696,0.0
S4,low,2055,浙江,32.82127562312733,3.04262586366321,3.04262586366321,0.0,3.04262586366321,29.778649759464116
S4,low,2055,海南,0.0,9.34268196669312,0.0,0.0,0.0,0.0
S4,low,2055,湖北,20.95872886219702,40.26935999378138,20.95872886219702,0.0,20.95872886219702,0.0
S4,low,2055,湖南,21.211921559861157,67.78666050540912,21.211921559861157,0.0,21.211921559861157,0.0
S4,low,2055,甘肃,0.0937750732089352,269.0153553981094,0.0937750732089352,0.0,0.0937750732089352,0.0
S4,low,2055,福建,8.411624066841492,0.0,0.0,0.0,0.0,8.411624066841492
S4,low,2055,西藏,0.2813252196268056,45.73866110188341,0.2813252196268056,0.0,0.2813252196268056,0.0
S4,low,2055,贵州,17.817263909697694,36.10378879743545,17.817263909697694,0.0,17.817263909697694,0.0
S4,low,2055,辽宁,1.875501464178705,118.4800907762425,1.875501464178705,0.0,1.875501464178705,0.0
S4,low,2055,陕西,16.973288250817273,107.73460328417646,16.973288250817273,0.0,16.973288250817273,0.0
S4,low,2055,青海,0.750200585671482,313.9414996287289,0.750200585671482,0.0,0.750200585671482,0.0
S4,low,2055,黑龙江,2.3443768302233807,94.93644691673911,2.3443768302233807,0.0,2.3443768302233807,0.0
S4,low,2060,上海,14.007003501750876,0.0,0.0,0.0,0.0,14.007003501750876
S4,low,2060,云南,32.016008004002,176.2417165856659,32.016008004002,0.0,32.016008004002,0.0
S4,low,2060,内蒙古,2.501250625312656,960.1414898874172,2.501250625312656,0.0,2.501250625312656,0.0
S4,low,2060,北京,6.003001500750374,0.6086811763915201,0.6086811763915201,0.0,0.6086811763915201,5.394320324358854
S4,low,2060,四川,7.803901950975486,20.33381921317027,7.803901950975486,0.0,7.803901950975486,0.0
S4,low,2060,天津,6.113056528264132,11.06172581665056,6.113056528264132,0.0,6.113056528264132,0.0
S4,low,2060,宁夏,0.0,162.01887622171463,0.0,0.0,0.0,0.0
S4,low,2060,安徽,27.01350675337668,20.68002340820127,20.68002340820127,6.333,27.01302340820127,0.0004833451754109319
S4,low,2060,山东,15.097548774387189,155.7585479566442,15.097548774387189,0.0,15.097548774387189,0.0
S4,low,2060,山西,9.504752376188094,171.916807677671,9.504752376188094,0.0,9.504752376188094,0.0
S4,low,2060,广东,40.0200100050025,27.23680982060806,27.23680982060806,0.0,27.23680982060806,12.783200184394438
S4,low,2060,广西,27.01350675337668,73.08492219195179,27.01350675337668,0.0,27.01350675337668,0.0
S4,low,2060,新疆,0.0,784.8120652564844,0.0,0.0,0.0,0.0
S4,low,2060,江苏,39.519759879939954,47.90931038429103,39.519759879939954,0.0,39.519759879939954,0.0
S4,low,2060,江西,21.160580290145067,32.92989015402447,21.160580290145067,0.0,21.160580290145067,0.0
S4,low,2060,河北,11.005502751375683,422.711150555791,11.005502751375683,0.0,11.005502751375683,0.0
S4,low,2060,河南,29.41470735367684,108.0269882713734,29.41470735367684,0.0,29.41470735367684,0.0
S4,low,2060,浙江,35.01750875437718,3.48209438755711,3.48209438755711,0.0,3.48209438755711,31.53541436682007
S4,low,2060,海南,0.0,10.43646086252953,0.0,0.0,0.0,0.0
S4,low,2060,湖北,22.36118059029514,44.54983538352122,22.36118059029514,0.0,22.36118059029514,0.0
S4,low,2060,湖南,22.631315657828917,77.19993906202508,22.631315657828917,0.0,22.631315657828917,0.0
S4,low,2060,甘肃,0.1000500250125062,300.4357953705611,0.1000500250125062,0.0,0.1000500250125062,0.0
S4,low,2060,福建,8.974487243621812,0.0,0.0,0.0,0.0,8.974487243621812
S4,low,2060,西藏,0.3001500750375186,50.258478016106366,0.3001500750375186,0.0,0.3001500750375186,0.0
S4,low,2060,贵州,19.009504752376188,39.57835509009785,19.009504752376188,0.0,19.009504752376188,0.0
S4,low,2060,辽宁,2.0010005002501248,135.00286845913195,2.0010005002501248,0.0,2.0010005002501248,0.0
S4,low,2060,陕西,18.109054527263627,119.58212513503868,18.109054527263627,0.0,18.109054527263627,0.0
S4,low,2060,青海,0.8004002001000501,344.2964385775299,0.8004002001000501,0.0,0.8004002001000501,0.0
S4,low,2060,黑龙江,2.501250625312656,107.80109356818085,2.501250625312656,0.0,2.501250625312656,0.0
S4,mid,2025,上海,0.1400700350175087,0.0,0.0,0.0,0.0,0.1400700350175087
S4,mid,2025,云南,0.3201600800400199,55.42463688618291,0.3201600800400199,0.0,0.3201600800400199,0.0
S4,mid,2025,内蒙古,0.0250125062531265,249.97123088190696,0.0250125062531265,0.0,0.0250125062531265,0.0
S4,mid,2025,北京,0.0600300150075037,0.15149524667688,0.0600300150075037,0.0,0.0600300150075037,0.0
S4,mid,2025,四川,0.0780390195097548,5.68293647273605,0.0780390195097548,0.0,0.0780390195097548,0.0
S4,mid,2025,天津,0.0611305652826413,3.3041045139691,0.0611305652826413,0.0,0.0611305652826413,0.0
S4,mid,2025,宁夏,0.0,49.194393014380125,0.0,0.0,0.0,0.0
S4,mid,2025,安徽,0.2701350675337667,6.10283905256871,0.2701350675337667,0.0,0.2701350675337667,0.0
S4,mid,2025,山东,0.1509754877438719,41.55364391616981,0.1509754877438719,0.0,0.1509754877438719,0.0
S4,mid,2025,山西,0.0950475237618809,43.61439242788847,0.0950475237618809,0.0,0.0950475237618809,0.0
S4,mid,2025,广东,0.400200100050025,6.82663572947276,0.400200100050025,0.0,0.400200100050025,0.0
S4,mid,2025,广西,0.2701350675337667,19.0638149669101,0.2701350675337667,0.0,0.2701350675337667,0.0
S4,mid,2025,新疆,0.0,229.8525943638816,0.0,0.0,0.0,0.0
S4,mid,2025,江苏,0.3951975987993996,12.04392863903945,0.3951975987993996,0.0,0.3951975987993996,0.0
S4,mid,2025,江西,0.2116058029014506,8.47408276095615,0.2116058029014506,0.0,0.2116058029014506,0.0
S4,mid,2025,河北,0.1100550275137568,112.86846262152604,0.1100550275137568,0.0,0.1100550275137568,0.0
S4,mid,2025,河南,0.2941470735367684,26.3936929625327,0.2941470735367684,0.0,0.2941470735367684,0.0
S4,mid,2025,浙江,0.3501750875437718,0.83027255961612,0.3501750875437718,0.0,0.3501750875437718,0.0
S4,mid,2025,海南,0.0,2.99131734912404,0.0,0.0,0.0,0.0
S4,mid,2025,湖北,0.2236118059029514,13.643483427914948,0.2236118059029514,0.0,0.2236118059029514,0.0
S4,mid,2025,湖南,0.2263131565782891,19.15037681832203,0.2263131565782891,0.0,0.2263131565782891,0.0
S4,mid,2025,甘肃,0.001000500250125,86.26073717586893,0.001000500250125,0.0,0.001000500250125,0.0
S4,mid,2025,福建,0.0897448724362181,0.0,0.0,0.0,0.0,0.0897448724362181
S4,mid,2025,西藏,0.0030015007503751,16.08768591622142,0.0030015007503751,0.0,0.0030015007503751,0.0
S4,mid,2025,贵州,0.1900950475237618,12.85981034488933,0.1900950475237618,0.0,0.1900950475237618,0.0
S4,mid,2025,辽宁,0.0200100050025012,33.350946202085005,0.0200100050025012,0.0,0.0200100050025012,0.0
S4,mid,2025,陕西,0.1810905452726363,35.81703858149506,0.1810905452726363,0.0,0.1810905452726363,0.0
S4,mid,2025,青海,0.0080040020010005,111.57782805580293,0.0080040020010005,0.0,0.0080040020010005,0.0
S4,mid,2025,黑龙江,0.0250125062531265,27.37151708562854,0.0250125062531265,0.0,0.0250125062531265,0.0
S4,mid,2030,上海,4.202101050525262,0.0,0.0,0.0,0.0,4.202101050525262
S4,mid,2030,云南,9.604802401200596,101.3961271989787,9.604802401200596,0.0,9.604802401200596,0.0
S4,mid,2030,内蒙古,0.7503751875937967,431.0112755259695,0.7503751875937967,0.0,0.7503751875937967,0.0
S4,mid,2030,北京,1.8009004502251122,0.25695265499649,0.25695265499649,0.0,0.25695265499649,1.5439477952286222
S4,mid,2030,四川,2.341170585292646,10.03653837640867,2.341170585292646,0.0,2.341170585292646,0.0
S4,mid,2030,天津,1.83391695847924,5.95632962373169,1.83391695847924,0.0,1.83391695847924,0.0
S4,mid,2030,宁夏,0.0,89.10909474527419,0.0,0.0,0.0,0.0
S4,mid,2030,安徽,8.104052026013003,10.96208887240594,8.104052026013003,0.0,8.104052026013003,0.0
S4,mid,2030,山东,4.529264632316157,72.26106910109009,4.529264632316157,0.0,4.529264632316157,0.0
S4,mid,2030,山西,2.851425712856428,74.50277020047082,2.851425712856428,0.0,2.851425712856428,0.0
S4,mid,2030,广东,12.006003001500748,11.60918249561844,11.60918249561844,0.0,11.60918249561844,0.39682050588230844
S4,mid,2030,广西,8.104052026013003,32.89283036290073,8.104052026013003,0.0,8.104052026013003,0.0
S4,mid,2030,新疆,0.0,411.9231764279186,0.0,0.0,0.0,0.0
S4,mid,2030,江苏,11.855927963981989,20.50437515824439,11.855927963981989,0.0,11.855927963981989,0.0
S4,mid,2030,江西,6.34817408704352,14.55078186794729,6.34817408704352,0.0,6.34817408704352,0.0
S4,mid,2030,河北,3.3016508254127057,196.33389281217208,3.3016508254127057,0.0,3.3016508254127057,0.0
S4,mid,2030,河南,8.824412206103052,44.45129320172494,8.824412206103052,0.0,8.824412206103052,0.0
S4,mid,2030,浙江,10.505252626313156,1.3849710504877,1.3849710504877,0.0,1.3849710504877,9.120281575825457
S4,mid,2030,海南,0.0,5.3253365285330405,0.0,0.0,0.0,0.0
S4,mid,2030,湖北,6.708354177088543,24.774481915562948,6.708354177088543,0.0,6.708354177088543,0.0
S4,mid,2030,湖南,6.7893946973486745,32.44024445524418,6.7893946973486745,0.0,6.7893946973486745,0.0
S4,mid,2030,甘肃,0.0300150075037518,153.64981206132575,0.0300150075037518,0.0,0.0300150075037518,0.0
S4,mid,2030,福建,2.6923461730865434,0.0,0.0,0.0,0.0,2.6923461730865434
S4,mid,2030,西藏,0.0900450225112556,29.57433770165557,0.0900450225112556,0.0,0.0900450225112556,0.0
S4,mid,2030,贵州,5.702851425712856,23.7353152483274,5.702851425712856,0.0,5.702851425712856,0.0
S4,mid,2030,辽宁,0.6003001500750375,56.40703474338251,0.6003001500750375,0.0,0.6003001500750375,0.0
S4,mid,2030,陕西,5.432716358179088,64.6199137264981,5.432716358179088,0.0,5.432716358179088,0.0
S4,mid,2030,青海,0.240120060030015,205.7963455165462,0.240120060030015,0.0,0.240120060030015,0.0
S4,mid,2030,黑龙江,0.7503751875937967,46.7708333533844,0.7503751875937967,0.0,0.7503751875937967,0.0
S4,mid,2035,上海,9.7551007685575,0.0,0.0,0.0,0.0,9.7551007685575
S4,mid,2035,云南,22.297373185274285,158.15896894486195,22.297373185274285,0.0,22.297373185274285,0.0
S4,mid,2035,内蒙古,1.7419822800995537,669.0084575426001,1.7419822800995537,0.0,1.7419822800995537,0.0
S4,mid,2035,北京,4.180757472238929,0.39827209981267,0.39827209981267,0.0,0.39827209981267,3.7824853724262586
S4,mid,2035,四川,5.434984713910607,15.6100940218052,5.434984713910607,0.0,5.434984713910607,0.0
S4,mid,2035,天津,4.257404692563309,9.27971214587134,4.257404692563309,0.0,4.257404692563309,0.0
S4,mid,2035,宁夏,0.0,138.8823078146185,0.0,0.0,0.0,0.0
S4,mid,2035,安徽,18.813408625075173,17.07345798735262,17.07345798735262,1.739,18.81245798735262,0.0009506377225534379
S4,mid,2035,山东,10.514605042680904,112.24367980450086,10.514605042680904,0.0,10.514605042680904,0.0
S4,mid,2035,山西,6.619532664378304,115.54919518530922,6.619532664378304,0.0,6.619532664378304,0.0
S4,mid,2035,广东,27.87171648159286,17.99813668933406,17.99813668933406,0.0,17.99813668933406,9.873579792258798
S4,mid,2035,广西,18.813408625075173,51.0586400944117,18.813408625075173,0.0,18.813408625075173,0.0
S4,mid,2035,新疆,0.0,641.4502323918886,0.0,0.0,0.0,0.0
S4,mid,2035,江苏,27.523320025572943,31.79174546168207,27.523320025572943,0.0,27.523320025572943,0.0
S4,mid,2035,江西,14.737170089642222,22.57743851738836,14.737170089642222,0.0,14.737170089642222,0.0
S4,mid,2035,河北,7.664722032438035,304.97453617598546,7.664722032438035,0.0,7.664722032438035,0.0
S4,mid,2035,河南,20.485711613970757,68.85619204126402,20.485711613970757,0.0,20.485711613970757,0.0
S4,mid,2035,浙江,24.38775192139375,2.14354305691622,2.14354305691622,0.0,2.14354305691622,22.24420886447753
S4,mid,2035,海南,0.0,8.28813214761714,0.0,0.0,0.0,0.0
S4,mid,2035,湖北,15.573321584090008,38.62035845809864,15.573321584090008,0.0,15.573321584090008,0.0
S4,mid,2035,湖南,15.761455670340764,50.27629111781228,15.761455670340764,0.0,15.761455670340764,0.0
S4,mid,2035,甘肃,0.0696792912039821,239.14482245235467,0.0696792912039821,0.0,0.0696792912039821,0.0
S4,mid,2035,福建,6.2502324209972,0.0,0.0,0.0,0.0,6.2502324209972
S4,mid,2035,西藏,0.2090378736119464,46.14829280661685,0.2090378736119464,0.0,0.2090378736119464,0.0
S4,mid,2035,贵州,13.239065328756608,37.048788083193415,13.239065328756608,0.0,13.239065328756608,0.0
S4,mid,2035,辽宁,1.393585824079643,87.40835173230776,1.393585824079643,0.0,1.393585824079643,0.0
S4,mid,2035,陕西,12.611951707920769,100.68175911650768,12.611951707920769,0.0,12.611951707920769,0.0
S4,mid,2035,青海,0.5574343296318574,321.21274906983695,0.5574343296318574,0.0,0.5574343296318574,0.0
S4,mid,2035,黑龙江,1.7419822800995537,72.54060116055237,1.7419822800995537,0.0,1.7419822800995537,0.0
S4,mid,2040,上海,16.842963075389285,0.0,0.0,0.0,0.0,16.842963075389285
S4,mid,2040,云南,38.4982013151755,200.6670422528357,38.4982013151755,0.0,38.4982013151755,0.0
S4,mid,2040,内蒙古,3.0076719777480863,926.3651443518896,3.0076719777480863,0.0,3.0076719777480863,0.0
S4,mid,2040,北京,7.218412746595407,0.56488211809069,0.56488211809069,0.0,0.56488211809069,6.653530628504717
S4,mid,2040,四川,9.383936570574027,20.867413310130008,9.383936570574027,0.0,9.383936570574027,0.0
S4,mid,2040,天津,7.350750313616324,12.0343063654834,7.350750313616324,0.0,7.350750313616324,0.0
S4,mid,2040,宁夏,0.0,178.8315946047258,0.0,0.0,0.0,0.0
S4,mid,2040,安徽,32.48285735967932,22.26001607035399,22.26001607035399,10.222,32.48201607035399,0.0008412893253293419
S4,mid,2040,山东,18.154308057687444,153.49620780705996,18.154308057687444,0.0,18.154308057687444,0.0
S4,mid,2040,山西,11.429153515442728,162.19717021642884,11.429153515442728,0.0,11.429153515442728,0.0
S4,mid,2040,广东,48.12275164396938,25.4298488591499,25.4298488591499,0.0,25.4298488591499,22.69290278481948
S4,mid,2040,广西,32.48285735967932,70.63035725418732,32.48285735967932,0.0,32.48285735967932,0.0
S4,mid,2040,新疆,0.0,839.1502013770207,0.0,0.0,0.0,0.0
S4,mid,2040,江苏,47.52121724841975,44.84623872897583,44.84623872897583,2.674,47.520238728975826,0.000978519443926018
S4,mid,2040,江西,25.444904931748805,31.45315933390155,25.444904931748805,0.0,25.444904931748805,0.0
S4,mid,2040,河北,13.233756702091576,416.881360501457,13.233756702091576,0.0,13.233756702091576,0.0
S4,mid,2040,河南,35.3702224583175,98.67030006827756,35.3702224583175,0.0,35.3702224583175,0.0
S4,mid,2040,浙江,42.10740768847321,3.11472052745047,3.11472052745047,0.0,3.11472052745047,38.99268716102274
S4,mid,2040,海南,0.0,10.94952695594505,0.0,0.0,0.0,0.0
S4,mid,2040,湖北,26.888587481067887,49.54723529598261,26.888587481067887,0.0,26.888587481067887,0.0
S4,mid,2040,湖南,27.213416054664687,71.4394255094008,27.213416054664687,0.0,27.213416054664687,0.0
S4,mid,2040,甘肃,0.1203068791099234,315.6847092555558,0.1203068791099234,0.0,0.1203068791099234,0.0
S4,mid,2040,福建,10.791527056160136,0.0,0.0,0.0,0.0,10.791527056160136
S4,mid,2040,西藏,0.3609206373297702,58.1301864553552,0.3609206373297702,0.0,0.3609206373297702,0.0
S4,mid,2040,贵州,22.858307030885456,46.38983985448709,22.858307030885456,0.0,22.858307030885456,0.0
S4,mid,2040,辽宁,2.406137582198469,124.4857558949723,2.406137582198469,0.0,2.406137582198469,0.0
S4,mid,2040,陕西,21.775545118896144,130.41142299900065,21.775545118896144,0.0,21.775545118896144,0.0
S4,mid,2040,青海,0.9624550328793878,402.6159430906522,0.9624550328793878,0.0,0.9624550328793878,0.0
S4,mid,2040,黑龙江,3.0076719777480863,101.7800125772637,3.0076719777480863,0.0,3.0076719777480863,0.0
S4,mid,2045,上海,24.617499507354747,0.0,0.0,0.0,0.0,24.617499507354747
S4,mid,2045,云南,56.26857030252513,230.09331498637889,56.26857030252513,0.0,56.26857030252513,0.0
S4,mid,2045,内蒙古,4.395982054884776,1128.3861440195235,4.395982054884776,0.0,4.395982054884776,0.0
S4,mid,2045,北京,10.550356931723462,0.69854986177709,0.69854986177709,0.0,0.69854986177709,9.851807069946371
S4,mid,2045,四川,13.7154640112405,24.83357511112599,13.7154640112405,0.0,13.7154640112405,0.0
S4,mid,2045,天津,10.743780142138394,14.02134788485795,10.743780142138394,0.0,10.743780142138394,0.0
S4,mid,2045,宁夏,0.0,207.29351102141527,0.0,0.0,0.0,0.0
S4,mid,2045,安徽,47.47660619275557,26.034377462920883,26.034377462920883,21.442,47.47637746292088,0.0002287298346885791
S4,mid,2045,山东,26.534147683284505,185.46472590023083,26.534147683284505,0.0,26.534147683284505,0.0
S4,mid,2045,山西,16.70473180856215,199.28772629094703,16.70473180856215,0.0,16.70473180856215,0.0
S4,mid,2045,广东,70.33571287815641,31.37288140205635,31.37288140205635,0.0,31.37288140205635,38.962831476100064
S4,mid,2045,广西,47.47660619275557,85.97886183377993,47.47660619275557,0.0,47.47660619275557,0.0
S4,mid,2045,新疆,0.0,983.7939063098864,0.0,0.0,0.0,0.0
S4,mid,2045,江苏,69.45651646717945,55.27114180092776,55.27114180092776,14.185,69.45614180092775,0.000374666251701683
S4,mid,2045,江西,37.1900081843252,38.461432795792014,37.1900081843252,0.0,37.1900081843252,0.0
S4,mid,2045,河北,19.34232104149301,503.562830304514,19.34232104149301,0.0,19.34232104149301,0.0
S4,mid,2045,河南,51.696748965444975,122.78910685118312,51.696748965444975,0.0,51.696748965444975,0.0
S4,mid,2045,浙江,61.54374876838686,3.9085991512588,3.9085991512588,0.0,3.9085991512588,57.635149617128064
S4,mid,2045,海南,0.0,12.92538560648824,0.0,0.0,0.0,0.0
S4,mid,2045,湖北,39.30007957066989,57.279706967770686,39.30007957066989,0.0,39.30007957066989,0.0
S4,mid,2045,湖南,39.77484563259746,88.444057740707,39.77484563259746,0.0,39.77484563259746,0.0
S4,mid,2045,甘肃,0.175839282195391,372.4442137219198,0.175839282195391,0.0,0.175839282195391,0.0
S4,mid,2045,福建,15.77278361292658,0.0,0.0,0.0,0.0,15.77278361292658
S4,mid,2045,西藏,0.5275178465861731,66.2950170100805,0.5275178465861731,0.0,0.5275178465861731,0.0
S4,mid,2045,贵州,33.4094636171243,52.66647573800624,33.4094636171243,0.0,33.4094636171243,0.0
S4,mid,2045,辽宁,3.5167856439078213,154.3333542898693,3.5167856439078213,0.0,3.5167856439078213,0.0
S4,mid,2045,陕西,31.826910077365778,151.81339795539682,31.826910077365778,0.0,31.826910077365778,0.0
S4,mid,2045,青海,1.4067142575631288,457.4506715142926,1.4067142575631288,0.0,1.4067142575631288,0.0
S4,mid,2045,黑龙江,4.395982054884776,125.0193742701906,4.395982054884776,0.0,4.395982054884776,0.0
S4,mid,2050,上海,32.091638204994226,0.0,0.0,0.0,0.0,32.091638204994226
S4,mid,2050,云南,73.35231589712966,239.69379797814008,73.35231589712966,0.0,73.35231589712966,0.0
S4,mid,2050,内蒙古,5.730649679463255,1228.7717621984505,5.730649679463255,0.0,5.730649679463255,0.0
S4,mid,2050,北京,13.75355923071181,0.7686410122271601,0.7686410122271601,0.0,0.7686410122271601,12.98491821848465
S4,mid,2050,四川,17.879626999925353,26.59960422212026,17.879626999925353,0.0,17.879626999925353,0.0
S4,mid,2050,天津,14.005707816608195,14.78544139779761,14.005707816608195,0.0,14.005707816608195,0.0
S4,mid,2050,宁夏,0.0,217.7450815681193,0.0,0.0,0.0,0.0
S4,mid,2050,安徽,61.89101653820313,27.531524275236567,27.531524275236567,34.359,61.89052427523657,0.0004922629665600198
S4,mid,2050,山东,34.5902014652402,200.82260656075044,34.5902014652402,0.0,34.5902014652402,0.0
S4,mid,2050,山西,21.776468781960368,218.3203539952995,21.776468781960368,0.0,21.776468781960368,0.0
S4,mid,2050,广东,91.69039487141208,34.46519477422458,34.46519477422458,0.0,34.46519477422458,57.2252000971875
S4,mid,2050,广西,61.89101653820313,93.58654392190007,61.89101653820313,0.0,61.89101653820313,0.0
S4,mid,2050,新疆,0.0,1042.2315294060245,0.0,0.0,0.0,0.0
S4,mid,2050,江苏,90.5442649355194,60.677248473117984,60.677248473117984,29.867,90.54424847311799,1.6462401404737648e-05
S4,mid,2050,江西,48.48129628825913,41.99608469483425,41.99608469483425,0.0,41.99608469483425,6.485211593424879
