scenario,tier,year,sector,province_key,allocation_weight,component_demand_10kt,demand_10kt,allocation_basis
S6,low,2030,B,湖北,0.04885093655158,40,1.954037462063,corrected product-demand proxy
S6,low,2030,B,湖南,0.05610646850462,40,2.244258740185,corrected product-demand proxy
S6,low,2030,B,甘肃,0.0001591745913922,40,0.006366983655687,corrected product-demand proxy
S6,low,2030,B,福建,0.02099200682877,40,0.839680273151,corrected product-demand proxy
S6,low,2030,B,西藏,0.0003658091987873,40,0.01463236795149,corrected product-demand proxy
S6,low,2030,B,贵州,0.03880795647769,40,1.552318259108,corrected product-demand proxy
S6,low,2030,B,辽宁,0.002438727991915,40,0.09754911967661,corrected product-demand proxy
S6,low,2030,B,陕西,0.0254964019721,40,1.019856078884,corrected product-demand proxy
S6,low,2030,B,青海,0.001012729388562,40,0.0405091755425,corrected product-demand proxy
S6,low,2030,B,黑龙江,0.003048409989894,40,0.1219363995958,corrected product-demand proxy
S6,low,2030,C,上海,0.08670910890107,4.59,0.3979948098559,documented refinery-city activity proxy
S6,low,2030,C,北京,0.07732136893142,4.59,0.3549050833952,documented refinery-city activity proxy
S6,low,2030,C,四川,0.1671115285983,4.59,0.7670419162662,documented refinery-city activity proxy
S6,low,2030,C,天津,0.02095452057307,4.59,0.09618124943039,documented refinery-city activity proxy
S6,low,2030,C,宁夏,0.01646771539107,4.59,0.07558681364502,documented refinery-city activity proxy
S6,low,2030,C,山东,0.045243170435,4.59,0.2076661522967,documented refinery-city activity proxy
S6,low,2030,C,广东,0.2109671333844,4.59,0.9683391422344,documented refinery-city activity proxy
S6,low,2030,C,新疆,0.04475067595273,4.59,0.205405602623,documented refinery-city activity proxy
S6,low,2030,C,江苏,0.005236861278655,4.59,0.02403719326903,documented refinery-city activity proxy
S6,low,2030,C,江西,0.007969642547984,4.59,0.03658065929525,documented refinery-city activity proxy
S6,low,2030,C,河北,0.00879951983099,4.59,0.04038979602424,documented refinery-city activity proxy
S6,low,2030,C,河南,0.03835625626206,4.59,0.1760552162429,documented refinery-city activity proxy
S6,low,2030,C,浙江,0.0597175123981,4.59,0.2741033819073,documented refinery-city activity proxy
S6,low,2030,C,湖北,0.02168820638204,4.59,0.09954886729356,documented refinery-city activity proxy
S6,low,2030,C,湖南,0.02058570565985,4.59,0.09448838897869,documented refinery-city activity proxy
S6,low,2030,C,甘肃,0.05244002355579,4.59,0.2406997081211,documented refinery-city activity proxy
S6,low,2030,C,辽宁,0.1066062151739,4.59,0.4893225276483,documented refinery-city activity proxy
S6,low,2030,C,青海,0.009074834743556,4.59,0.04165349147292,documented refinery-city activity proxy
S6,low,2030,D,上海,0.0333500083375,6.72,0.224112056028,corrected diesel-demand proxy
S6,low,2030,D,云南,0.07622859048572,6.72,0.512256128064,corrected diesel-demand proxy
S6,low,2030,D,内蒙古,0.005955358631697,6.72,0.040020010005,corrected diesel-demand proxy
S6,low,2030,D,北京,0.01429286071607,6.72,0.09604802401201,corrected diesel-demand proxy
S6,low,2030,D,四川,0.01858071893089,6.72,0.1248624312156,corrected diesel-demand proxy
S6,low,2030,D,天津,0.01455489649587,6.72,0.09780890445223,corrected diesel-demand proxy
S6,low,2030,D,安徽,0.06431787322233,6.72,0.432216108054,corrected diesel-demand proxy
S6,low,2030,D,山东,0.03594654470092,6.72,0.2415607803902,corrected diesel-demand proxy
S6,low,2030,D,山西,0.02263036280045,6.72,0.152076038019,corrected diesel-demand proxy
S6,low,2030,D,广东,0.09528573810715,6.72,0.64032016008,corrected diesel-demand proxy
S6,low,2030,D,广西,0.06431787322233,6.72,0.432216108054,corrected diesel-demand proxy
S6,low,2030,D,江苏,0.09409466638081,6.72,0.632316158079,corrected diesel-demand proxy
S6,low,2030,D,江西,0.05038233402415,6.72,0.3385692846423,corrected diesel-demand proxy
S6,low,2030,D,河北,0.02620357797947,6.72,0.176088044022,corrected diesel-demand proxy
S6,low,2030,D,河南,0.07003501750875,6.72,0.4706353176588,corrected diesel-demand proxy
S6,low,2030,D,浙江,0.08337502084376,6.72,0.56028014007,corrected diesel-demand proxy
S6,low,2030,D,湖北,0.05324090616737,6.72,0.3577788894447,corrected diesel-demand proxy
S6,low,2030,D,湖南,0.05388408489959,6.72,0.3621010505253,corrected diesel-demand proxy
S6,low,2030,D,甘肃,0.0002382143452679,6.72,0.0016008004002,corrected diesel-demand proxy
S6,low,2030,D,福建,0.02136782677053,6.72,0.1435917958979,corrected diesel-demand proxy
S6,low,2030,D,西藏,0.0007146430358036,6.72,0.0048024012006,corrected diesel-demand proxy
S6,low,2030,D,贵州,0.0452607256009,6.72,0.304152076038,corrected diesel-demand proxy
S6,low,2030,D,辽宁,0.004764286905357,6.72,0.032016008004,corrected diesel-demand proxy
S6,low,2030,D,陕西,0.04311679649348,6.72,0.2897448724362,corrected diesel-demand proxy
S6,low,2030,D,青海,0.001905714762143,6.72,0.0128064032016,corrected diesel-demand proxy
S6,low,2030,D,黑龙江,0.005955358631697,6.72,0.040020010005,corrected diesel-demand proxy
S6,low,2035,A,上海,0.06975544807301,23.00858108108,1.604973882835,official port-throughput share
S6,low,2035,A,天津,0.05113061536385,23.00858108108,1.176442909325,official port-throughput share
S6,low,2035,A,山东,0.1883542362727,23.00858108108,4.333763717245,official port-throughput share
S6,low,2035,A,广东,0.1708373696593,23.00858108108,3.930725471484,official port-throughput share
S6,low,2035,A,广西,0.04173396264203,23.00858108108,0.960239263284,official port-throughput share
S6,low,2035,A,江苏,0.05221795214515,23.00858108108,1.20146098582,official port-throughput share
S6,low,2035,A,河北,0.1245168227761,23.00858108108,2.864955412803,official port-throughput share
S6,low,2035,A,浙江,0.1527024831678,23.00858108108,3.513467465248,official port-throughput share
S6,low,2035,A,海南,0.02072902278078,23.00858108108,0.4769454013832,official port-throughput share
S6,low,2035,A,福建,0.06499265510451,23.00858108108,1.495388774647,official port-throughput share
S6,low,2035,A,辽宁,0.0630294320148,23.00858108108,1.450217797007,official port-throughput share
S6,low,2035,B,上海,0.03196637266198,102.2828992229,3.269613273508,corrected product-demand proxy
S6,low,2035,B,云南,0.05763874376886,102.2828992229,5.895457820247,corrected product-demand proxy
S6,low,2035,B,内蒙古,0.004537937661751,102.2828992229,0.4641534205369,corrected product-demand proxy
S6,low,2035,B,北京,0.04948525047793,102.2828992229,5.061494887656,corrected product-demand proxy
S6,low,2035,B,四川,0.014352004102,102.2828992229,1.467964589213,corrected product-demand proxy
S6,low,2035,B,天津,0.01378080662069,102.2828992229,1.409540854795,corrected product-demand proxy
S6,low,2035,B,安徽,0.05928746768272,102.2828992229,6.064094082175,corrected product-demand proxy
S6,low,2035,B,山东,0.03847903571563,102.2828992229,3.935747332298,corrected product-demand proxy
S6,low,2035,B,山西,0.02283888286134,102.2828992229,2.336027154071,corrected product-demand proxy
S6,low,2035,B,广东,0.1140313052543,102.2828992229,11.66345250358,corrected product-demand proxy
S6,low,2035,B,广西,0.05355278614607,102.2828992229,5.477534228487,corrected product-demand proxy
S6,low,2035,B,江苏,0.08540306963675,102.2828992229,8.735273564985,corrected product-demand proxy
S6,low,2035,B,江西,0.04865379827751,102.2828992229,4.976451546032,corrected product-demand proxy
S6,low,2035,B,河北,0.02681875300225,102.2828992229,2.743099810614,corrected product-demand proxy
S6,low,2035,B,河南,0.1068201979135,102.2828992229,10.92587953816,corrected product-demand proxy
S6,low,2035,B,浙江,0.07507496672141,102.2828992229,7.678885255331,corrected product-demand proxy
S6,low,2035,B,湖北,0.04885093655158,102.2828992229,4.996615420251,corrected product-demand proxy
S6,low,2035,B,湖南,0.05610646850462,102.2828992229,5.738732263813,corrected product-demand proxy
S6,low,2035,B,甘肃,0.0001591745913922,102.2828992229,0.01628083869022,corrected product-demand proxy
S6,low,2035,B,福建,0.02099200682877,102.2828992229,2.147123318955,corrected product-demand proxy
S6,low,2035,B,西藏,0.0003658091987873,102.2828992229,0.03741602541438,corrected product-demand proxy
S6,low,2035,B,贵州,0.03880795647769,102.2828992229,3.969390301456,corrected product-demand proxy
S6,low,2035,B,辽宁,0.002438727991915,102.2828992229,0.2494401694292,corrected product-demand proxy
S6,low,2035,B,陕西,0.0254964019721,102.2828992229,2.60784591346,corrected product-demand proxy
S6,low,2035,B,青海,0.001012729388562,102.2828992229,0.1035848979904,corrected product-demand proxy
S6,low,2035,B,黑龙江,0.003048409989894,102.2828992229,0.3118002117865,corrected product-demand proxy
S6,low,2035,C,上海,0.08670910890107,8.384642857143,0.7270249105966,documented refinery-city activity proxy
S6,low,2035,C,北京,0.07732136893142,8.384642857143,0.6483120637154,documented refinery-city activity proxy
S6,low,2035,C,四川,0.1671115285983,8.384642857143,1.401170484608,documented refinery-city activity proxy
S6,low,2035,C,天津,0.02095452057307,8.384642857143,0.1756961712479,documented refinery-city activity proxy
S6,low,2035,C,宁夏,0.01646771539107,8.384642857143,0.1380759122272,documented refinery-city activity proxy
S6,low,2035,C,山东,0.045243170435,8.384642857143,0.3793478258223,documented refinery-city activity proxy
S6,low,2035,C,广东,0.2109671333844,8.384642857143,1.768884068023,documented refinery-city activity proxy
S6,low,2035,C,新疆,0.04475067595273,8.384642857143,0.3752184354793,documented refinery-city activity proxy
S6,low,2035,C,江苏,0.005236861278655,8.384642857143,0.04390921151392,documented refinery-city activity proxy
S6,low,2035,C,江西,0.007969642547984,8.384642857143,0.06682260646394,documented refinery-city activity proxy
S6,low,2035,C,河北,0.00879951983099,8.384642857143,0.0737808310972,documented refinery-city activity proxy
S6,low,2035,C,河南,0.03835625626206,8.384642857143,0.3216035100944,documented refinery-city activity proxy
S6,low,2035,C,浙江,0.0597175123981,8.384642857143,0.5007100137751,documented refinery-city activity proxy
S6,low,2035,C,湖北,0.02168820638204,8.384642857143,0.1818478647254,documented refinery-city activity proxy
S6,low,2035,C,湖南,0.02058570565985,8.384642857143,0.1726037899201,documented refinery-city activity proxy
S6,low,2035,C,甘肃,0.05244002355579,8.384642857143,0.4396908689355,documented refinery-city activity proxy
S6,low,2035,C,辽宁,0.1066062151739,8.384642857143,0.8938550405851,documented refinery-city activity proxy
S6,low,2035,C,青海,0.009074834743556,8.384642857143,0.07608924831231,documented refinery-city activity proxy
S6,low,2035,D,上海,0.0333500083375,16.21381338235,0.540730811484,corrected diesel-demand proxy
S6,low,2035,D,云南,0.07622859048572,16.21381338235,1.235956140535,corrected diesel-demand proxy
S6,low,2035,D,内蒙古,0.005955358631697,16.21381338235,0.09655907347929,corrected diesel-demand proxy
S6,low,2035,D,北京,0.01429286071607,16.21381338235,0.2317417763503,corrected diesel-demand proxy
S6,low,2035,D,四川,0.01858071893089,16.21381338235,0.3012643092554,corrected diesel-demand proxy
S6,low,2035,D,天津,0.01455489649587,16.21381338235,0.2359903755834,corrected diesel-demand proxy
S6,low,2035,D,安徽,0.06431787322233,16.21381338235,1.042837993576,corrected diesel-demand proxy
S6,low,2035,D,山东,0.03594654470092,16.21381338235,0.582830567521,corrected diesel-demand proxy
S6,low,2035,D,山西,0.02263036280045,16.21381338235,0.3669244792213,corrected diesel-demand proxy
S6,low,2035,D,广东,0.09528573810715,16.21381338235,1.544945175669,corrected diesel-demand proxy
S6,low,2035,D,广西,0.06431787322233,16.21381338235,1.042837993576,corrected diesel-demand proxy
S6,low,2035,D,江苏,0.09409466638081,16.21381338235,1.525633360973,corrected diesel-demand proxy
S6,low,2035,D,江西,0.05038233402415,16.21381338235,0.8168897616348,corrected diesel-demand proxy
S6,low,2035,D,河北,0.02620357797947,16.21381338235,0.4248599233089,corrected diesel-demand proxy
S6,low,2035,D,河南,0.07003501750875,16.21381338235,1.135534704116,corrected diesel-demand proxy
S6,low,2035,D,浙江,0.08337502084376,16.21381338235,1.35182702871,corrected diesel-demand proxy
S6,low,2035,D,湖北,0.05324090616737,16.21381338235,0.8632381169048,corrected diesel-demand proxy
S6,low,2035,D,湖南,0.05388408489959,16.21381338235,0.8736664968406,corrected diesel-demand proxy
S6,low,2035,D,甘肃,0.0002382143452679,16.21381338235,0.003862362939171,corrected diesel-demand proxy
S6,low,2035,D,福建,0.02136782677053,16.21381338235,0.3464539556437,corrected diesel-demand proxy
S6,low,2035,D,西藏,0.0007146430358036,16.21381338235,0.01158708881751,corrected diesel-demand proxy
S6,low,2035,D,贵州,0.0452607256009,16.21381338235,0.7338489584426,corrected diesel-demand proxy
S6,low,2035,D,辽宁,0.004764286905357,16.21381338235,0.07724725878343,corrected diesel-demand proxy
S6,low,2035,D,陕西,0.04311679649348,16.21381338235,0.69908769199,corrected diesel-demand proxy
S6,low,2035,D,青海,0.001905714762143,16.21381338235,0.03089890351337,corrected diesel-demand proxy
S6,low,2035,D,黑龙江,0.005955358631697,16.21381338235,0.09655907347929,corrected diesel-demand proxy
S6,low,2040,A,上海,0.06975544807301,36.63178378378,2.555266491551,official port-throughput share
S6,low,2040,A,天津,0.05113061536385,36.63178378378,1.873005646741,official port-throughput share
S6,low,2040,A,山东,0.1883542362727,36.63178378378,6.899751657901,official port-throughput share
S6,low,2040,A,广东,0.1708373696593,36.63178378378,6.258077587548,official port-throughput share
S6,low,2040,A,广西,0.04173396264203,36.63178378378,1.528789495943,official port-throughput share
S6,low,2040,A,江苏,0.05221795214515,36.63178378378,1.912836732613,official port-throughput share
S6,low,2040,A,河北,0.1245168227761,36.63178378378,4.561273329379,official port-throughput share
S6,low,2040,A,浙江,0.1527024831678,36.63178378378,5.593764346649,official port-throughput share
S6,low,2040,A,海南,0.02072902278078,36.63178378378,0.7593410805547,official port-throughput share
S6,low,2040,A,福建,0.06499265510451,36.63178378378,2.380796889322,official port-throughput share
S6,low,2040,A,辽宁,0.0630294320148,36.63178378378,2.308880525581,official port-throughput share
S6,low,2040,B,上海,0.03196637266198,190.1983014816,6.079949784834,corrected product-demand proxy
S6,low,2040,B,云南,0.05763874376886,190.1983014816,10.96279116437,corrected product-demand proxy
S6,low,2040,B,内蒙古,0.004537937661751,190.1983014816,0.8631080354942,corrected product-demand proxy
S6,low,2040,B,北京,0.04948525047793,190.1983014816,9.412010589292,corrected product-demand proxy
S6,low,2040,B,四川,0.014352004102,190.1983014816,2.729726803058,corrected product-demand proxy
S6,low,2040,B,天津,0.01378080662069,190.1983014816,2.621086012302,corrected product-demand proxy
S6,low,2040,B,安徽,0.05928746768272,190.1983014816,11.2763756524,corrected product-demand proxy
S6,low,2040,B,山东,0.03847903571563,190.1983014816,7.318647235761,corrected product-demand proxy
S6,low,2040,B,山西,0.02283888286134,190.1983014816,4.343916727963,corrected product-demand proxy
S6,low,2040,B,广东,0.1140313052543,190.1983014816,21.68856057509,corrected product-demand proxy
S6,low,2040,B,广西,0.05355278614607,190.1983014816,10.18564896459,corrected product-demand proxy
S6,low,2040,B,江苏,0.08540306963675,190.1983014816,16.24351878622,corrected product-demand proxy
S6,low,2040,B,江西,0.04865379827751,190.1983014816,9.253869793008,corrected product-demand proxy
S6,low,2040,B,河北,0.02681875300225,190.1983014816,5.100881268881,corrected product-demand proxy
S6,low,2040,B,河南,0.1068201979135,190.1983014816,20.31702020707,corrected product-demand proxy
S6,low,2040,B,浙江,0.07507496672141,190.1983014816,14.2791311542,corrected product-demand proxy
S6,low,2040,B,湖北,0.04885093655158,190.1983014816,9.291365157893,corrected product-demand proxy
S6,low,2040,B,湖南,0.05610646850462,190.1983014816,10.67135501171,corrected product-demand proxy
S6,low,2040,B,甘肃,0.0001591745913922,190.1983014816,0.03027473692181,corrected product-demand proxy
S6,low,2040,B,福建,0.02099200682877,190.1983014816,3.992644043522,corrected product-demand proxy
S6,low,2040,B,西藏,0.0003658091987873,190.1983014816,0.06957628827567,corrected product-demand proxy
S6,low,2040,B,贵州,0.03880795647769,190.1983014816,7.381207406027,corrected product-demand proxy
S6,low,2040,B,辽宁,0.002438727991915,190.1983014816,0.4638419218378,corrected product-demand proxy
S6,low,2040,B,陕西,0.0254964019721,190.1983014816,4.849372348985,corrected product-demand proxy
S6,low,2040,B,青海,0.001012729388562,190.1983014816,0.192619409565,corrected product-demand proxy
S6,low,2040,B,黑龙江,0.003048409989894,190.1983014816,0.5798024022972,corrected product-demand proxy
S6,low,2040,C,上海,0.08670910890107,12.00005714286,1.040514261619,documented refinery-city activity proxy
S6,low,2040,C,北京,0.07732136893142,12.00005714286,0.927860845541,documented refinery-city activity proxy
S6,low,2040,C,四川,0.1671115285983,12.00005714286,2.00534789241,documented refinery-city activity proxy
S6,low,2040,C,天津,0.02095452057307,12.00005714286,0.251455444278,documented refinery-city activity proxy
S6,low,2040,C,宁夏,0.01646771539107,12.00005714286,0.1976135257052,documented refinery-city activity proxy
S6,low,2040,C,山东,0.045243170435,12.00005714286,0.542920630544,documented refinery-city activity proxy
S6,low,2040,C,广东,0.2109671333844,12.00005714286,2.531617655877,documented refinery-city activity proxy
S6,low,2040,C,新疆,0.04475067595273,12.00005714286,0.5370106686142,documented refinery-city activity proxy
S6,low,2040,C,江苏,0.005236861278655,12.00005714286,0.06284263459307,documented refinery-city activity proxy
S6,low,2040,C,江西,0.007969642547984,12.00005714286,0.09563616598395,documented refinery-city activity proxy
S6,low,2040,C,河北,0.00879951983099,12.00005714286,0.1055947408016,documented refinery-city activity proxy
S6,low,2040,C,河南,0.03835625626206,12.00005714286,0.4602772669308,documented refinery-city activity proxy
S6,low,2040,C,浙江,0.0597175123981,12.00005714286,0.7166135612065,documented refinery-city activity proxy
S6,low,2040,C,湖北,0.02168820638204,12.00005714286,0.2602597159105,documented refinery-city activity proxy
S6,low,2040,C,湖南,0.02058570565985,12.00005714286,0.2470296442442,documented refinery-city activity proxy
S6,low,2040,C,甘肃,0.05244002355579,12.00005714286,0.6292832792422,documented refinery-city activity proxy
S6,low,2040,C,辽宁,0.1066062151739,12.00005714286,1.279280673871,documented refinery-city activity proxy
S6,low,2040,C,青海,0.009074834743556,12.00005714286,0.1088985354847,documented refinery-city activity proxy
S6,low,2040,D,上海,0.0333500083375,28.38028097063,0.946482606991,corrected diesel-demand proxy
S6,low,2040,D,云南,0.07622859048572,28.38028097063,2.163388815979,corrected diesel-demand proxy
S6,low,2040,D,内蒙古,0.005955358631697,28.38028097063,0.1690147512484,corrected diesel-demand proxy
S6,low,2040,D,北京,0.01429286071607,28.38028097063,0.4056354029962,corrected diesel-demand proxy
S6,low,2040,D,四川,0.01858071893089,28.38028097063,0.527326023895,corrected diesel-demand proxy
S6,low,2040,D,天津,0.01455489649587,28.38028097063,0.4130720520511,corrected diesel-demand proxy
S6,low,2040,D,安徽,0.06431787322233,28.38028097063,1.825359313483,corrected diesel-demand proxy
S6,low,2040,D,山东,0.03594654470092,28.38028097063,1.020173038535,corrected diesel-demand proxy
S6,low,2040,D,山西,0.02263036280045,28.38028097063,0.6422560547439,corrected diesel-demand proxy
S6,low,2040,D,广东,0.09528573810715,28.38028097063,2.704236019974,corrected diesel-demand proxy
S6,low,2040,D,广西,0.06431787322233,28.38028097063,1.825359313483,corrected diesel-demand proxy
S6,low,2040,D,江苏,0.09409466638081,28.38028097063,2.670433069725,corrected diesel-demand proxy
S6,low,2040,D,江西,0.05038233402415,28.38028097063,1.429864795561,corrected diesel-demand proxy
S6,low,2040,D,河北,0.02620357797947,28.38028097063,0.7436649054929,corrected diesel-demand proxy
S6,low,2040,D,河南,0.07003501750875,28.38028097063,1.987613474681,corrected diesel-demand proxy
S6,low,2040,D,浙江,0.08337502084376,28.38028097063,2.366206517478,corrected diesel-demand proxy
S6,low,2040,D,湖北,0.05324090616737,28.38028097063,1.510991876161,corrected diesel-demand proxy
S6,low,2040,D,湖南,0.05388408489959,28.38028097063,1.529245469295,corrected diesel-demand proxy
S6,low,2040,D,甘肃,0.0002382143452679,28.38028097063,0.006760590049936,corrected diesel-demand proxy
S6,low,2040,D,福建,0.02136782677053,28.38028097063,0.6064249274792,corrected diesel-demand proxy
S6,low,2040,D,西藏,0.0007146430358036,28.38028097063,0.02028177014981,corrected diesel-demand proxy
S6,low,2040,D,贵州,0.0452607256009,28.38028097063,1.284512109488,corrected diesel-demand proxy
S6,low,2040,D,辽宁,0.004764286905357,28.38028097063,0.1352118009987,corrected diesel-demand proxy
S6,low,2040,D,陕西,0.04311679649348,28.38028097063,1.223666799038,corrected diesel-demand proxy
S6,low,2040,D,青海,0.001905714762143,28.38028097063,0.05408472039949,corrected diesel-demand proxy
S6,low,2040,D,黑龙江,0.005955358631697,28.38028097063,0.1690147512484,corrected diesel-demand proxy
S6,low,2045,A,上海,0.06975544807301,52.22606756757,3.643052744267,official port-throughput share
S6,low,2045,A,天津,0.05113061536385,52.22606756757,2.670350972764,official port-throughput share
S6,low,2045,A,山东,0.1883542362727,52.22606756757,9.837001070215,official port-throughput share
S6,low,2045,A,广东,0.1708373696593,52.22606756757,8.92216401089,official port-throughput share
S6,low,2045,A,广西,0.04173396264203,52.22606756757,2.179600752805,official port-throughput share
S6,low,2045,A,江苏,0.05221795214515,52.22606756757,2.727138296973,official port-throughput share
S6,low,2045,A,河北,0.1245168227761,52.22606756757,6.503023999605,official port-throughput share
S6,low,2045,A,浙江,0.1527024831678,52.22606756757,7.975050203655,official port-throughput share
S6,low,2045,A,海南,0.02072902278078,52.22606756757,1.082595344359,official port-throughput share
S6,low,2045,A,福建,0.06499265510451,52.22606756757,3.394310796884,official port-throughput share
S6,low,2045,A,辽宁,0.0630294320148,52.22606756757,3.291779375151,official port-throughput share
S6,low,2045,B,上海,0.03196637266198,303.8369597322,9.712565483282,corrected product-demand proxy
S6,low,2045,B,云南,0.05763874376886,303.8369597322,17.51278066951,corrected product-demand proxy
S6,low,2045,B,内蒙古,0.004537937661751,303.8369597322,1.378793182601,corrected product-demand proxy
S6,low,2045,B,北京,0.04948525047793,303.8369597322,15.0354480568,corrected product-demand proxy
S6,low,2045,B,四川,0.014352004102,303.8369597322,4.360669292417,corrected product-demand proxy
S6,low,2045,B,天津,0.01378080662069,303.8369597322,4.187118386289,corrected product-demand proxy
S6,low,2045,B,安徽,0.05928746768272,303.8369597322,18.01372393094,corrected product-demand proxy
S6,low,2045,B,山东,0.03847903571563,303.8369597322,11.69135322526,corrected product-demand proxy
S6,low,2045,B,山西,0.02283888286134,303.8369597322,6.939296732269,corrected product-demand proxy
S6,low,2045,B,广东,0.1140313052543,303.8369597322,34.64692510275,corrected product-demand proxy
S6,low,2045,B,广西,0.05355278614607,303.8369597322,16.27131572781,corrected product-demand proxy
S6,low,2045,B,江苏,0.08540306963675,303.8369597322,25.94860903023,corrected product-demand proxy
S6,low,2045,B,江西,0.04865379827751,303.8369597322,14.78282214806,corrected product-demand proxy
S6,low,2045,B,河北,0.02681875300225,303.8369597322,8.148528376012,corrected product-demand proxy
S6,low,2045,B,河南,0.1068201979135,303.8369597322,32.45592417203,corrected product-demand proxy
S6,low,2045,B,浙江,0.07507496672141,303.8369597322,22.81054964063,corrected product-demand proxy
S6,low,2045,B,湖北,0.04885093655158,303.8369597322,14.8427200419,corrected product-demand proxy
S6,low,2045,B,湖南,0.05610646850462,303.8369597322,17.04721881176,corrected product-demand proxy
S6,low,2045,B,甘肃,0.0001591745913922,303.8369597322,0.04836312391522,corrected product-demand proxy
S6,low,2045,B,福建,0.02099200682877,303.8369597322,6.378147533532,corrected product-demand proxy
S6,low,2045,B,西藏,0.0003658091987873,303.8369597322,0.1111463548016,corrected product-demand proxy
S6,low,2045,B,贵州,0.03880795647769,303.8369597322,11.7912915096,corrected product-demand proxy
S6,low,2045,B,辽宁,0.002438727991915,303.8369597322,0.7409756986773,corrected product-demand proxy
S6,low,2045,B,陕西,0.0254964019721,303.8369597322,7.746749259314,corrected product-demand proxy
S6,low,2045,B,青海,0.001012729388562,303.8369597322,0.3077046184523,corrected product-demand proxy
S6,low,2045,B,黑龙江,0.003048409989894,303.8369597322,0.9262196233467,corrected product-demand proxy
S6,low,2045,C,上海,0.08670910890107,15.35027142857,1.331008356961,documented refinery-city activity proxy
S6,low,2045,C,北京,0.07732136893142,15.35027142857,1.186904000326,documented refinery-city activity proxy
S6,low,2045,C,四川,0.1671115285983,15.35027142857,2.565207322827,documented refinery-city activity proxy
S6,low,2045,C,天津,0.02095452057307,15.35027142857,0.3216575784522,documented refinery-city activity proxy
S6,low,2045,C,宁夏,0.01646771539107,15.35027142857,0.2527839010614,documented refinery-city activity proxy
S6,low,2045,C,山东,0.045243170435,15.35027142857,0.6944949464664,documented refinery-city activity proxy
S6,low,2045,C,广东,0.2109671333844,15.35027142857,3.238402759958,documented refinery-city activity proxy
S6,low,2045,C,新疆,0.04475067595273,15.35027142857,0.6869350224864,documented refinery-city activity proxy
S6,low,2045,C,江苏,0.005236861278655,15.35027142857,0.08038724206113,documented refinery-city activity proxy
S6,low,2045,C,江西,0.007969642547984,15.35027142857,0.1223361763002,documented refinery-city activity proxy
S6,low,2045,C,河北,0.00879951983099,15.35027142857,0.1350750178468,documented refinery-city activity proxy
S6,low,2045,C,河南,0.03835625626206,15.35027142857,0.5887789446065,documented refinery-city activity proxy
S6,low,2045,C,浙江,0.0597175123981,15.35027142857,0.91668002435,documented refinery-city activity proxy
S6,low,2045,C,湖北,0.02168820638204,15.35027142857,0.3329198547632,documented refinery-city activity proxy
S6,low,2045,C,湖南,0.02058570565985,15.35027142857,0.3159961694273,documented refinery-city activity proxy
S6,low,2045,C,甘肃,0.05244002355579,15.35027142857,0.804968595302,documented refinery-city activity proxy
S6,low,2045,C,辽宁,0.1066062151739,15.35027142857,1.636434338892,documented refinery-city activity proxy
S6,low,2045,C,青海,0.009074834743556,15.35027142857,0.139301176483,documented refinery-city activity proxy
S6,low,2045,D,上海,0.0333500083375,41.57065470643,1.386381681055,corrected diesel-demand proxy
S6,low,2045,D,云南,0.07622859048572,41.57065470643,3.16887241384,corrected diesel-demand proxy
S6,low,2045,D,内蒙古,0.005955358631697,41.57065470643,0.2475681573312,corrected diesel-demand proxy
S6,low,2045,D,北京,0.01429286071607,41.57065470643,0.5941635775949,corrected diesel-demand proxy
S6,low,2045,D,四川,0.01858071893089,41.57065470643,0.7724126508734,corrected diesel-demand proxy
S6,low,2045,D,天津,0.01455489649587,41.57065470643,0.6050565765175,corrected diesel-demand proxy
S6,low,2045,D,安徽,0.06431787322233,41.57065470643,2.673736099177,corrected diesel-demand proxy
S6,low,2045,D,山东,0.03594654470092,41.57065470643,1.494321397651,corrected diesel-demand proxy
S6,low,2045,D,山西,0.02263036280045,41.57065470643,0.9407589978587,corrected diesel-demand proxy
S6,low,2045,D,广东,0.09528573810715,41.57065470643,3.9610905173,corrected diesel-demand proxy
S6,low,2045,D,广西,0.06431787322233,41.57065470643,2.673736099177,corrected diesel-demand proxy
S6,low,2045,D,江苏,0.09409466638081,41.57065470643,3.911576885833,corrected diesel-demand proxy
S6,low,2045,D,江西,0.05038233402415,41.57065470643,2.094426611022,corrected diesel-demand proxy
S6,low,2045,D,河北,0.02620357797947,41.57065470643,1.089299892257,corrected diesel-demand proxy
S6,low,2045,D,河南,0.07003501750875,41.57065470643,2.911401530215,corrected diesel-demand proxy
S6,low,2045,D,浙江,0.08337502084376,41.57065470643,3.465954202637,corrected diesel-demand proxy
S6,low,2045,D,湖北,0.05324090616737,41.57065470643,2.213259326541,corrected diesel-demand proxy
S6,low,2045,D,湖南,0.05388408489959,41.57065470643,2.239996687533,corrected diesel-demand proxy
S6,low,2045,D,甘肃,0.0002382143452679,41.57065470643,0.009902726293249,corrected diesel-demand proxy
S6,low,2045,D,福建,0.02136782677053,41.57065470643,0.8882745485044,corrected diesel-demand proxy
S6,low,2045,D,西藏,0.0007146430358036,41.57065470643,0.02970817887975,corrected diesel-demand proxy
S6,low,2045,D,贵州,0.0452607256009,41.57065470643,1.881517995717,corrected diesel-demand proxy
S6,low,2045,D,辽宁,0.004764286905357,41.57065470643,0.198054525865,corrected diesel-demand proxy
