scenario,year,plan,region,demand_10kt,local_direct_10kt,pipeline_served_10kt,served_demand_10kt,unserved_demand_10kt,demand_satisfaction_pct,baseline_demand_satisfaction_pct,optimized_2060_demand_10kt,optimized_2060_served_demand_10kt,optimized_2060_demand_satisfaction_pct,connector_gain_2060_pp
S6,2035,baseline,华北,282.52812102133055,155.5972328231384,55.3061,210.90333282313838,71.62478819819218,74.6486162371127,74.6486162371127,282.52812102133055,252.89546945662428,89.51160986821944,14.862993631106733
S6,2040,baseline,华北,282.52812102133055,158.51843706102846,90.96,249.47843706102844,33.0496839603021,88.30216127129982,88.30216127129982,282.52812102133055,252.89546945662428,89.51160986821944,1.2094485969196143
S6,2045,baseline,华北,282.52812102133055,160.63914632408944,90.8264,251.46551780155454,31.06260321977604,89.00548267284488,89.00548267284488,282.52812102133055,252.89546945662428,89.51160986821944,0.5061271953745603
S6,2050,baseline,华北,282.52812102133055,161.47333098747916,90.7563,252.2296113144942,30.298509706836377,89.27593133125717,89.27593133125717,282.52812102133055,252.89546945662428,89.51160986821944,0.23567853696226848
S6,2055,baseline,华北,282.52812102133055,161.99890584219355,90.7058,252.70470584219356,29.823415179137008,89.44408964625318,89.44408964625318,282.52812102133055,252.89546945662428,89.51160986821944,0.06752022196626228
S6,2060,baseline,华北,282.52812102133055,162.22076945662428,90.6747,252.89546945662428,29.63265156470628,89.51160986821944,89.51160986821944,282.52812102133055,252.89546945662428,89.51160986821944,0.0
S6,2025,baseline,华南,404.3600595929793,28.8817680455069,0.0,28.8817680455069,375.47829154747245,7.142586751663531,7.142586751663531,404.3600595929793,376.67275671441075,93.15280967501141,86.01022292334788
S6,2030,baseline,华南,404.3600595929793,49.827349387052216,0.0,49.827349387052216,354.5327102059271,12.322520042461022,12.322520042461022,404.3600595929793,376.67275671441075,93.15280967501141,80.83028963255039
S6,2035,baseline,华南,404.3600595929793,77.34490893136291,0.0,77.34490893136291,327.0151506616165,19.127732103219277,19.127732103219277,404.3600595929793,376.67275671441075,93.15280967501141,74.02507757179214
S6,2040,baseline,华南,404.3600595929793,107.00973306928226,0.0,107.00973306928226,297.35032652369705,26.46397202953133,26.46397202953133,404.3600595929793,376.67275671441075,93.15280967501141,66.68883764548008
S6,2045,baseline,华南,404.3600595929793,130.27712884232452,0.0,130.27712884232452,274.0829307506548,32.21810011934879,32.21810011934879,404.3600595929793,376.67275671441075,93.15280967501141,60.93470955566262
S6,2050,baseline,华南,404.3600595929793,141.8146144079283,0.0,141.8146144079283,262.54544518505105,35.07137043917642,35.07137043917642,404.3600595929793,376.67275671441075,93.15280967501141,58.08143923583499
S6,2055,baseline,华南,404.3600595929793,149.9408078673743,0.0,149.9408078673743,254.419251725605,37.081013396402625,37.081013396402625,404.3600595929793,376.67275671441075,93.15280967501141,56.07179627860879
S6,2060,baseline,华南,404.3600595929793,154.70985671441076,0.0,154.70985671441076,249.65020287856856,38.26041990154482,38.26041990154482,404.3600595929793,376.67275671441075,93.15280967501141,54.89238977346659
S6,2025,baseline,西北,67.09377957627798,48.952060094157225,18.1417,67.09376009415723,1.948212075575384e-05,99.999970962851,99.999970962851,67.09377957627798,67.09377957627798,100.0,2.903714900526211e-05
S6,2030,baseline,西北,67.09377957627798,67.09377957627798,0.0,67.09377957627798,0.0,100.0,100.0,67.09377957627798,67.09377957627798,100.0,0.0
S6,2035,baseline,西北,67.09377957627798,67.09377957627798,0.0,67.09377957627798,0.0,100.0,100.0,67.09377957627798,67.09377957627798,100.0,0.0
S6,2040,baseline,西北,67.09377957627798,67.09377957627798,0.0,67.09377957627798,0.0,100.0,100.0,67.09377957627798,67.09377957627798,100.0,0.0
S6,2045,baseline,西北,67.09377957627798,67.09377957627798,0.0,67.09377957627798,0.0,100.0,100.0,67.09377957627798,67.09377957627798,100.0,0.0
S6,2050,baseline,西北,67.09377957627798,67.09377957627798,0.0,67.09377957627798,0.0,100.0,100.0,67.09377957627798,67.09377957627798,100.0,0.0
S6,2055,baseline,西北,67.09377957627798,67.09377957627798,0.0,67.09377957627798,0.0,100.0,100.0,67.09377957627798,67.09377957627798,100.0,0.0
S6,2060,baseline,西北,67.09377957627798,67.09377957627798,0.0,67.09377957627798,0.0,100.0,100.0,67.09377957627798,67.09377957627798,100.0,0.0
S6,2025,baseline,西南,229.78852533582665,75.67015818478994,33.213499999999996,108.8836336019924,120.90489173383423,47.38427797596219,47.38427797596219,229.78852533582665,211.42046954039398,92.00653915656211,44.62226118059992
S6,2030,baseline,西南,229.78852533582665,136.87075530469642,28.859900000000003,165.73063072189888,64.05789461392777,72.12310992452309,72.12310992452309,229.78852533582665,211.42046954039398,92.00653915656211,19.88342923203902
S6,2035,baseline,西南,229.78852533582665,169.89885507036055,23.2864,193.18520606916493,36.6033192666617,84.07086724057807,84.07086724057807,229.78852533582665,211.42046954039398,92.00653915656211,7.935671915984045
S6,2040,baseline,西南,229.78852533582665,184.49722612997903,18.0291,202.5262578404586,27.26226749536802,88.13593174179375,88.13593174179375,229.78852533582665,211.42046954039398,92.00653915656211,3.870607414768358
S6,2045,baseline,西南,229.78852533582665,194.74002381449418,14.062899999999999,208.80289372397777,20.98563161184888,90.86741534148443,90.86741534148443,229.78852533582665,211.42046954039398,92.00653915656211,1.1391238150776815
S6,2050,baseline,西南,229.78852533582665,198.27977730239746,12.2969,210.57661810088678,19.211907234939854,91.63930957524427,91.63930957524427,229.78852533582665,211.42046954039398,92.00653915656211,0.36722958131784367
S6,2055,baseline,西南,229.78852533582665,200.33418358805906,11.110199999999999,211.44434976076616,18.34417557506049,92.01693141628755,92.01693141628755,229.78852533582665,211.42046954039398,92.00653915656211,-0.010392259725435338
S6,2060,baseline,西南,229.78852533582665,200.92681961119686,10.4937,211.42046954039398,18.36805579543266,92.00653915656211,92.00653915656211,229.78852533582665,211.42046954039398,92.00653915656211,0.0
S7,2025,baseline,东北,65.01879732270032,48.82971485533079,0.0,48.82971485533079,16.189082467369523,75.10091983550524,75.10091983550524,65.01879732270032,65.01879732270032,100.0,24.899080164494762
S7,2030,baseline,东北,65.01879732270032,65.01879732270032,0.0,65.01879732270032,0.0,100.0,100.0,65.01879732270032,65.01879732270032,100.0,0.0
S7,2035,baseline,东北,65.01879732270032,65.01879732270032,0.0,65.01879732270032,0.0,100.0,100.0,65.01879732270032,65.01879732270032,100.0,0.0
S7,2040,baseline,东北,65.01879732270032,65.01879732270032,0.0,65.01879732270032,0.0,100.0,100.0,65.01879732270032,65.01879732270032,100.0,0.0
S7,2045,baseline,东北,65.01879732270032,65.01879732270032,0.0,65.01879732270032,0.0,100.0,100.0,65.01879732270032,65.01879732270032,100.0,0.0
S7,2050,baseline,东北,65.01879732270032,65.01879732270032,0.0,65.01879732270032,0.0,100.0,100.0,65.01879732270032,65.01879732270032,100.0,0.0
S7,2055,baseline,东北,65.01879732270032,65.01879732270032,0.0,65.01879732270032,0.0,100.0,100.0,65.01879732270032,65.01879732270032,100.0,0.0
S7,2060,baseline,东北,65.01879732270032,65.01879732270032,0.0,65.01879732270032,0.0,100.0,100.0,65.01879732270032,65.01879732270032,100.0,0.0
S7,2025,baseline,华东,779.6085148403655,69.00476692835025,6.3131,75.31786692835024,704.2906479120152,9.660985673530325,9.660985673530325,779.6085148403655,607.0028699864508,77.85995899631011,68.19897332277979
S7,2030,baseline,华东,779.6085148403655,119.66328605017542,89.7786,209.44188605017538,570.1666287901901,26.86500750868033,26.86500750868033,779.6085148403655,607.0028699864508,77.85995899631011,50.994951487629784
S7,2035,baseline,华东,779.6085148403655,185.8298648278401,190.1268,375.95662019988,403.65189464048547,48.22377039800056,48.22377039800056,779.6085148403655,607.0028699864508,77.85995899631011,29.636188598309552
S7,2040,baseline,华东,779.6085148403655,255.17034246774182,152.5727,407.7429677678699,371.86554707249553,52.300989535928856,52.300989535928856,779.6085148403655,607.0028699864508,77.85995899631011,25.558969460381256
S7,2045,baseline,华东,779.6085148403655,288.9619537036142,126.5832,415.5451127364084,364.06340210395706,53.30176682607121,53.30176682607121,779.6085148403655,607.0028699864508,77.85995899631011,24.558192170238904
S7,2050,baseline,华东,779.6085148403655,299.8344957113475,119.67999999999999,419.51440837679615,360.09410646356935,53.81090642175669,53.81090642175669,779.6085148403655,607.0028699864508,77.85995899631011,24.04905257455342
S7,2055,baseline,华东,779.6085148403655,307.48174967466736,114.857,422.33873464526295,357.2697801951025,54.173181360357766,54.173181360357766,779.6085148403655,607.0028699864508,77.85995899631011,23.686777635952346
S7,2060,baseline,华东,779.6085148403655,311.95491064189747,112.0814,424.0362699864509,355.5722448539145,54.390923382010214,54.390923382010214,779.6085148403655,607.0028699864508,77.85995899631011,23.469035614299898
S7,2025,baseline,华中,248.84611383426733,59.18755320876968,189.6586,248.84607814454426,3.568972307732565e-05,99.99998565791424,99.99998565791424,248.84611383426733,248.84611383426733,100.0,1.4342085762564238e-05
S7,2030,baseline,华中,248.84611383426733,101.66601957253206,147.1801,248.84607663219228,3.7202075077402696e-05,99.99998505016836,99.99998505016836,248.84611383426733,248.84611383426733,100.0,1.4949831637522948e-05
S7,2035,baseline,华中,248.84611383426733,157.75284161717494,91.0933,248.84606449062687,4.934364046960127e-05,99.99998017102229,99.99998017102229,248.84611383426733,248.84611383426733,100.0,1.982897771313219e-05
S7,2040,baseline,华中,248.84611383426733,215.7009758257129,33.1452,248.84611383426733,0.0,100.0,100.0,248.84611383426733,248.84611383426733,100.0,0.0
S7,2045,baseline,华中,248.84611383426733,245.4576016844,3.3885,248.8461016844,1.2149867345101484e-05,99.99999511751774,99.99999511751774,248.84611383426733,248.84611383426733,100.0,4.882482258494747e-06
S7,2050,baseline,华中,248.84611383426733,248.2235203661529,0.6226,248.84611383426733,0.0,100.0,100.0,248.84611383426733,248.84611383426733,100.0,0.0
S7,2055,baseline,华中,248.84611383426733,248.84611383426733,0.0,248.84611383426733,0.0,100.0,100.0,248.84611383426733,248.84611383426733,100.0,0.0
S7,2060,baseline,华中,248.84611383426733,248.84611383426733,0.0,248.84611383426733,0.0,100.0,100.0,248.84611383426733,248.84611383426733,100.0,0.0
S7,2025,baseline,华北,260.26596166448525,148.9904112937986,0.0,148.9904112937986,111.27555037068666,57.24544628923297,57.24544628923297,260.26596166448525,225.11543241232252,86.49438096808215,29.24893467884918
S7,2030,baseline,华北,260.26596166448525,151.74809381188078,6.867,158.6150938118808,101.65086785260448,60.94346444594054,60.94346444594054,260.26596166448525,225.11543241232252,86.49438096808215,25.550916522141613
S7,2035,baseline,华北,260.26596166448525,155.2127957788366,37.8683,193.0810957788366,67.18486588564863,74.1860727941604,74.1860727941604,260.26596166448525,225.11543241232252,86.49438096808215,12.308308173921759
S7,2040,baseline,华北,260.26596166448525,158.1340000167267,63.5645,221.6984852889538,38.56747637553143,85.1815135068451,85.1815135068451,260.26596166448525,225.11543241232252,86.49438096808215,1.3128674612370475
S7,2045,baseline,华北,260.26596166448525,160.25470927978765,63.4308,223.68550927978765,36.5804523846976,85.94497253857027,85.94497253857027,260.26596166448525,225.11543241232252,86.49438096808215,0.5494084295118853
S7,2050,baseline,华北,260.26596166448525,161.08889394317737,63.3607,224.44959394317738,35.81636772130787,86.23855094525209,86.23855094525209,260.26596166448525,225.11543241232252,86.49438096808215,0.25583002283006806
S7,2055,baseline,华北,260.26596166448525,161.6144687978918,63.3103,224.92474192555665,35.3412197389286,86.42111342070625,86.42111342070625,260.26596166448525,225.11543241232252,86.49438096808215,0.0732675473759059
S7,2060,baseline,华北,260.26596166448525,161.83633241232252,63.2791,225.11543241232252,35.150529252162734,86.49438096808215,86.49438096808215,260.26596166448525,225.11543241232252,86.49438096808215,0.0
S7,2025,baseline,华南,367.15640618638,28.8817680455069,0.0,28.8817680455069,338.2746381408731,7.86633912928258,7.86633912928258,367.15640618638,357.6784550983931,97.41855216788029,89.55221303859771
S7,2030,baseline,华南,367.15640618638,49.827349387052216,0.0,49.827349387052216,317.3290567993278,13.571150754144353,13.571150754144353,367.15640618638,357.6784550983931,97.41855216788029,83.84740141373594
S7,2035,baseline,华南,367.15640618638,77.34490893136291,0.0,77.34490893136291,289.8114972550171,21.065929295565724,21.065929295565724,367.15640618638,357.6784550983931,97.41855216788029,76.35262287231457
S7,2040,baseline,华南,367.15640618638,107.00973306928226,0.0,107.00973306928226,260.14667311709775,29.145544314692085,29.145544314692085,367.15640618638,357.6784550983931,97.41855216788029,68.2730078531882
S7,2045,baseline,华南,367.15640618638,130.27712884232452,0.0,130.27712884232452,236.87927734405548,35.4827334202067,35.4827334202067,367.15640618638,357.6784550983931,97.41855216788029,61.93581874767359
S7,2050,baseline,华南,367.15640618638,141.33814431273703,0.0,141.33814431273703,225.81826187364302,38.49535019170805,38.49535019170805,367.15640618638,357.6784550983931,97.41855216788029,58.923201976172244
S7,2055,baseline,华南,367.15640618638,144.10690598880257,0.0,144.10690598880257,223.04950019757743,39.24945978353689,39.24945978353689,367.15640618638,357.6784550983931,97.41855216788029,58.1690923843434
S7,2060,baseline,华南,367.15640618638,145.7330550983931,0.0,145.7330550983931,221.42335108798693,39.69236342955554,39.69236342955554,367.15640618638,357.6784550983931,97.41855216788029,57.72618873832475
S7,2025,baseline,西北,56.65574463466933,53.27044405749434,3.3853,56.65574405749434,5.771749940208792e-07,99.99999898125954,99.99999898125954,56.65574463466933,56.65574463466933,100.0,1.0187404626549323e-06
S7,2030,baseline,西北,56.65574463466933,56.65574463466933,0.0,56.65574463466933,0.0,100.0,100.0,56.65574463466933,56.65574463466933,100.0,0.0
S7,2035,baseline,西北,56.65574463466933,56.65574463466933,0.0,56.65574463466933,0.0,100.0,100.0,56.65574463466933,56.65574463466933,100.0,0.0
S7,2040,baseline,西北,56.65574463466933,56.65574463466933,0.0,56.65574463466933,0.0,100.0,100.0,56.65574463466933,56.65574463466933,100.0,0.0
S7,2045,baseline,西北,56.65574463466933,56.65574463466933,0.0,56.65574463466933,0.0,100.0,100.0,56.65574463466933,56.65574463466933,100.0,0.0
S7,2050,baseline,西北,56.65574463466933,56.65574463466933,0.0,56.65574463466933,0.0,100.0,100.0,56.65574463466933,56.65574463466933,100.0,0.0
S7,2055,baseline,西北,56.65574463466933,56.65574463466933,0.0,56.65574463466933,0.0,100.0,100.0,56.65574463466933,56.65574463466933,100.0,0.0
S7,2060,baseline,西北,56.65574463466933,56.65574463466933,0.0,56.65574463466933,0.0,100.0,100.0,56.65574463466933,56.65574463466933,100.0,0.0
S7,2025,baseline,西南,167.9484615171325,75.88511001974038,29.5293,105.41441001974039,62.53405149739213,62.76592775396577,62.76592775396577,167.9484615171325,167.9484447271289,99.99999000288335,37.23406224891758
S7,2030,baseline,西南,167.9484615171325,117.1175137551153,25.1757,142.29321375511532,25.655247762017193,84.72433297080244,84.72433297080244,167.9484615171325,167.9484447271289,99.99999000288335,15.275657032080915
S7,2035,baseline,西南,167.9484615171325,136.00454223537784,19.6022,155.6067075937473,12.341753923385195,92.65146354310235,92.65146354310235,167.9484615171325,167.9484447271289,99.99999000288335,7.348526459780999
S7,2040,baseline,西南,167.9484615171325,150.60291329499634,14.3448,164.94771329499633,3.0007482221361634,98.21329222368014,98.21329222368014,167.9484615171325,167.9484447271289,99.99999000288335,1.7866977792032088
S7,2045,baseline,西南,167.9484615171325,157.56976045808022,10.3787,167.9484447271289,1.679000360255145e-05,99.99999000288335,99.99999000288335,167.9484615171325,167.9484447271289,99.99999000288335,0.0
S7,2050,baseline,西南,167.9484615171325,159.3357895690745,8.6127,167.9484447271289,1.679000360255145e-05,99.99999000288335,99.99999000288335,167.9484615171325,167.9484447271289,99.99999000288335,0.0
S7,2055,baseline,西南,167.9484615171325,159.8836447271289,8.0648,167.9484447271289,1.679000360255145e-05,99.99999000288335,99.99999000288335,167.9484615171325,167.9484447271289,99.99999000288335,0.0
S7,2060,baseline,西南,167.9484615171325,159.8836447271289,8.0648,167.9484447271289,1.679000360255145e-05,99.99999000288335,99.99999000288335,167.9484615171325,167.9484447271289,99.99999000288335,0.0
S8,2025,baseline,东北,59.25161681381401,49.09234444454157,0.0,49.09234444454157,10.15927236927245,82.85401662338454,82.85401662338454,59.25161681381401,59.25161681381401,100.0,17.14598337661546
S8,2030,baseline,东北,59.25161681381401,59.25161681381401,0.0,59.25161681381401,0.0,100.0,100.0,59.25161681381401,59.25161681381401,100.0,0.0
S8,2035,baseline,东北,59.25161681381401,59.25161681381401,0.0,59.25161681381401,0.0,100.0,100.0,59.25161681381401,59.25161681381401,100.0,0.0
S8,2040,baseline,东北,59.25161681381401,59.25161681381401,0.0,59.25161681381401,0.0,100.0,100.0,59.25161681381401,59.25161681381401,100.0,0.0
S8,2045,baseline,东北,59.25161681381401,59.25161681381401,0.0,59.25161681381401,0.0,100.0,100.0,59.25161681381401,59.25161681381401,100.0,0.0
S8,2050,baseline,东北,59.25161681381401,59.25161681381401,0.0,59.25161681381401,0.0,100.0,100.0,59.25161681381401,59.25161681381401,100.0,0.0
S8,2055,baseline,东北,59.25161681381401,59.25161681381401,0.0,59.25161681381401,0.0,100.0,100.0,59.25161681381401,59.25161681381401,100.0,0.0
S8,2060,baseline,东北,59.25161681381401,59.25161681381401,0.0,59.25161681381401,0.0,100.0,100.0,59.25161681381401,59.25161681381401,100.0,0.0
S8,2025,baseline,华东,717.9943038941319,69.00476692835025,19.6296,88.63436692835023,629.3599369657817,12.344717283637301,12.344717283637301,717.9943038941319,561.7440200420547,78.23794938140396,65.89323209776666
S8,2030,baseline,华东,717.9943038941319,119.66328605017542,103.0951,222.75836896861813,495.2359349255138,31.025088605920725,31.025088605920725,717.9943038941319,561.7440200420547,78.23794938140396,47.212860775483236
S8,2035,baseline,华东,717.9943038941319,185.8298648278401,183.4317,369.26152083237787,348.7327830617541,51.429589180532744,51.429589180532744,717.9943038941319,561.7440200420547,78.23794938140396,26.80836020087122
S8,2040,baseline,华东,717.9943038941319,246.6860866802147,132.4223,379.10838668021466,338.8859172139173,52.8010298443975,52.8010298443975,717.9943038941319,561.7440200420547,78.23794938140396,25.436919537006467
S8,2045,baseline,华东,717.9943038941319,268.6875032304323,118.2231,386.91056754436977,331.08373634976215,53.88769318167454,53.88769318167454,717.9943038941319,561.7440200420547,78.23794938140396,24.350256199729422
S8,2050,baseline,华东,717.9943038941319,279.56004523816557,111.31979999999999,390.8798452381656,327.11445865596636,54.440521758763246,54.440521758763246,717.9943038941319,561.7440200420547,78.23794938140396,23.79742762264072
S8,2055,baseline,华东,717.9943038941319,287.20729920148545,106.4969,393.7041553576531,324.2901485364789,54.83388283477312,54.83388283477312,717.9943038941319,561.7440200420547,78.23794938140396,23.404066546630844
S8,2060,baseline,华东,717.9943038941319,291.68046016871557,103.7213,395.4017200420547,322.59258385207727,55.070314332236904,55.070314332236904,717.9943038941319,561.7440200420547,78.23794938140396,23.16763504916706
S8,2025,baseline,华中,237.2838584396534,59.18755320876968,178.0962,237.28375320876967,0.00010523088370462119,99.99995565189963,99.99995565189963,237.2838584396534,237.2838584396534,100.0,4.434810037423631e-05
S8,2030,baseline,华中,237.2838584396534,101.66601957253206,135.6178,237.28377531534966,8.312430368562218e-05,99.99996496841199,99.99996496841199,237.2838584396534,237.2838584396534,100.0,3.5031588012657267e-05
S8,2035,baseline,华中,237.2838584396534,157.75284161717494,79.531,237.28380660555027,5.183410310394265e-05,99.99997815523422,99.99997815523422,237.2838584396534,237.2838584396534,100.0,2.1844765782930153e-05
S8,2040,baseline,华中,237.2838584396534,213.51333556232197,23.7705,237.28382371281333,3.472684004179882e-05,99.9999853648536,99.9999853648536,237.2838584396534,237.2838584396534,100.0,1.4635146399655241e-05
S8,2045,baseline,华中,237.2838584396534,235.0031419609501,2.2807,237.2838419609501,1.6478703273037354e-05,99.99999305527844,99.99999305527844,237.2838584396534,237.2838584396534,100.0,6.944721562263112e-06
S8,2050,baseline,华中,237.2838584396534,237.2838584396534,0.0,237.2838584396534,0.0,100.0,100.0,237.2838584396534,237.2838584396534,100.0,0.0
S8,2055,baseline,华中,237.2838584396534,237.2838584396534,0.0,237.2838584396534,0.0,100.0,100.0,237.2838584396534,237.2838584396534,100.0,0.0
S8,2060,baseline,华中,237.2838584396534,237.2838584396534,0.0,237.2838584396534,0.0,100.0,100.0,237.2838584396534,237.2838584396534,100.0,0.0
S8,2025,baseline,华北,234.62127352335955,134.89540580076982,0.0,134.89540580076982,99.72586772258973,57.49495933383009,57.49495933383009,234.62127352335955,204.90372691929375,87.3338226505249,29.838863316694805
S8,2030,baseline,华北,234.62127352335955,137.653088318852,12.8968,150.54988831885203,84.07138520450752,64.16719424373206,64.16719424373206,234.62127352335955,204.90372691929375,87.3338226505249,23.16662840679284
S8,2035,baseline,华北,234.62127352335955,141.11779028580784,43.8981,185.01589028580784,49.60538323755169,78.85725258727962,78.85725258727962,234.62127352335955,204.90372691929375,87.3338226505249,8.476570063245276
S8,2040,baseline,华北,234.62127352335955,144.0389945236979,57.4477,201.4866945236979,33.13457899966161,85.87741916916896,85.87741916916896,234.62127352335955,204.90372691929375,87.3338226505249,1.4564034813559346
S8,2045,baseline,华北,234.62127352335955,146.15970378675888,57.3141,203.47378168905587,31.14749183430368,86.72435309613876,86.72435309613876,234.62127352335955,204.90372691929375,87.3338226505249,0.6094695543861377
S8,2050,baseline,华北,234.62127352335955,146.9938884501486,57.244,204.2378752019955,30.38339832136401,87.05002412394673,87.05002412394673,234.62127352335955,204.90372691929375,87.3338226505249,0.28379852657816684
S8,2055,baseline,华北,234.62127352335955,147.519463304863,57.1935,204.71296330486302,29.908310218496524,87.2525156097924,87.2525156097924,234.62127352335955,204.90372691929375,87.3338226505249,0.08130704073249717
S8,2060,baseline,华北,234.62127352335955,147.74132691929373,57.1624,204.90372691929375,29.717546604065806,87.3338226505249,87.3338226505249,234.62127352335955,204.90372691929375,87.3338226505249,0.0
S8,2025,baseline,华南,337.356271436713,28.8817680455069,0.0,28.8817680455069,308.47450339120604,8.561206798529913,8.561206798529913,337.356271436713,329.93049903947315,97.79883374759409,89.23762694906418
S8,2030,baseline,华南,337.356271436713,49.827349387052216,0.0,49.827349387052216,287.5289220496608,14.769949043736593,14.769949043736593,337.356271436713,329.93049903947315,97.79883374759409,83.0288847038575
S8,2035,baseline,华南,337.356271436713,77.34490893136291,0.0,77.34490893136291,260.0113625053501,22.926773704834645,22.926773704834645,337.356271436713,329.93049903947315,97.79883374759409,74.87206004275944
S8,2040,baseline,华南,337.356271436713,107.00973306928226,0.0,107.00973306928226,230.3465383674307,31.720095972591682,31.720095972591682,337.356271436713,329.93049903947315,97.79883374759409,66.07873777500241
S8,2045,baseline,华南,337.356271436713,130.27712884232452,0.0,130.27712884232452,207.07914259438843,38.617076329278824,38.617076329278824,337.356271436713,329.93049903947315,97.79883374759409,59.181757418315264
S8,2050,baseline,华南,337.356271436713,136.74208825381706,0.0,136.74208825381706,200.6141831828959,40.53343596414199,40.53343596414199,337.356271436713,329.93049903947315,97.79883374759409,57.2653977834521
S8,2055,baseline,华南,337.356271436713,139.5108499298826,0.0,139.5108499298826,197.84542150683035,41.35415930930883,41.35415930930883,337.356271436713,329.93049903947315,97.79883374759409,56.44467443828526
S8,2060,baseline,华南,337.356271436713,141.13699903947315,0.0,141.13699903947315,196.21927239723985,41.83618654498618,41.83618654498618,337.356271436713,329.93049903947315,97.79883374759409,55.96264720260791
S8,2025,baseline,西北,58.0916671080529,53.35307448823536,4.7386,58.0916671080529,0.0,100.0,100.0,58.0916671080529,58.0916671080529,100.0,0.0
S8,2030,baseline,西北,58.0916671080529,58.0916671080529,0.0,58.0916671080529,0.0,100.0,100.0,58.0916671080529,58.0916671080529,100.0,0.0
S8,2035,baseline,西北,58.0916671080529,58.0916671080529,0.0,58.0916671080529,0.0,100.0,100.0,58.0916671080529,58.0916671080529,100.0,0.0
S8,2040,baseline,西北,58.0916671080529,58.0916671080529,0.0,58.0916671080529,0.0,100.0,100.0,58.0916671080529,58.0916671080529,100.0,0.0
S8,2045,baseline,西北,58.0916671080529,58.0916671080529,0.0,58.0916671080529,0.0,100.0,100.0,58.0916671080529,58.0916671080529,100.0,0.0
S8,2050,baseline,西北,58.0916671080529,58.0916671080529,0.0,58.0916671080529,0.0,100.0,100.0,58.0916671080529,58.0916671080529,100.0,0.0
S8,2055,baseline,西北,58.0916671080529,58.0916671080529,0.0,58.0916671080529,0.0,100.0,100.0,58.0916671080529,58.0916671080529,100.0,0.0
S8,2060,baseline,西北,58.0916671080529,58.0916671080529,0.0,58.0916671080529,0.0,100.0,100.0,58.0916671080529,58.0916671080529,100.0,0.0
S8,2025,baseline,西南,167.90100878427546,75.91662557044567,29.574199999999998,105.49079840685621,62.41021037741926,62.82916295184036,62.82916295184036,167.90100878427546,167.90099199427186,99.99999000005793,37.170827048217575
S8,2030,baseline,西南,167.90100878427546,117.53163270400432,25.220599999999997,142.75220363674225,25.148805147533224,85.0216473804245,85.0216473804245,167.90100878427546,167.90099199427186,99.99999000005793,14.978342619633437
S8,2035,baseline,西南,167.90100878427546,136.41866118426688,19.647,156.06566118426687,11.835347600008596,92.95099672973673,92.95099672973673,167.90100878427546,167.90099199427186,99.99999000005793,7.048993270321205
S8,2040,baseline,西南,167.90100878427546,151.01703224388535,14.389700000000001,165.40672824290195,2.4942805413735307,98.51443385633361,98.51443385633361,167.90100878427546,167.90099199427186,99.99999000005793,1.4855561437243239
S8,2045,baseline,西南,167.90100878427546,157.47745779625126,10.4235,167.90095779625128,5.0988024199227766e-05,99.99996963209182,99.99996963209182,167.90100878427546,167.90099199427186,99.99999000005793,2.0367966115486524e-05
S8,2050,baseline,西南,167.90100878427546,159.24348690724554,8.6575,167.90098690724554,2.1877029929839864e-05,99.99998697028083,99.99998697028083,167.90100878427546,167.90099199427186,99.99999000005793,3.0297771047571587e-06
S8,2055,baseline,西南,167.90100878427546,159.83619199427187,8.0648,167.90099199427186,1.679000360255145e-05,99.99999000005793,99.99999000005793,167.90100878427546,167.90099199427186,99.99999000005793,0.0
S8,2060,baseline,西南,167.90100878427546,159.83619199427187,8.0648,167.90099199427186,1.679000360255145e-05,99.99999000005793,99.99999000005793,167.90100878427546,167.90099199427186,99.99999000005793,0.0
