province,province_std,year,scenario,projected_curtailed_wind_TWh,projected_curtailed_solar_TWh,projected_curtailed_total_TWh,methanol_supply_Mt,h2_required_Mt,co2_required_Mt,allocation_basis
内蒙古,内蒙古,2025,base,18.75650685224431,7.49047239035592,26.24697924260023,2.4997123088190696,0.47169571267415844,3.433354856162992,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
新疆,新疆,2025,base,8.92123408041998,15.21328832778759,24.13452240820757,2.298525943638816,0.4337318455646446,3.157025383587914,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河北省,河北,2025,base,7.550537585881702,4.300650989378535,11.851188575260236,1.1286846262152606,0.21298278896681969,1.5502483341066604,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
青海省,青海,2025,base,1.2164685006353329,10.499203445223973,11.715671945859306,1.1157782805580292,0.2105473615413001,1.532521468346453,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
甘肃省,甘肃,2025,base,3.8494893402760972,5.207888063190141,9.057377403466237,0.8626073717586893,0.16277401105086467,1.1847912251105597,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
云南省,云南,2025,base,1.0472821271845012,4.772304745864704,5.8195868730492055,0.5542463688618291,0.10458628980422716,0.7612573876317222,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
宁夏,宁夏,2025,base,1.4040630208374498,3.7613482456724627,5.165411266509913,0.4919439301438012,0.0928298196181353,0.675684988052511,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山西省,山西,2025,base,3.6456476485695966,0.933863556358693,4.57951120492829,0.4361439242788847,0.08230035851142554,0.5990436799970481,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山东省,山东,2025,base,2.791119104277188,1.5720135069206416,4.3631326111978295,0.415536439161698,0.07841172606981242,0.5707392991885922,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
陕西省,陕西,2025,base,1.159878675317219,2.6009103757397622,3.7607890510569812,0.3581703858149506,0.06758675180328118,0.4919470249168346,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
辽宁省,辽宁,2025,base,3.0884897367996644,0.41335961441926156,3.501849351218926,0.3335094620208501,0.06293323548333442,0.45807524608563754,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
吉林省,吉林,2025,base,2.9876977969712124,0.29409548635666977,3.281793283327882,0.3125517412693221,0.05897851357752108,0.4292898166334139,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
黑龙江省,黑龙江,2025,base,2.280255762000019,0.5937535319909774,2.8740092939909965,0.2737151708562854,0.05165005274058106,0.37594778717110794,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河南省,河南,2025,base,2.544971216598712,0.2263665444672212,2.7713377610659333,0.263936929625327,0.04980489862029921,0.3625173728403866,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖南省,湖南,2025,base,1.746283310743122,0.2645062551806918,2.0107895659238135,0.19150376818322035,0.03613676105617368,0.2630304255996531,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广西,广西,2025,base,1.4186153730328108,0.5830851984927504,2.001700571525561,0.19063814966910106,0.03597341884255937,0.2618414985705103,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
西藏,西藏,2025,base,0.22774988315134762,1.461457138051902,1.6892070212032495,0.16087685916221423,0.030357463323909824,0.22096436605930123,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖北省,湖北,2025,base,0.35677934785504173,1.0757864120760279,1.4325657599310695,0.1364348342791495,0.02574525322847551,0.18739324488241182,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
贵州省,贵州,2025,base,0.13143647857843593,1.2188436076349438,1.3502800862133797,0.1285981034488933,0.024266462120806166,0.17662949508705494,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江苏省,江苏,2025,base,1.0436840622819785,0.22092844481716403,1.2646125070991425,0.12043928639039453,0.02272689334186745,0.16542335985720688,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江西省,江西,2025,base,0.6681894695032881,0.22158922039710843,0.8897786899003965,0.08474082760956157,0.01599059416992427,0.11639152672173282,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广东省,广东,2025,base,0.5984724037529313,0.11832434784170882,0.7167967515946402,0.06826635729472763,0.012881861621515105,0.0937638417443084,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
安徽省,安徽,2025,base,0.22348686876085186,0.4173112317588635,0.6407981005197153,0.06102839052568717,0.011516057292197169,0.08382249438703132,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
四川省,四川,2025,base,0.299529773423876,0.29717855621340944,0.5967083296372855,0.05682936472736052,0.01072370112405293,0.07805513245302967,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
天津市,天津,2025,base,0.10957376561250053,0.23735720835425528,0.3469309739667558,0.03304104513969103,0.0062348452178596974,0.04538187549936563,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
海南省,海南,2025,base,0.13502473580959576,0.17906358584842935,0.31408832165802514,0.02991317349124049,0.00564461583779708,0.041085743790218815,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
浙江省,浙江,2025,base,0.08717861875969313,0.0,0.08717861875969313,0.008302725596161251,0.0015667243199956281,0.011403793606327478,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
北京市,北京,2025,base,0.013641841421469772,0.0022651594796036178,0.01590700090107339,0.0015149524667688943,0.00028587153047929037,0.0020807872131070764,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
上海市,上海,2025,base,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
福建省,福建,2025,base,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
重庆市,重庆,2025,base,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
内蒙古,内蒙古,2025,high,18.75650685224431,7.49047239035592,26.24697924260023,2.4997123088190696,0.47169571267415844,3.433354856162992,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
新疆,新疆,2025,high,8.92123408041998,15.21328832778759,24.13452240820757,2.298525943638816,0.4337318455646446,3.157025383587914,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河北省,河北,2025,high,7.550537585881702,4.300650989378535,11.851188575260236,1.1286846262152606,0.21298278896681969,1.5502483341066604,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
青海省,青海,2025,high,1.2164685006353329,10.499203445223973,11.715671945859306,1.1157782805580292,0.2105473615413001,1.532521468346453,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
甘肃省,甘肃,2025,high,3.8494893402760972,5.207888063190141,9.057377403466237,0.8626073717586893,0.16277401105086467,1.1847912251105597,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
云南省,云南,2025,high,1.0472821271845012,4.772304745864704,5.8195868730492055,0.5542463688618291,0.10458628980422716,0.7612573876317222,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
宁夏,宁夏,2025,high,1.4040630208374498,3.7613482456724627,5.165411266509913,0.4919439301438012,0.0928298196181353,0.675684988052511,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山西省,山西,2025,high,3.6456476485695966,0.933863556358693,4.57951120492829,0.4361439242788847,0.08230035851142554,0.5990436799970481,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山东省,山东,2025,high,2.791119104277188,1.5720135069206416,4.3631326111978295,0.415536439161698,0.07841172606981242,0.5707392991885922,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
陕西省,陕西,2025,high,1.159878675317219,2.6009103757397622,3.7607890510569812,0.3581703858149506,0.06758675180328118,0.4919470249168346,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
辽宁省,辽宁,2025,high,3.0884897367996644,0.41335961441926156,3.501849351218926,0.3335094620208501,0.06293323548333442,0.45807524608563754,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
吉林省,吉林,2025,high,2.9876977969712124,0.29409548635666977,3.281793283327882,0.3125517412693221,0.05897851357752108,0.4292898166334139,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
黑龙江省,黑龙江,2025,high,2.280255762000019,0.5937535319909774,2.8740092939909965,0.2737151708562854,0.05165005274058106,0.37594778717110794,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河南省,河南,2025,high,2.544971216598712,0.2263665444672212,2.7713377610659333,0.263936929625327,0.04980489862029921,0.3625173728403866,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖南省,湖南,2025,high,1.746283310743122,0.2645062551806918,2.0107895659238135,0.19150376818322035,0.03613676105617368,0.2630304255996531,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广西,广西,2025,high,1.4186153730328108,0.5830851984927504,2.001700571525561,0.19063814966910106,0.03597341884255937,0.2618414985705103,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
西藏,西藏,2025,high,0.22774988315134762,1.461457138051902,1.6892070212032495,0.16087685916221423,0.030357463323909824,0.22096436605930123,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖北省,湖北,2025,high,0.35677934785504173,1.0757864120760279,1.4325657599310695,0.1364348342791495,0.02574525322847551,0.18739324488241182,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
贵州省,贵州,2025,high,0.13143647857843593,1.2188436076349438,1.3502800862133797,0.1285981034488933,0.024266462120806166,0.17662949508705494,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江苏省,江苏,2025,high,1.0436840622819785,0.22092844481716403,1.2646125070991425,0.12043928639039453,0.02272689334186745,0.16542335985720688,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江西省,江西,2025,high,0.6681894695032881,0.22158922039710843,0.8897786899003965,0.08474082760956157,0.01599059416992427,0.11639152672173282,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广东省,广东,2025,high,0.5984724037529313,0.11832434784170882,0.7167967515946402,0.06826635729472763,0.012881861621515105,0.0937638417443084,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
安徽省,安徽,2025,high,0.22348686876085186,0.4173112317588635,0.6407981005197153,0.06102839052568717,0.011516057292197169,0.08382249438703132,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
四川省,四川,2025,high,0.299529773423876,0.29717855621340944,0.5967083296372855,0.05682936472736052,0.01072370112405293,0.07805513245302967,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
天津市,天津,2025,high,0.10957376561250053,0.23735720835425528,0.3469309739667558,0.03304104513969103,0.0062348452178596974,0.04538187549936563,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
海南省,海南,2025,high,0.13502473580959576,0.17906358584842935,0.31408832165802514,0.02991317349124049,0.00564461583779708,0.041085743790218815,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
浙江省,浙江,2025,high,0.08717861875969313,0.0,0.08717861875969313,0.008302725596161251,0.0015667243199956281,0.011403793606327478,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
北京市,北京,2025,high,0.013641841421469772,0.0022651594796036178,0.01590700090107339,0.0015149524667688943,0.00028587153047929037,0.0020807872131070764,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
上海市,上海,2025,high,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
福建省,福建,2025,high,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
重庆市,重庆,2025,high,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
内蒙古,内蒙古,2025,low,18.75650685224431,7.49047239035592,26.24697924260023,2.4997123088190696,0.47169571267415844,3.433354856162992,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
新疆,新疆,2025,low,8.92123408041998,15.21328832778759,24.13452240820757,2.298525943638816,0.4337318455646446,3.157025383587914,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河北省,河北,2025,low,7.550537585881702,4.300650989378535,11.851188575260236,1.1286846262152606,0.21298278896681969,1.5502483341066604,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
青海省,青海,2025,low,1.2164685006353329,10.499203445223973,11.715671945859306,1.1157782805580292,0.2105473615413001,1.532521468346453,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
甘肃省,甘肃,2025,low,3.8494893402760972,5.207888063190141,9.057377403466237,0.8626073717586893,0.16277401105086467,1.1847912251105597,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
云南省,云南,2025,low,1.0472821271845012,4.772304745864704,5.8195868730492055,0.5542463688618291,0.10458628980422716,0.7612573876317222,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
宁夏,宁夏,2025,low,1.4040630208374498,3.7613482456724627,5.165411266509913,0.4919439301438012,0.0928298196181353,0.675684988052511,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山西省,山西,2025,low,3.6456476485695966,0.933863556358693,4.57951120492829,0.4361439242788847,0.08230035851142554,0.5990436799970481,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山东省,山东,2025,low,2.791119104277188,1.5720135069206416,4.3631326111978295,0.415536439161698,0.07841172606981242,0.5707392991885922,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
陕西省,陕西,2025,low,1.159878675317219,2.6009103757397622,3.7607890510569812,0.3581703858149506,0.06758675180328118,0.4919470249168346,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
辽宁省,辽宁,2025,low,3.0884897367996644,0.41335961441926156,3.501849351218926,0.3335094620208501,0.06293323548333442,0.45807524608563754,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
吉林省,吉林,2025,low,2.9876977969712124,0.29409548635666977,3.281793283327882,0.3125517412693221,0.05897851357752108,0.4292898166334139,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
黑龙江省,黑龙江,2025,low,2.280255762000019,0.5937535319909774,2.8740092939909965,0.2737151708562854,0.05165005274058106,0.37594778717110794,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河南省,河南,2025,low,2.544971216598712,0.2263665444672212,2.7713377610659333,0.263936929625327,0.04980489862029921,0.3625173728403866,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖南省,湖南,2025,low,1.746283310743122,0.2645062551806918,2.0107895659238135,0.19150376818322035,0.03613676105617368,0.2630304255996531,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广西,广西,2025,low,1.4186153730328108,0.5830851984927504,2.001700571525561,0.19063814966910106,0.03597341884255937,0.2618414985705103,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
西藏,西藏,2025,low,0.22774988315134762,1.461457138051902,1.6892070212032495,0.16087685916221423,0.030357463323909824,0.22096436605930123,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖北省,湖北,2025,low,0.35677934785504173,1.0757864120760279,1.4325657599310695,0.1364348342791495,0.02574525322847551,0.18739324488241182,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
贵州省,贵州,2025,low,0.13143647857843593,1.2188436076349438,1.3502800862133797,0.1285981034488933,0.024266462120806166,0.17662949508705494,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江苏省,江苏,2025,low,1.0436840622819785,0.22092844481716403,1.2646125070991425,0.12043928639039453,0.02272689334186745,0.16542335985720688,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江西省,江西,2025,low,0.6681894695032881,0.22158922039710843,0.8897786899003965,0.08474082760956157,0.01599059416992427,0.11639152672173282,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广东省,广东,2025,low,0.5984724037529313,0.11832434784170882,0.7167967515946402,0.06826635729472763,0.012881861621515105,0.0937638417443084,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
安徽省,安徽,2025,low,0.22348686876085186,0.4173112317588635,0.6407981005197153,0.06102839052568717,0.011516057292197169,0.08382249438703132,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
四川省,四川,2025,low,0.299529773423876,0.29717855621340944,0.5967083296372855,0.05682936472736052,0.01072370112405293,0.07805513245302967,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
天津市,天津,2025,low,0.10957376561250053,0.23735720835425528,0.3469309739667558,0.03304104513969103,0.0062348452178596974,0.04538187549936563,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
海南省,海南,2025,low,0.13502473580959576,0.17906358584842935,0.31408832165802514,0.02991317349124049,0.00564461583779708,0.041085743790218815,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
浙江省,浙江,2025,low,0.08717861875969313,0.0,0.08717861875969313,0.008302725596161251,0.0015667243199956281,0.011403793606327478,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
北京市,北京,2025,low,0.013641841421469772,0.0022651594796036178,0.01590700090107339,0.0015149524667688943,0.00028587153047929037,0.0020807872131070764,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
上海市,上海,2025,low,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
福建省,福建,2025,low,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
重庆市,重庆,2025,low,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
内蒙古,内蒙古,2030,base,31.287579840821405,13.968604089405392,45.2561839302268,4.310112755259695,0.8133182769175045,5.919939869349191,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
新疆,新疆,2030,base,14.881439586198777,28.370493938732675,43.25193352493145,4.119231764279186,0.7772990339194824,5.657764828237461,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
青海省,青海,2030,base,2.0291814268667077,19.57943485237065,21.608616279237356,2.0579634551654626,0.38833770398972284,2.826612805669763,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河北省,河北,2030,base,12.59499166984441,8.020067075433657,20.615058745278066,1.9633389281217206,0.37048205573656867,2.696646017775183,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
甘肃省,甘肃,2030,base,6.421302539383442,9.711927727055766,16.133230266439206,1.5364981206132577,0.28993719535972173,2.1103801686623096,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
云南省,云南,2030,base,1.746962983474166,8.899630372418597,10.646593355892763,1.013961271989787,0.1913344920244728,1.3926758070779723,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
宁夏,宁夏,2030,base,2.342106353387448,7.014348594866341,9.35645494825379,0.8910909474527419,0.1681488617843324,1.223913416326341,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山西省,山西,2030,base,6.0812758353496825,1.7415150356997529,7.822790871049436,0.7450277020047081,0.14058672736828842,1.0232955487034665,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山东省,山东,2030,base,4.655843569820426,2.9315686857940326,7.587412255614459,0.7226106910109008,0.13635663739375697,0.9925057841034722,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
陕西省,陕西,2030,base,1.934784389520344,4.850306551761957,6.7850909412823,0.646199137264981,0.12193777720190192,0.8875545150334514,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
辽宁省,辽宁,2030,base,5.151885155850039,0.7708534922051253,5.922738648055164,0.5640703474338251,0.1064400745607628,0.7747506222003587,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
吉林省,吉林,2030,base,4.983754922990789,0.5484438362908436,5.532198759281632,0.5268760723125364,0.09942151484537562,0.7236642853212687,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
黑龙江省,黑龙江,2030,base,3.803676493340871,1.1072610087644907,4.910937502105362,0.467708333533844,0.08825656253783637,0.6423973961087347,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河南省,河南,2030,base,4.245246236902418,0.42213954927869995,4.667385786181119,0.4445129320172494,0.08387959027165497,0.610538512125692,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广西,广西,2030,base,2.36638101629621,1.0873661718083676,3.453747188104577,0.3289283036290073,0.062068770894793686,0.45178302503444157,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖南省,湖南,2030,base,2.9129612960438727,0.4932643717567666,3.4062256678006393,0.3244024445524418,0.06121474128704577,0.4455667575927788,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
西藏,西藏,2030,base,0.3799077679532265,2.725397690720609,3.1053054586738353,0.29574337701655573,0.05580677524302407,0.40620352833223927,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖北省,湖北,2030,base,0.5951407913800928,2.0061798097540176,2.6013206011341103,0.24774481915562957,0.046749447374667304,0.3402775091102572,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
贵州省,贵州,2030,base,0.21924814411949878,2.2729599569548786,2.4922081010743775,0.23735315248327404,0.04478853987359381,0.3260045549357769,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江苏省,江苏,2030,base,1.740961080038897,0.41199831157676464,2.1529593916156617,0.20504375158244398,0.03869175592360718,0.2816275927984868,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江西省,江西,2030,base,1.1146015375127654,0.4132305586217006,1.527832096134466,0.14550781867947296,0.027457325384816548,0.1998549889562561,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广东省,广东,2030,base,0.9983070548505482,0.22065710718938836,1.2189641620399365,0.11609182495618443,0.021906527369232005,0.1594521215773193,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
安徽省,安徽,2030,base,0.3727966675678556,0.7782226640347683,1.1510193316026238,0.10962088872405941,0.020685461702230012,0.1505642906624956,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
四川省,四川,2030,base,0.4996432317876562,0.5541932977352545,1.0538365295229106,0.10036538376408673,0.018938947916283165,0.13785185459997312,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
天津市,天津,2030,base,0.18277912657549816,0.44263548391632956,0.6254146104918277,0.05956329623731692,0.011239593999981702,0.08181018738195478,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
海南省,海南,2030,base,0.22523368745620406,0.3339266480397658,0.5591603354959699,0.053253365285330465,0.010048910029341858,0.07314349721940139,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
浙江省,浙江,2030,base,0.14542196030120916,0.0,0.14542196030120916,0.013849710504877063,0.002613440372270302,0.019022577378448646,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
北京市,北京,2030,base,0.022755847131471014,0.004224181643161095,0.026980028774632108,0.002569526549964963,0.0004848696599783885,0.003529244716376876,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
上海市,上海,2030,base,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
福建省,福建,2030,base,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
重庆市,重庆,2030,base,0.0,0.0,0.0,0.0,0.0,0.0,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
内蒙古,内蒙古,2030,high,54.46356490809656,24.315718229705702,78.77928313780225,7.5027888702668815,1.4157762598193606,10.30508051331156,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
新疆,新疆,2030,high,25.90472816856826,49.38567463409025,75.2904028026585,7.170514552634144,1.353076096082063,9.848701738042996,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
青海省,青海,2030,high,3.5322787801013082,34.08271992820079,37.614998708302096,3.5823808293621044,0.6759952625006291,4.92040006912885,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河北省,河北,2030,high,21.92461512898843,13.96085750168082,35.885472630669256,3.4176640600637387,0.6449132081340275,4.694161586497545,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
甘肃省,甘肃,2030,high,11.17782293892674,16.905948265615606,28.083771204542344,2.6746448766230806,0.5047054882187754,3.6736247380418012,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
云南省,云南,2030,high,3.041009637899476,15.491949166802755,18.532958804702233,1.765043695685927,0.3330637453759344,2.4242875160246204,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
宁夏,宁夏,2030,high,4.076999948489264,12.210162368841416,16.28716231733068,1.5511583159362552,0.29270357421717136,2.1305159469384463,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山西省,山西,2030,high,10.585924602275382,3.031526173255128,13.61745077553051,1.2969000738600487,0.2447250439373912,1.7812922514467768,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
山东省,山东,2030,high,8.10461658450223,5.103101045641468,13.207717630143698,1.257877869537495,0.23736155398172532,1.7276952538097494,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
陕西省,陕西,2030,high,3.3679580113872682,8.443126219733783,11.81108423112105,1.1248651648686714,0.21226205661071829,1.5450023039471201,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
辽宁省,辽宁,2030,high,8.968096382405628,1.3418560790237377,10.309952461429365,0.9819002344218443,0.185284574235402,1.348639971978403,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
吉林省,吉林,2030,high,8.675425236317304,0.9546985298396172,9.630123766156922,0.9171546443958973,0.17306708139750585,1.259711904077765,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
黑龙江省,黑龙江,2030,high,6.621214636556336,1.927454348590041,8.548668985146376,0.8141589509663215,0.15363179404734487,1.1182473191522426,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
河南省,河南,2030,high,7.389873079052364,0.7348355117073672,8.124708590759731,0.7737817705485458,0.1460126201025106,1.0627892618484276,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广西,广西,2030,high,4.1192558431822945,1.892822595370123,6.012078438552417,0.572578898909754,0.10804563822427059,0.7864371176525471,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖南省,湖南,2030,high,5.070710404224522,0.8586453878728906,5.929355792097413,0.564700551628325,0.10655899409226494,0.7756162076615043,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
西藏,西藏,2030,high,0.6613209294000615,4.7442107949581,5.405531724358162,0.5148125451769678,0.09714512727489384,0.7070950308005653,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
湖北省,湖北,2030,high,1.0359858220320142,3.4922389280903294,4.528224750122344,0.43125950001165175,0.08137866765219869,0.5923349232660037,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
贵州省,贵州,2030,high,0.38165417680060926,3.9566339991436807,4.33828817594429,0.4131703024708847,0.07796523607625595,0.5674894104437601,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江苏省,江苏,2030,high,3.0305618800677117,0.7171822460780723,3.747744126145784,0.3569280120138842,0.06735231586701995,0.4902406245010699,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
江西省,江西,2030,high,1.940232306040741,0.7193272687118497,2.6595595747525906,0.2532913880716753,0.04779608492912513,0.347895721516446,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
广东省,广东,2030,high,1.7377937621472517,0.3841068162185652,2.1219005783658167,0.20208576936817302,0.03813358467977425,0.2775648042271856,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
安徽省,安徽,2030,high,0.6489423472477491,1.3546838966531163,2.0036262439008654,0.19082154703817766,0.03600802592610412,0.262093394856937,2025 province calibrated curtailed wind/solar shares from NBS generation + province utilization
