管段ID,管道名称,起点节点,终点节点,年份,设计输量_万吨年,同管道运输任务_万吨,同管道运输任务_t,同管道利用率,同管道负荷等级,全网连通运输任务_万吨,全网连通运输任务_t,全网连通利用率,全网连通负荷等级,同管道下游节点数,全网下游节点数,投产年份,管段方向,端点补齐说明,管输折算系数
S124,鲁皖二期管道（汤郑支线）,汤阴,新乡,2055,820.0,78.8317188609312,788317.1886093122,0.09613624251333074,低负荷,513.2865858880169,5132865.858880169,0.6259592510829475,中负荷,2,14,2010,汤阴站 → 新乡站,,0.21929489312989234
S070,荆门-襄阳成品油管道,荆门,襄阳,2055,350.0,78.16157294798627,781615.7294798627,0.22331877985138934,低负荷,78.16157294798627,781615.7294798627,0.22331877985138934,低负荷,1,1,2019,湖北荆门 → 湖北襄阳,,0.21929489312989234
S043,钦南柳成品油管道,钦州,南宁,2055,500.0,72.33765823339559,723376.5823339559,0.14467531646679116,低负荷,210.4179059348742,2104179.059348742,0.4208358118697484,低负荷,2,11,2018,钦州 → 南宁,,0.21929489312989234
S067,珠三角成品油管网,惠州,梅州,2055,120.0,69.86829482585662,698682.9482585662,0.5822357902154719,中负荷,69.86829482585662,698682.9482585662,0.5822357902154719,中负荷,1,1,2015,惠州 → 梅州,,0.21929489312989234
S115,鲁皖一期管道,枣庄,徐州,2055,655.0,67.44109317890069,674410.9317890069,0.1029635010364896,低负荷,67.44109317890069,674410.9317890069,0.1029635010364896,低负荷,2,2,2005,枣庄站 → 徐州站,,0.21929489312989234
S089,安庆-亳州成品油管道,阜阳,亳州,2055,140.0,66.64725926846472,666472.5926846473,0.4760518519176052,低负荷,66.64725926846472,666472.5926846473,0.4760518519176052,低负荷,1,1,2016,安徽阜阳 → 安徽亳州,,0.21929489312989234
S123,鲁皖二期管道（西线）,濮阳,汤阴,2055,820.0,65.53053939019367,655305.3939019367,0.07991529193926057,低负荷,682.4422686771751,6824422.686771751,0.8322466691185062,高负荷,1,22,2009,濮阳站 → 汤阴站,,0.21929489312989234
S103,甬台温成品油管道,算山,宁海,2055,460.0,60.586105879401146,605861.0587940114,0.1317089258247851,低负荷,60.586105879401146,605861.0587940114,0.1317089258247851,低负荷,4,4,2018,算山首站/浙江宁波 → 宁海分输站,,0.21929489312989234
S016,大港-济南-枣庄成品油管道,大港,沧州,2055,285.0,59.14794697797277,591479.4697797276,0.20753665606306235,低负荷,897.1098603689857,8971098.603689857,3.1477538960315288,超过设计输量,6,36,2007,大港首站 → 沧州清管站,,0.21929489312989234
S129,石太管道,石家庄,高庄,2055,820.0,53.55036167544497,535503.6167544496,0.0653053191163963,低负荷,53.55036167544497,535503.6167544496,0.0653053191163963,低负荷,4,4,2007,石家庄 → 高庄,,0.21929489312989234
S130,石太管道,高庄,阳泉,2055,820.0,53.55036167544497,535503.6167544496,0.0653053191163963,低负荷,53.55036167544497,535503.6167544496,0.0653053191163963,低负荷,3,3,2007,高庄 → 阳泉,,0.21929489312989234
S095,苏北成品油管道,南京(扬子,泰州(泰州,2055,545.0,52.3915533883865,523915.53388386493,0.09613129062089265,低负荷,52.3915533883865,523915.53388386493,0.09613129062089265,低负荷,1,1,2015,江苏南京(扬子首站) → 江苏泰州(泰州末站),,0.21929489312989234
S017,大港-济南-枣庄成品油管道,沧州,德州,2055,285.0,50.33758258011838,503375.82580118376,0.1766230967723452,低负荷,888.2994959711314,8882994.959711313,3.116840336740812,超过设计输量,5,35,2007,沧州清管站 → 德州分输泵站,,0.21929489312989234
S126,鲁皖二期管道（汤石支线）,汤阴,邯郸,2055,820.0,50.07478172351968,500747.8172351968,0.06106680697990204,低负荷,538.0800104260503,5380800.104260502,0.6561951346659151,中负荷,3,20,2009,汤阴站 → 邯郸站,,0.21929489312989234
S068,武汉-信阳成品油管道,武汉,信阳,2055,,48.97835841329481,489783.58413294813,,无设计输量,48.97835841329481,489783.58413294813,,无设计输量,1,1,2013,湖北武汉 → 河南信阳,,0.21929489312989234
S138,驻信管道,驻马店,信阳,2055,820.0,48.97835841329481,489783.58413294813,0.059729705382066844,低负荷,48.97835841329481,489783.58413294813,0.059729705382066844,低负荷,1,1,2013,驻马店 → 信阳,,0.21929489312989234
S082,九江-赣州成品油管道,南昌,吉安长塘,2055,240.0,47.76631027974269,477663.10279742687,0.1990262928322612,低负荷,47.76631027974269,477663.10279742687,0.1990262928322612,低负荷,3,3,2016,南昌分输泵站 → 吉安长塘站,,0.21929489312989234
S131,石太管道,阳泉,晋中,2055,820.0,47.574325367843564,475743.25367843563,0.058017469960784836,低负荷,47.574325367843564,475743.25367843563,0.058017469960784836,低负荷,2,2,2007,阳泉 → 晋中,,0.21929489312989234
S075,长岭-郴州成品油管道,长沙,湘潭,2055,385.0,47.006706464771575,470067.0646477157,0.12209534146693915,低负荷,89.73831651170381,897383.1651170381,0.23308653639403587,低负荷,4,6,2014,长沙站 → 湘潭站,,0.21929489312989234
S090,安庆-合肥成品油管道,安庆,合肥,2055,120.0,43.99817233906182,439981.72339061816,0.3666514361588485,低负荷,209.7361815938551,2097361.815938551,1.7478015132821259,超过设计输量,1,6,2007,安徽安庆 → 安徽合肥,,0.21929489312989234
S104,甬台温成品油管道,宁海,临海,2055,460.0,41.89803626854676,418980.3626854675,0.09108268754031905,低负荷,41.89803626854676,418980.3626854675,0.09108268754031905,低负荷,3,3,2018,宁海分输站 → 临海分输泵站,,0.21929489312989234
S076,长岭-郴州成品油管道,湘潭,衡阳,2055,220.0,40.98643983739605,409864.39837396046,0.18630199926089114,低负荷,40.98643983739605,409864.39837396046,0.18630199926089114,低负荷,3,3,2014,湘潭站 → 衡阳站,,0.21929489312989234
S077,长岭-郴州成品油管道,衡阳,耒阳,2055,136.0,40.98643983739605,409864.39837396046,0.3013708811573239,低负荷,40.98643983739605,409864.39837396046,0.3013708811573239,低负荷,2,2,2014,衡阳站 → 耒阳站,,0.21929489312989234
S099,浙赣成品油管道,算山,龙游,2055,760.0,40.68648195234201,406864.81952342007,0.05353484467413422,低负荷,59.83728165091956,598372.8165091956,0.07873326533015731,低负荷,2,3,2013,算山首站/浙江宁波 → 龙游,,0.21929489312989234
S132,石太管道,晋中,太原,2055,820.0,40.354250532468974,403542.50532468973,0.049212500649352404,低负荷,40.354250532468974,403542.50532468973,0.049212500649352404,低负荷,1,1,2007,晋中 → 太原,,0.21929489312989234
S083,九江-赣州成品油管道,吉安长塘,樟树,2055,274.0,39.06065979443172,390606.5979443172,0.14255715253442233,低负荷,39.06065979443172,390606.5979443172,0.14255715253442233,低负荷,2,2,2016,吉安长塘站 → 樟树站,,0.21929489312989234
S015,兰郑长成品油管道,武汉,长沙,2055,500.0,37.52888004608149,375288.80046081485,0.07505776009216297,低负荷,127.26719655778531,1272671.965577853,0.25453439311557063,低负荷,1,7,2009,武汉 → 长沙,,0.21929489312989234
S054,西南成品油管网（南线）,南宁,长坡,2055,800.0,37.43302301177418,374330.23011774174,0.046791278764717725,低负荷,46.443694833129314,464436.94833129295,0.05805461854141164,低负荷,3,4,2012,南宁 → 长坡,,0.21929489312989234
S137,洛驻管道,漯河,驻马店,2055,820.0,37.16639360120411,371663.9360120411,0.04532487024537087,低负荷,86.14475201449892,861447.5201449892,0.10505457562743771,低负荷,1,2,2007,漯河 → 驻马店,,0.21929489312989234
S030,抚顺-锦州-郑州成品油管道,固安,保定,2055,800.0,36.603716272621895,366037.1627262189,0.04575464534077737,低负荷,557.8538660259475,5578538.660259474,0.6973173325324343,中负荷,3,21,2018,固安 → 保定,,0.21929489312989234
S116,鲁皖一期管道,徐州,宿州,2055,655.0,36.38089897472879,363808.9897472879,0.05554335721332639,低负荷,36.38089897472879,363808.9897472879,0.05554335721332639,低负荷,1,1,2005,徐州站 → 宿州站,,0.21929489312989234
S018,大港-济南-枣庄成品油管道,德州,济南,2055,285.0,35.188597908472644,351885.9790847264,0.12346876459113208,低负荷,873.1505112994855,8731505.112994855,3.063686004559598,超过设计输量,4,34,2007,德州分输泵站 → 济南分输站,,0.21929489312989234
S079,湘娄支线,湘潭,娄底,2055,250.0,33.62868465307055,336286.8465307055,0.1345147386122822,低负荷,33.62868465307055,336286.8465307055,0.1345147386122822,低负荷,1,1,2014,湖南湘潭 → 湖南娄底,,0.21929489312989234
S127,鲁皖二期管道（汤石支线）,邯郸,邢台,2055,820.0,33.24492105079491,332449.210507949,0.04054258664731086,低负荷,86.79528272623988,867952.8272623987,0.10584790576370716,低负荷,2,6,2009,邯郸站 → 邢台站,,0.21929489312989234
S040,云南成品油管网（安曲线）,安宁,寻甸,2055,323.0,30.331990144055247,303319.90144055244,0.09390709022927321,低负荷,30.331990144055247,303319.90144055244,0.09390709022927321,低负荷,3,3,2017,安宁 → 寻甸,,0.21929489312989234
S041,云南成品油管网（安曲线）,寻甸,曲靖,2055,155.0,30.331990144055247,303319.90144055244,0.19569025899390483,低负荷,30.331990144055247,303319.90144055244,0.19569025899390483,低负荷,1,1,2017,寻甸 → 曲靖,,0.21929489312989234
S048,西南成品油管网（北线）,贵阳,曲靖,2055,800.0,30.331990144055247,303319.90144055244,0.03791498768006906,低负荷,30.331990144055247,303319.90144055244,0.03791498768006906,低负荷,1,1,2005,贵阳 → 曲靖,,0.21929489312989234
S057,西南成品油管网（南线）,长坡,曲靖,2055,800.0,30.331990144055247,303319.90144055244,0.03791498768006906,低负荷,30.331990144055247,303319.90144055244,0.03791498768006906,低负荷,1,1,2012,长坡 → 曲靖,,0.21929489312989234
S097,苏北成品油管道,南京(扬子,盐城(盐城,2055,545.0,30.07202987918143,300720.29879181425,0.055178036475562256,低负荷,30.07202987918143,300720.29879181425,0.055178036475562256,低负荷,1,1,2015,江苏南京(扬子首站) → 江苏盐城(盐城末站),,0.21929489312989234
S105,甬台温成品油管道,临海,灵昆,2055,460.0,29.746340172701874,297463.4017270187,0.06466595689717798,低负荷,29.746340172701874,297463.4017270187,0.06466595689717798,低负荷,2,2,2018,临海分输泵站 → 灵昆分输站,,0.21929489312989234
S119,鲁皖二期管道（东线）,青岛,潍坊,2055,820.0,26.528109870458632,265281.09870458633,0.03235135350055931,低负荷,885.4911498177157,8854911.498177158,1.079867255875263,超过设计输量,2,35,2008,青岛站 → 潍坊站,,0.21929489312989234
S059,珠三角成品油管网,茂名,江门,2055,550.0,25.579809681110763,255798.09681110765,0.04650874487474684,低负荷,25.579809681110763,255798.09681110765,0.04650874487474684,低负荷,1,1,2006,茂名 → 江门,,0.21929489312989234
S118,鲁皖一期管道,枣庄,临沂,2055,655.0,24.150593414473732,241505.93414473734,0.03687113498392936,低负荷,24.150593414473732,241505.93414473734,0.03687113498392936,低负荷,1,1,2005,枣庄站 → 临沂站,,0.21929489312989234
S128,鲁皖二期管道（汤石支线）,邢台,石家庄,2055,820.0,23.956646916088197,239566.46916088197,0.02921542306840024,低负荷,77.50700859153316,775070.0859153316,0.09452074218479654,低负荷,1,5,2009,邢台站 → 石家庄站,,0.21929489312989234
S044,钦南柳成品油管道,南宁,柳州,2055,300.0,23.807570033325717,238075.7003332572,0.0793585667777524,低负荷,145.77611304573028,1457761.1304573026,0.48592037681910094,低负荷,1,6,2018,南宁 → 柳州,,0.21929489312989234
S101,浙赣成品油管道,诸暨,桐庐,2055,135.0,22.075227091799164,220752.27091799164,0.16352020067999382,低负荷,22.075227091799164,220752.27091799164,0.16352020067999382,低负荷,1,1,2013,诸暨 → 桐庐,,0.21929489312989234
S092,淮蚌支线,淮南,蚌埠,2055,80.0,21.368509596708833,213685.09596708833,0.2671063699588604,低负荷,21.368509596708833,213685.09596708833,0.2671063699588604,低负荷,1,1,2016,安徽淮南 → 安徽蚌埠,,0.21929489312989234
S019,大港-济南-枣庄成品油管道,济南,济南,2055,285.0,21.001126556244156,210011.26556244155,0.07368816335524266,低负荷,858.963039947257,8589630.39947257,3.013905403323709,超过设计输量,3,33,2007,济南分输站 → 济南清管站,,0.21929489312989234
S020,大港-济南-枣庄成品油管道,济南,兖州,2055,285.0,21.001126556244156,210011.26556244155,0.07368816335524266,低负荷,112.59281314961858,1125928.131496186,0.39506250227936346,低负荷,3,6,2007,济南清管站 → 兖州分输站,,0.21929489312989234
S052,西南成品油管网（北线）,柳州,桂林,2055,600.0,20.337994036007252,203379.9403600725,0.033896656726678756,低负荷,20.337994036007252,203379.9403600725,0.033896656726678756,低负荷,1,1,2016,柳州 → 桂林,,0.21929489312989234
S085,上饶-樟树成品油管道,上饶,樟树,2055,,19.90986009585417,199098.60095854168,,无设计输量,39.06065979443172,390606.5979443172,,无设计输量,1,2,2016,江西上饶 → 江西樟树,,0.21929489312989234
S100,浙赣成品油管道,龙游,樟树,2055,450.0,19.90986009585417,199098.60095854168,0.0442441335463426,低负荷,39.06065979443172,390606.5979443172,0.08680146620984827,低负荷,1,2,2013,龙游 → 樟树末站/江西樟树,,0.21929489312989234
S084,九江-赣州成品油管道,樟树,赣州,2055,170.0,19.15079969857755,191507.99698577553,0.11265176293280912,低负荷,19.15079969857755,191507.99698577553,0.11265176293280912,低负荷,1,1,2016,樟树站 → 赣州末站,,0.21929489312989234
S078,长岭-郴州成品油管道,耒阳,郴州,2055,100.0,17.02576511383091,170257.6511383091,0.1702576511383091,低负荷,17.02576511383091,170257.6511383091,0.1702576511383091,低负荷,1,1,2014,耒阳站 → 郴州站,,0.21929489312989234
S031,抚顺-锦州-郑州成品油管道,保定,邯郸,2055,1100.0,16.829860672724777,168298.60672724777,0.015299873338840706,低负荷,538.0800104260503,5380800.104260502,0.4891636458418639,低负荷,2,20,2018,保定 → 邯郸,,0.21929489312989234
S038,云南成品油管网（安蒙线）,安宁,玉溪,2055,225.0,16.21221924013282,162122.19240132824,0.07205430773392366,低负荷,16.21221924013282,162122.19240132824,0.07205430773392366,低负荷,2,2,2017,安宁 → 玉溪,,0.21929489312989234
S036,云南成品油管网（安保线）,安宁,大理,2055,173.0,16.11170468907406,161117.04689074057,0.0931312409773067,低负荷,16.11170468907406,161117.04689074057,0.0931312409773067,低负荷,2,2,2017,安宁 → 大理,,0.21929489312989234
S091,合六支线,合肥,六安,2055,140.0,15.620574479427017,156205.74479427017,0.11157553199590727,低负荷,15.620574479427017,156205.74479427017,0.11157553199590727,低负荷,1,1,2019,安徽合肥 → 安徽六安,,0.21929489312989234
S120,鲁皖二期管道（东线）,潍坊,济南,2055,820.0,14.187471352228489,141874.71352228487,0.017301794331985962,低负荷,873.1505112994855,8731505.112994855,1.0648176967066896,超过设计输量,1,34,2008,潍坊站 → 济南站,,0.21929489312989234
S071,荆门-荆州成品油管道,荆门,荆州,2055,150.0,13.187656085778105,131876.56085778103,0.0879177072385207,低负荷,13.187656085778105,131876.56085778103,0.0879177072385207,低负荷,1,1,2003,湖北荆门 → 湖北荆州,,0.21929489312989234
S034,兰成渝成品油管道,兰州,成都,2055,700.0,12.83130586270588,128313.05862705881,0.018330436946722685,低负荷,12.83130586270588,128313.05862705881,0.018330436946722685,低负荷,2,2,2002,兰州 → 成都,,0.21929489312989234
S024,呼和浩特-包头-鄂尔多斯成品油管道,呼和浩特,包头,2055,200.0,10.041537507683527,100415.37507683528,0.05020768753841764,低负荷,10.041537507683527,100415.37507683528,0.05020768753841764,低负荷,2,2,2014,呼和浩特 → 包头,,0.21929489312989234
S039,云南成品油管网（安蒙线）,玉溪,蒙自,2055,115.0,9.225423187332032,92254.23187332033,0.08022107119419158,低负荷,9.225423187332032,92254.23187332033,0.08022107119419158,低负荷,1,1,2017,玉溪 → 蒙自,,0.21929489312989234
S107,福建成品油管道（北线）,泉港,兴闽,2055,220.0,9.164461712969379,91644.6171296938,0.04165664414986081,低负荷,9.164461712969379,91644.6171296938,0.04165664414986081,低负荷,1,1,2010,泉港首站/福建泉州 → 兴闽末站/福建福州,,0.21929489312989234
S080,湘株支线,湘潭,株洲,2055,350.0,9.102925393861673,91029.25393861673,0.02600835826817621,低负荷,9.102925393861673,91029.25393861673,0.02600835826817621,低负荷,1,1,2008,湖南湘潭 → 湖南株洲,,0.21929489312989234
S037,云南成品油管网（安保线）,大理,保山,2055,57.0,9.010671821355128,90106.71821355127,0.15808196177816014,低负荷,9.010671821355128,90106.71821355127,0.15808196177816014,低负荷,1,1,2017,大理 → 保山,,0.21929489312989234
S022,大港-济南-枣庄成品油管道,兖州,肥城,2055,285.0,7.759708905550825,77597.08905550824,0.027227048791406406,低负荷,99.35139549892524,993513.9549892525,0.3486013877155272,低负荷,2,5,2007,兖州分输站 → 肥城分输泵站,,0.21929489312989234
S023,大港-济南-枣庄成品油管道,肥城,枣庄,2055,285.0,7.759708905550825,77597.08905550824,0.027227048791406406,低负荷,99.35139549892524,993513.9549892525,0.3486013877155272,低负荷,1,4,2007,肥城分输泵站 → 枣庄末站,,0.21929489312989234
S055,西南成品油管网（南线）,长坡,大理,2055,800.0,7.1010328677189305,71010.32867718929,0.008876291084648663,低负荷,16.11170468907406,161117.04689074057,0.020139630861342576,低负荷,1,2,2012,长坡 → 大理,,0.21929489312989234
S033,吉林石化-长春成品油管道,吉林,长春,2055,245.0,6.788269772925269,67882.6977292527,0.027707223562960282,低负荷,6.788269772925269,67882.6977292527,0.027707223562960282,低负荷,1,1,2014,吉林 → 长春,,0.21929489312989234
S108,福建成品油管道（南线）,泉港,东孚,2055,380.0,5.9777133725426514,59777.133725426516,0.015730824664585925,低负荷,5.9777133725426514,59777.133725426516,0.015730824664585925,低负荷,1,1,2013,泉港首站/福建泉州 → 东孚末站/福建厦门,,0.21929489312989234
S025,呼和浩特-包头-鄂尔多斯成品油管道,包头,鄂尔多斯,2055,200.0,5.6209410363420895,56209.41036342088,0.028104705181710446,低负荷,5.6209410363420895,56209.41036342088,0.028104705181710446,低负荷,1,1,2014,包头 → 鄂尔多斯,,0.21929489312989234
S093,浙苏成品油管道,嘉兴(陈山,湖州(湖州,2055,510.0,5.1258023877922705,51258.02387792271,0.010050592917239747,低负荷,5.1258023877922705,51258.02387792271,0.010050592917239747,低负荷,1,1,2007,浙江嘉兴(陈山首站) → 浙江湖州(湖州末站),,0.21929489312989234
S001,西部成品油管道,乌鲁木齐,哈密,2055,1000.0,1.9643536415175311,19643.53641517531,0.001964353641517531,低负荷,576.9845447155166,5769845.4471551655,0.5769845447155165,中负荷,6,22,2006,乌鲁木齐首站 → 哈密站,,0.21929489312989234
S002,西部成品油管道,哈密,柳园,2055,1000.0,1.9643536415175311,19643.53641517531,0.001964353641517531,低负荷,576.9845447155166,5769845.4471551655,0.5769845447155165,中负荷,5,21,2006,哈密站 → 柳园站,,0.21929489312989234
S003,西部成品油管道,柳园,酒泉,2055,1000.0,1.952000184906947,19520.00184906947,0.0019520001849069471,低负荷,576.9721912589059,5769721.912589059,0.576972191258906,中负荷,4,20,2006,柳园站 → 酒泉站,,0.21929489312989234
S004,西部成品油管道,酒泉,张掖,2055,1000.0,1.952000184906947,19520.00184906947,0.0019520001849069471,低负荷,576.9721912589059,5769721.912589059,0.576972191258906,中负荷,3,19,2006,酒泉站 → 张掖站,,0.21929489312989234
S005,西部成品油管道,张掖,武威,2055,1000.0,1.9408942603394297,19408.9426033943,0.0019408942603394298,低负荷,576.9610853343385,5769610.853343383,0.5769610853343384,中负荷,2,18,2006,张掖站 → 武威站,,0.21929489312989234
S021,银巴线,银川,巴彦淖尔,2055,240.0,1.6841983613409874,16841.983613409877,0.007017493172254114,低负荷,1.6841983613409874,16841.983613409877,0.007017493172254114,低负荷,1,1,2017,银川 → 巴音淖尔,,0.21929489312989234
S006,西部成品油管道,武威,兰州,2055,1000.0,0.5621506481679198,5621.506481679196,0.0005621506481679198,低负荷,575.5823417221669,5755823.417221669,0.5755823417221669,中负荷,1,17,2006,武威站 → 兰州末站,,0.21929489312989234
S007,独山子-703泵站-乌鲁木齐成品油管道,独山子,703,2055,100.0,0.0,0.0,0.0,低负荷,576.9845447155166,5769845.4471551655,5.7698454471551655,超过设计输量,2,24,1998,独山子 → 703泵站,,0.21929489312989234
S008,独山子-703泵站-乌鲁木齐成品油管道,703,乌鲁木齐,2055,100.0,0.0,0.0,0.0,低负荷,576.9845447155166,5769845.4471551655,5.7698454471551655,超过设计输量,1,23,1998,703泵站 → 乌鲁木齐,,0.21929489312989234
S009,独山子-乌鲁木齐成品油管道,独山子,王家沟,2055,520.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2004,独山子 → 王家沟,,0.21929489312989234
S010,克拉玛依-乌鲁木齐成品油管道,克拉玛依,王家沟,2055,160.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,1996,克拉玛依 → 王家沟首站,,0.21929489312989234
S011,克拉玛依-乌鲁木齐成品油管道（复线）,克拉玛依,王家沟,2055,400.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2009,克拉玛依 → 王家沟首站,,0.21929489312989234
S032,抚顺-锦州-郑州成品油管道,邯郸,郑州,2055,800.0,0.0,0.0,0.0,低负荷,434.4548670270857,4344548.6702708565,0.5430685837838571,中负荷,1,13,2018,邯郸 → 郑州,,0.21929489312989234
S035,兰成渝成品油管道,成都,重庆,2055,350.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2002,成都 → 重庆,,0.21929489312989234
S042,云南成品油管网（安曲线）,寻甸,昆明,2055,168.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2017,寻甸 → 昆明,,0.21929489312989234
S049,西南成品油管网（北线）,江津,重庆,2055,800.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2005,江津 → 重庆,,0.21929489312989234
S050,西南成品油管网（北线）,柳州,柳库,2055,500.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2006,柳州 → 柳库,,0.21929489312989234
S051,西南成品油管网（北线）,贵阳,简阳,2055,600.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2016,贵阳 → 简阳,,0.21929489312989234
S056,西南成品油管网（南线）,南宁,黎塘,2055,800.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2012,南宁 → 黎塘,,0.21929489312989234
S058,西南成品油管网（南线）,秋田冲,昆东,2055,800.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2012,秋田冲 → 昆东,,0.21929489312989234
S060,珠三角成品油管网,南沙,南海,2055,250.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2006,南沙 → 南海,,0.21929489312989234
S061,珠三角成品油管网,三水,花都,2055,250.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2006,三水 → 花都,,0.21929489312989234
S062,珠三角成品油管网,南沙,斗门,2055,100.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2006,南沙 → 斗门,,0.21929489312989234
S063,珠三角成品油管网,北沙,珠海,2055,100.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2006,北沙 → 珠海,,0.21929489312989234
S066,珠三角成品油管网,大鹏湾,妈湾,2055,250.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2006,大鹏湾 → 妈湾,,0.21929489312989234
S069,156支线,广水,广水武胜关镇,2055,10.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2014,湖北广水 → 湖北广水武胜关镇,,0.21929489312989234
S096,苏北成品油管道,南京(扬子,徐州(新沂,2055,545.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2015,江苏南京(扬子首站) → 江苏徐州(新沂末站),,0.21929489312989234
S102,绍杭成品油管道,绍兴,萧山,2055,500.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2016,绍兴首站/浙江绍兴 → 萧山站/浙江萧山,,0.21929489312989234
S106,甬台温成品油管道,灵昆,瑞安,2055,460.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2018,灵昆分输站 → 瑞安末站/浙江温州,,0.21929489312989234
S109,福建成品油管道（南线）,泉港,石湖山,2055,380.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2013,泉港首站/福建泉州 → 石湖山末站/福建厦门,,0.21929489312989234
S117,鲁皖一期管道,曲阜,济宁,2055,655.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2005,曲阜站 → 济宁站,,0.21929489312989234
S125,鲁皖二期管道（汤郑支线）,新乡,郑州,2055,820.0,0.0,0.0,0.0,低负荷,434.4548670270857,4344548.6702708565,0.5298230085696167,中负荷,1,13,2010,新乡站 → 郑州站,,0.21929489312989234
S139,南武管道,南疆(天津,武清,2055,155.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,2018,南疆(天津) → 武清,,0.21929489312989234
S140,格拉成品油管道,格尔木,拉萨,2055,130.0,0.0,0.0,0.0,低负荷,0.0,0.0,0.0,低负荷,1,1,1976,格尔木 → 拉萨,,0.21929489312989234
S133,洛驻管道,洛阳,巩义,2060,820.0,137.84590109147499,1378459.01091475,0.16810475742862804,低负荷,164.87784762701597,1648778.4762701597,0.20107054588660483,低负荷,5,14,2007,洛阳 → 巩义,,0.21929489312989234
S134,洛驻管道,巩义,郑州,2060,820.0,81.13818183261954,811381.8183261952,0.09894900223490187,低负荷,108.17012836816052,1081701.2836816052,0.13191479069287868,低负荷,4,13,2007,巩义 → 郑州,,0.21929489312989234
S135,洛驻管道,郑州,许昌,2060,820.0,81.13818183261954,811381.8183261952,0.09894900223490187,低负荷,100.55712416867132,1005571.2416867131,0.12263063923008698,低负荷,3,4,2007,郑州 → 许昌,,0.21929489312989234
S012,兰郑长成品油管道,兰州,咸阳,2060,1000.0,72.88035262443177,728803.5262443175,0.07288035262443177,低负荷,176.33879270352222,1763387.927035222,0.1763387927035222,低负荷,4,14,2009,兰州 → 咸阳,,0.21929489312989234
S086,安庆-亳州成品油管道,安庆,合肥,2060,410.0,70.519085031546,705190.85031546,0.17199776836962438,低负荷,85.81064505946725,858106.4505946724,0.20929425624260303,低负荷,4,6,2016,安徽安庆 → 安徽合肥,,0.21929489312989234
S026,抚顺-锦州-郑州成品油管道,抚顺,辽阳,2060,600.0,62.746185392235226,627461.8539223523,0.10457697565372538,低负荷,227.81667723221798,2278166.77232218,0.3796944620536966,低负荷,7,25,2018,抚顺 → 辽阳,,0.21929489312989234
S027,抚顺-锦州-郑州成品油管道,辽阳,辽河,2060,600.0,62.48760528480998,624876.0528480998,0.10414600880801664,低负荷,227.55809712479274,2275580.9712479278,0.3792634952079879,低负荷,6,24,2018,辽阳 → 辽河,,0.21929489312989234
S028,抚顺-锦州-郑州成品油管道,辽河,锦州,2060,750.0,62.20129400763549,622012.940076355,0.08293505867684732,低负荷,227.27178584761828,2272717.8584761824,0.3030290477968244,低负荷,5,23,2018,辽河 → 锦州,,0.21929489312989234
S029,抚顺-锦州-郑州成品油管道,锦州,固安,2060,1300.0,57.40290081334736,574029.0081334736,0.04415607754872874,低负荷,222.47339265333014,2224733.9265333014,0.1711333789641001,低负荷,4,22,2018,锦州 → 固安,,0.21929489312989234
S045,西南成品油管网（北线）,湛江,茂名,2060,500.0,54.25325044959817,542532.5044959817,0.10850650089919633,低负荷,63.21677488286198,632167.7488286198,0.12643354976572396,低负荷,7,8,2006,湛江 → 茂名,,0.21929489312989234
S087,安庆-亳州成品油管道,合肥,淮南,2060,270.0,52.26866259243577,522686.6259243577,0.19358763923124359,低负荷,61.1146811470921,611146.811470921,0.22635067091515593,低负荷,3,4,2016,安徽合肥 → 安徽淮南,,0.21929489312989234
