city_code,city_name,province_code,province_name,admin_type,longitude,latitude,valid_from,valid_to,source_id
370400,枣庄市,370000,山东省,prefecture_city,117.318081602062,34.810980663038,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
370500,东营市,370000,山东省,prefecture_city,118.66919115223,37.433166509237,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
370600,烟台市,370000,山东省,prefecture_city,121.442696994915,37.463123317267,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
370700,潍坊市,370000,山东省,prefecture_city,119.15587105772,36.706505196414,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
370800,济宁市,370000,山东省,prefecture_city,116.581808394557,35.414722605437,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
370900,泰安市,370000,山东省,prefecture_city,117.081819071102,36.199946446127,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
371000,威海市,370000,山东省,prefecture_city,122.116102079339,37.509061135971,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
371100,日照市,370000,山东省,prefecture_city,119.521493689056,35.417086854543,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
371300,临沂市,370000,山东省,prefecture_city,118.351339004612,35.104919441427,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
371400,德州市,370000,山东省,prefecture_city,116.353230989602,37.434305809569,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
371500,聊城市,370000,山东省,prefecture_city,115.979516155648,36.45633428034,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
371600,滨州市,370000,山东省,prefecture_city,117.965145590051,37.381215028464,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
371700,菏泽市,370000,山东省,prefecture_city,115.475184924529,35.233812436123,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
410100,郑州市,410000,河南省,prefecture_city,113.618903205215,34.74849139698,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
410200,开封市,410000,河南省,prefecture_city,114.302303858937,34.797589421418,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
410300,洛阳市,410000,河南省,prefecture_city,112.446650302677,34.619218934,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
410400,平顶山市,410000,河南省,prefecture_city,113.186677760363,33.767758799755,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
410500,安阳市,410000,河南省,prefecture_city,114.386941052141,36.099654716684,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
410600,鹤壁市,410000,河南省,prefecture_city,114.291249186011,35.74623599336,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
410700,新乡市,410000,河南省,prefecture_city,113.92131614287,35.303902047563,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
410800,焦作市,410000,河南省,prefecture_city,113.235616156748,35.215722505512,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
410900,濮阳市,410000,河南省,prefecture_city,115.023135177174,35.7619613742,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
411000,许昌市,410000,河南省,prefecture_city,113.84617508164,34.036673012271,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
411100,漯河市,410000,河南省,prefecture_city,114.01112952007,33.582877468047,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
411200,三门峡市,410000,河南省,prefecture_city,111.193935214462,34.773569518435,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
411300,南阳市,410000,河南省,prefecture_city,112.52212925778,32.99257277126,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
411400,商丘市,410000,河南省,prefecture_city,115.650481409377,34.415409168096,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
411500,信阳市,410000,河南省,prefecture_city,114.085178272329,32.148631120862,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
411600,周口市,410000,河南省,prefecture_city,114.691478266751,33.627599774796,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
411700,驻马店市,410000,河南省,prefecture_city,114.01620211505,33.013329562052,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
420100,武汉市,420000,湖北省,prefecture_city,114.299678419313,30.594683075738,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
420200,黄石市,420000,湖北省,prefecture_city,115.033559156564,30.201982226386,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
420300,十堰市,420000,湖北省,prefecture_city,110.792607965329,32.631504997853,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
420500,宜昌市,420000,湖北省,prefecture_city,111.280329113148,30.694095277846,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
420600,襄阳市,420000,湖北省,prefecture_city,112.116037159092,32.010436480145,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
420700,鄂州市,420000,湖北省,prefecture_city,114.889960245875,30.393587016957,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
420800,荆门市,420000,湖北省,prefecture_city,112.194131574292,31.037665796624,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
420900,孝感市,420000,湖北省,prefecture_city,113.910610051565,30.926839293819,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
421000,荆州市,420000,湖北省,prefecture_city,112.233357181904,30.337144656936,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
421100,黄冈市,420000,湖北省,prefecture_city,114.866817428041,30.456329053674,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
421200,咸宁市,420000,湖北省,prefecture_city,114.316678371642,29.843352744465,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
421300,随州市,420000,湖北省,prefecture_city,113.376719845442,31.692522757489,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
422800,恩施土家族苗族自治州,420000,湖北省,autonomous_prefecture,109.483189582329,30.274502199564,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
430100,长沙市,430000,湖南省,prefecture_city,112.933438029159,28.23273453191,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
430200,株洲市,430000,湖南省,prefecture_city,113.128068609151,27.831014052977,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
430300,湘潭市,430000,湖南省,prefecture_city,112.93847384572,27.833497458239,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
430400,衡阳市,430000,湖南省,prefecture_city,112.566680541489,26.897228352857,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
430500,邵阳市,430000,湖南省,prefecture_city,111.462361085093,27.242537390988,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
430600,岳阳市,430000,湖南省,prefecture_city,113.122955464161,29.360041934547,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
430700,常德市,430000,湖南省,prefecture_city,111.693405486568,29.034585391682,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
430800,张家界市,430000,湖南省,prefecture_city,110.474088556669,29.119644014514,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
430900,益阳市,430000,湖南省,prefecture_city,112.349335734279,28.556716197672,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
431000,郴州市,430000,湖南省,prefecture_city,113.009407152728,25.774001033865,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
431100,永州市,430000,湖南省,prefecture_city,111.607722235567,26.423333775018,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
431200,怀化市,430000,湖南省,prefecture_city,109.997439432392,27.57215634435,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
431300,娄底市,430000,湖南省,prefecture_city,111.989600448078,27.700204665524,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
433100,湘西土家族苗族自治州,430000,湖南省,autonomous_prefecture,109.734388919432,28.31453265817,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
440100,广州市,440000,广东省,prefecture_city,113.259565356467,23.132244244213,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
440200,韶关市,440000,广东省,prefecture_city,113.591845824946,24.812836255372,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
440300,深圳市,440000,广东省,prefecture_city,114.05299102077,22.54484247397,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
440400,珠海市,440000,广东省,prefecture_city,113.571008004137,22.273491255435,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
440500,汕头市,440000,广东省,prefecture_city,116.677550612181,23.355949672426,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
440600,佛山市,440000,广东省,prefecture_city,113.116462923231,23.024621263842,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
440700,江门市,440000,广东省,prefecture_city,113.076527989748,22.581623299774,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
440800,湛江市,440000,广东省,prefecture_city,110.354609235762,21.272974052404,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
440900,茂名市,440000,广东省,prefecture_city,110.920493355924,21.666172573791,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
441200,肇庆市,440000,广东省,prefecture_city,112.459730221056,23.049459250666,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
441300,惠州市,440000,广东省,prefecture_city,114.412110594814,23.112767112651,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
441400,梅州市,440000,广东省,prefecture_city,116.118257830692,24.290475792399,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
441500,汕尾市,440000,广东省,prefecture_city,115.370079209929,22.788032975661,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
441600,河源市,440000,广东省,prefecture_city,114.696225188125,23.746548271766,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
441700,阳江市,440000,广东省,prefecture_city,111.977002611143,21.860753044566,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
441800,清远市,440000,广东省,prefecture_city,113.050446032898,23.685039518197,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
441900,东莞市,440000,广东省,prefecture_city,113.746774879725,23.023787336539,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
442000,中山市,440000,广东省,prefecture_city,113.387400529866,22.519115146473,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
445100,潮州市,440000,广东省,prefecture_city,116.61860038165,23.659508694458,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
445200,揭阳市,440000,广东省,prefecture_city,116.367356490601,23.552011945193,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
445300,云浮市,440000,广东省,prefecture_city,112.039765923517,22.917245929831,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
450100,南宁市,450000,广西壮族自治区,prefecture_city,108.362901466892,22.81916286209,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
450200,柳州市,450000,广西壮族自治区,prefecture_city,109.42328494114,24.328727547043,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
450300,桂林市,450000,广西壮族自治区,prefecture_city,110.192520341311,25.239427696012,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
450400,梧州市,450000,广西壮族自治区,prefecture_city,111.273892172602,23.479559390375,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
450500,北海市,450000,广西壮族自治区,prefecture_city,109.115698504988,21.483529115698,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
450600,防城港市,450000,广西壮族自治区,prefecture_city,108.3499764646,21.689359017773,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
450700,钦州市,450000,广西壮族自治区,prefecture_city,108.650301978422,21.983639084028,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
450800,贵港市,450000,广西壮族自治区,prefecture_city,109.594857730759,23.114249111121,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
450900,玉林市,450000,广西壮族自治区,prefecture_city,110.177518623476,22.656344378354,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
451000,百色市,450000,广西壮族自治区,prefecture_city,106.614663213402,23.905210953643,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
451100,贺州市,450000,广西壮族自治区,prefecture_city,111.561902847001,24.406406714231,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
451200,河池市,450000,广西壮族自治区,prefecture_city,108.08080414661,24.695350488535,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
451300,来宾市,450000,广西壮族自治区,prefecture_city,109.216612194598,23.753436186367,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
451400,崇左市,450000,广西壮族自治区,prefecture_city,107.360826331694,22.380001577084,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
460100,海口市,460000,海南省,prefecture_city,110.31472050275,20.039955618203,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
460200,三亚市,460000,海南省,prefecture_city,109.507949028703,18.254415491214,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
460300,三沙市,460000,海南省,prefecture_city,112.24941992727,30.312894641266,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
460400,儋州市,460000,海南省,prefecture_city,109.163299362538,19.638820506166,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
500000,重庆市,500000,重庆市,municipality,106.548214636825,29.565894217379,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
510100,成都市,510000,四川省,prefecture_city,104.072587000304,30.65192846169,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
510300,自贡市,510000,四川省,prefecture_city,104.775201843091,29.342684695872,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
510400,攀枝花市,510000,四川省,prefecture_city,101.717499787977,26.585404083856,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
510500,泸州市,510000,四川省,prefecture_city,105.43840500356,28.874752565483,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
510600,德阳市,510000,四川省,prefecture_city,104.395276374734,31.129158921182,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
510700,绵阳市,510000,四川省,prefecture_city,104.676422404023,31.470117054059,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
510800,广元市,510000,四川省,prefecture_city,105.840278803732,32.437724145892,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
510900,遂宁市,510000,四川省,prefecture_city,105.589520117715,30.53579351444,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
511000,内江市,510000,四川省,prefecture_city,105.05480373393,29.582783633988,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
511100,乐山市,510000,四川省,prefecture_city,103.763912784111,29.554469739459,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
511300,南充市,510000,四川省,prefecture_city,106.107059534277,30.839760076561,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
511400,眉山市,510000,四川省,prefecture_city,103.84803646618,30.079068004538,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
511500,宜宾市,510000,四川省,prefecture_city,104.640476880649,28.755569543556,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
511600,广安市,510000,四川省,prefecture_city,106.629213001399,30.458651335041,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
511700,达州市,510000,四川省,prefecture_city,107.463428353702,31.210477462269,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
511800,雅安市,510000,四川省,prefecture_city,103.040977886435,30.01368378035,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
511900,巴中市,510000,四川省,prefecture_city,106.740888271489,31.869297141194,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
512000,资阳市,510000,四川省,prefecture_city,104.625492903262,30.13192667326,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
513200,阿坝藏族羌族自治州,510000,四川省,autonomous_prefecture,101.705392506407,32.904221154998,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
513300,甘孜藏族自治州,510000,四川省,autonomous_prefecture,101.96061823693,30.051799033593,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
513400,凉山彝族自治州,510000,四川省,autonomous_prefecture,102.265571861277,27.884982875718,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
520100,贵阳市,520000,贵州省,prefecture_city,106.626465714376,26.651121529002,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
520200,六盘水市,520000,贵州省,prefecture_city,104.828427260681,26.596716126267,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
520300,遵义市,520000,贵州省,prefecture_city,106.923046270381,27.729552942348,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
520400,安顺市,520000,贵州省,prefecture_city,105.944621957027,26.256472759805,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
520500,毕节市,520000,贵州省,prefecture_city,105.28882418326,27.287782351438,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
520600,铜仁市,520000,贵州省,prefecture_city,109.185299153713,27.735326008871,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
522300,黔西南布依族苗族自治州,520000,贵州省,autonomous_prefecture,106.02848724865,27.01140588881,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
522600,黔东南苗族侗族自治州,520000,贵州省,autonomous_prefecture,107.978881821187,26.586922534899,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
522700,黔南布依族苗族自治州,520000,贵州省,autonomous_prefecture,107.517716446184,26.258019549107,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
530100,昆明市,530000,云南省,prefecture_city,102.844475099267,24.871360969352,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
530300,曲靖市,530000,云南省,prefecture_city,103.793989125609,25.493161402121,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
530400,玉溪市,530000,云南省,prefecture_city,102.545777260295,24.354815856283,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
530500,保山市,530000,云南省,prefecture_city,99.169807430229,25.136166952217,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
530600,昭通市,530000,云南省,prefecture_city,103.714990993968,27.341319454147,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
530700,丽江市,530000,云南省,prefecture_city,100.224882647087,26.857971065271,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
530800,普洱市,530000,云南省,prefecture_city,100.964820112384,22.828272753789,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
530900,临沧市,530000,云南省,prefecture_city,100.087764840944,23.886770428756,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
532300,楚雄彝族自治州,530000,云南省,autonomous_prefecture,101.52644728016,25.048781112234,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
532500,红河哈尼族彝族自治州,530000,云南省,autonomous_prefecture,102.41954436322,23.37092821342,2024-01-01,2024-12-31,ADMIN-2024-MCA;REGISTRY-2024-YESCALLOP;GEO-2020-PFINAL-BAIDU
